study_id,run_id,pair_name,grid_index,x_parameter,x_index,x_value,y_parameter,y_index,y_value,family,family_role,trial_id,status,failure_code,failure_message,nominal_beta_prime,nominal_theta,nominal_gamma,nominal_m0,nominal_n_instances,nominal_beta_spread,applied_beta_prime,applied_theta,applied_gamma,applied_m0,applied_n_instances,applied_beta_spread,Nvirt,geometry_mode,morphology_scheme,morphology_weights_mode,morphology_seed,trial_seed,input_signal_seed,mask_seed,MC,KR,GR,CQ,runtime_seconds,started_at_utc,finished_at_utc
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,21,gamma,5,0.2,beta_prime,1,20.0,uniform,baseline,gamma__beta_prime_grid_21_uniform,completed,,,20.0,0.2,0.2,0.01,5,3.0,20.0,0.2,0.2,0.01,,,100,uniform,,,,2430271523,3620614577,1025835085,2.0555652113916905,90.0,91.0,-1.0,93.97944970009848,2026-03-15T17:39:49Z,2026-03-15T17:41:23Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,21,gamma,5,0.2,beta_prime,1,20.0,heterogeneous,candidate,gamma__beta_prime_grid_21_heterogeneous,completed,,,20.0,0.2,0.2,0.01,5,3.0,20.0,0.2,0.2,0.01,5,3.0,100,distributional_beta,random,equal,3897761708,2430271523,3620614577,1025835085,0.0,84.0,86.0,-2.0,138.55421350011602,2026-03-15T17:41:23Z,2026-03-15T17:43:42Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,22,gamma,5,0.2,beta_prime,2,27.5,uniform,baseline,gamma__beta_prime_grid_22_uniform,completed,,,27.5,0.2,0.2,0.01,5,3.0,27.5,0.2,0.2,0.01,,,100,uniform,,,,3021065059,1451849369,3420119044,0.0,27.0,31.0,-4.0,93.87307900004089,2026-03-15T17:43:42Z,2026-03-15T17:45:16Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,22,gamma,5,0.2,beta_prime,2,27.5,heterogeneous,candidate,gamma__beta_prime_grid_22_heterogeneous,completed,,,27.5,0.2,0.2,0.01,5,3.0,27.5,0.2,0.2,0.01,5,3.0,100,distributional_beta,random,equal,3897761708,3021065059,1451849369,3420119044,0.5002980695217083,50.0,53.0,-3.0,137.99902079999447,2026-03-15T17:45:16Z,2026-03-15T17:47:34Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,23,gamma,5,0.2,beta_prime,3,35.0,uniform,baseline,gamma__beta_prime_grid_23_uniform,completed,,,35.0,0.2,0.2,0.01,5,3.0,35.0,0.2,0.2,0.01,,,100,uniform,,,,295593669,2531581051,807761131,0.17892648732246222,33.0,18.0,15.0,93.66494950000197,2026-03-15T17:47:34Z,2026-03-15T17:49:08Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,23,gamma,5,0.2,beta_prime,3,35.0,heterogeneous,candidate,gamma__beta_prime_grid_23_heterogeneous,completed,,,35.0,0.2,0.2,0.01,5,3.0,35.0,0.2,0.2,0.01,5,3.0,100,distributional_beta,random,equal,3897761708,295593669,2531581051,807761131,0.47973744071884705,41.0,32.0,9.0,138.14269799995236,2026-03-15T17:49:08Z,2026-03-15T17:51:26Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,24,gamma,5,0.2,beta_prime,4,42.5,uniform,baseline,gamma__beta_prime_grid_24_uniform,completed,,,42.5,0.2,0.2,0.01,5,3.0,42.5,0.2,0.2,0.01,,,100,uniform,,,,4160665652,36835708,2922188162,1.3230105655094937,43.0,36.0,7.0,94.01557500008494,2026-03-15T17:51:26Z,2026-03-15T17:53:00Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,24,gamma,5,0.2,beta_prime,4,42.5,heterogeneous,candidate,gamma__beta_prime_grid_24_heterogeneous,completed,,,42.5,0.2,0.2,0.01,5,3.0,42.5,0.2,0.2,0.01,5,3.0,100,distributional_beta,random,equal,3897761708,4160665652,36835708,2922188162,0.17364582375950344,67.0,27.0,40.0,137.94758300017565,2026-03-15T17:53:00Z,2026-03-15T17:55:18Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,25,gamma,5,0.2,beta_prime,5,50.0,uniform,baseline,gamma__beta_prime_grid_25_uniform,completed,,,50.0,0.2,0.2,0.01,5,3.0,50.0,0.2,0.2,0.01,,,100,uniform,,,,2272770299,3291017162,751073784,0.1998174898663521,50.0,15.0,35.0,93.94114939984865,2026-03-15T17:55:18Z,2026-03-15T17:56:52Z
uniform_vs_heterogeneous_parameter_pair_tims_sweep_v1,run_20260315_113140,gamma__beta_prime,25,gamma,5,0.2,beta_prime,5,50.0,heterogeneous,candidate,gamma__beta_prime_grid_25_heterogeneous,completed,,,50.0,0.2,0.2,0.01,5,3.0,50.0,0.2,0.2,0.01,5,3.0,100,distributional_beta,random,equal,3897761708,2272770299,3291017162,751073784,0.11385883635769185,45.0,44.0,1.0,138.11769370012917,2026-03-15T17:56:52Z,2026-03-15T17:59:10Z
