number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gating_status,attr_softgate_score,attr_softgate_info.Sat,attr_softgate_info.Drift,attr_softgate_info.LagRatio,attr_softgate_info.THD,attr_softgate_info.z_sat,attr_softgate_info.z_drift,attr_softgate_info.z_lag,attr_softgate_info.z_thd,attr_CQ,attr_GR,attr_KR,attr_MC
453,COMPLETE,"[15.0, 2.9495085642948387]",2025-09-05T22:51:46.426274,2025-09-05T22:59:48.977984,482.55171,0.07897467170455848,0.15655485837628175,0.074426843336727,50.0,passed,0.6116423704971339,0.376,0.05330763312679304,0.096,0.5577228848846715,0.624,0.946692366873207,0.48,0.3028463938941607,15.0,9.0,24.0,2.9495085642948387
454,COMPLETE,"[-5.0, -5.0]",2025-09-05T22:59:48.989995,2025-09-05T22:59:49.669603,0.679608,0.6272357150083752,0.5054348037097177,0.03564245579868995,50.0,penalized,0.2850981805898072,0.762,0.1928072776407713,2.384,6.690202915355224,0.238,0.8071927223592287,0.0,0.0,,,,
455,COMPLETE,"[8.0, 4.939604081260281]",2025-09-05T22:59:49.697628,2025-09-05T23:07:52.418685,482.721057,0.054491652422439966,0.4346438332653127,0.03148952991052294,50.0,passed,0.6752200308788008,0.223,0.02518437658796172,0.104,0.5777354998968349,0.777,0.9748156234120383,0.52,0.2778306251289564,8.0,3.0,11.0,4.939604081260281
456,COMPLETE,"[-5.0, -5.0]",2025-09-05T23:07:52.429696,2025-09-05T23:07:53.103297,0.673601,0.2949878064037052,0.11360045657727304,0.04857401066965112,50.0,penalized,0.30829927028904613,0.728,0.14760291884381538,1.204,4.881138893716678,0.272,0.8523970811561846,0.0,0.0,,,,
457,COMPLETE,"[5.0, 6.161217568077339]",2025-09-05T23:07:53.115307,2025-09-05T23:15:55.677046,482.561739,0.054491652422439966,0.1069671241422181,0.03148952991052294,50.0,passed,0.656021361245689,0.247,0.04184377324080592,0.072,0.47627078177643806,0.753,0.9581562267591941,0.36,0.40466152277945244,5.0,4.0,9.0,6.161217568077339
458,COMPLETE,"[-5.0, -5.0]",2025-09-05T23:15:55.689057,2025-09-05T23:15:56.370666,0.681609,0.74048151134174,0.15655485837628175,0.04857401066965112,50.0,penalized,0.28644756022863604,0.762,0.18740975908545585,2.4,7.151903037265785,0.238,0.8125902409145441,0.0,0.0,,,,
459,COMPLETE,"[12.0, 4.674165728982802]",2025-09-05T23:15:56.380675,2025-09-05T23:23:58.748265,482.36759,0.054491652422439966,0.152049361907205,0.09280597684120843,50.0,passed,0.5731447665229756,0.52,0.04179334958639353,0.04,0.2976275843217039,0.48,0.9582066504136064,0.20000000000000007,0.6279655195978702,12.0,3.0,15.0,4.674165728982802
460,COMPLETE,"[-5.0, -5.0]",2025-09-05T23:23:58.760275,2025-09-05T23:23:59.454896,0.694621,0.07897467170455848,0.4083943472670089,0.026000780829037982,50.0,penalized,0.48921174366765374,0.262,0.076353025329385,1.152,2.007319651601639,0.738,0.923646974670615,0.0,0.0,,,,
461,COMPLETE,"[12.0, 3.76380420540646]",2025-09-05T23:23:59.466906,2025-09-05T23:32:01.800829,482.333923,0.054491652422439966,0.5331177190296752,0.06794593232560361,50.0,passed,0.6654435929790141,0.302,0.05194689796989967,0.076,0.36747873011404325,0.698,0.9480531020301003,0.38,0.540651587357446,12.0,2.0,14.0,3.76380420540646
462,COMPLETE,"[-5.0, -5.0]",2025-09-05T23:32:01.814841,2025-09-05T23:32:02.518469,0.703628,0.6521850384076665,0.1069671241422181,0.010515388205030955,50.0,penalized,0.31956132329807924,0.672,0.18095470680768283,1.24,3.6312676096900973,0.32799999999999996,0.8190452931923171,0.0,0.0,,,,
463,COMPLETE,"[-5.0, -5.0]",2025-09-05T23:32:02.529479,2025-09-05T23:32:03.203081,0.673602,0.35970192656336625,0.021209471145828475,0.05312019730182058,50.0,penalized,0.3779874335426688,0.625,0.013050265829324805,1.04,2.186459690370007,0.375,0.9869497341706752,0.0,0.0,,,,
464,COMPLETE,"[10.0, 2.591369244342633]",2025-09-05T23:32:03.215092,2025-09-05T23:40:04.906598,481.691506,0.11338198123158749,0.021209471145828475,0.010311844996058701,50.0,passed,0.6225402769995081,0.083,0.06751546812195777,0.024,0.6221234238800103,0.917,0.9324845318780423,0.12,0.2223457201499872,10.0,1.0,11.0,2.591369244342633
465,COMPLETE,"[13.0, 4.27612675332097]",2025-09-05T23:40:04.918609,2025-09-05T23:48:07.349587,482.430978,0.054491652422439966,0.3083846793047826,0.07887946800609245,50.0,passed,0.6009952300754675,0.478,0.051312774449431775,0.064,0.3315063052486986,0.522,0.9486872255505683,0.31999999999999995,0.5856171184391268,13.0,2.0,15.0,4.27612675332097
466,COMPLETE,"[12.0, 4.369663753183445]",2025-09-05T23:48:07.360598,2025-09-05T23:56:09.356188,481.99559,0.054491652422439966,0.40975109455206676,0.06220540870602609,50.0,passed,0.6706994346631036,0.287,0.04927125495306597,0.08,0.3861310063945199,0.7130000000000001,0.950728745046934,0.4,0.5173362420068501,12.0,2.0,14.0,4.369663753183445
467,COMPLETE,"[9.0, 4.949700257483771]",2025-09-05T23:56:09.367197,2025-09-06T00:04:10.952988,481.585791,0.054491652422439966,0.061744696865318895,0.08727712552677394,50.0,passed,0.5663697668771823,0.465,0.017292243366650095,0.004,0.2822286891246207,0.5349999999999999,0.9827077566333499,0.020000000000000018,0.6472141385942242,9.0,3.0,12.0,4.949700257483771
468,COMPLETE,"[-5.0, -5.0]",2025-09-06T00:04:10.964999,2025-09-06T00:04:11.637600,0.672601,0.5090531609507342,0.10940170418090282,0.026000780829037982,50.0,penalized,0.3015146909955652,0.729,0.1733412360177392,1.232,4.619056839314518,0.271,0.8266587639822608,0.0,0.0,,,,
469,COMPLETE,"[8.0, 5.825330760521236]",2025-09-06T00:04:11.648610,2025-09-06T00:12:14.052611,482.404001,0.054491652422439966,0.09818239231284726,0.05126140954802584,50.0,passed,0.6351643777100877,0.305,0.04190218354263808,0.048,0.38244030561701087,0.6950000000000001,0.9580978164573619,0.23999999999999988,0.5219496179787364,8.0,4.0,12.0,5.825330760521236
470,COMPLETE,"[6.0, 5.903726594020888]",2025-09-06T00:12:14.064622,2025-09-06T00:20:15.970132,481.90551,0.054491652422439966,0.15655485837628175,0.034430780467640275,50.0,passed,0.665655347102567,0.241,0.03749522604199405,0.084,0.49848338554773836,0.759,0.9625047739580059,0.42000000000000004,0.3768957680653271,6.0,4.0,10.0,5.903726594020888
471,COMPLETE,"[5.0, 6.161217568077339]",2025-09-06T00:20:15.982142,2025-09-06T00:28:17.956532,481.97439,0.054491652422439966,0.1069671241422181,0.03148952991052294,50.0,passed,0.656021361245689,0.247,0.04184377324080592,0.072,0.47627078177643806,0.753,0.9581562267591941,0.36,0.40466152277945244,5.0,4.0,9.0,6.161217568077339
472,COMPLETE,"[10.0, 4.930522809759999]",2025-09-06T00:28:17.967542,2025-09-06T00:36:20.301403,482.333861,0.054491652422439966,0.08001086062041782,0.09068920540348548,50.0,passed,0.566765440170965,0.5,0.02616620886547451,0.02,0.2867720304506658,0.5,0.9738337911345255,0.09999999999999998,0.6415349619366677,10.0,3.0,13.0,4.930522809759999
473,COMPLETE,"[12.0, 3.6664744080528475]",2025-09-06T00:36:20.313414,2025-09-06T00:44:22.454133,482.140719,0.054491652422439966,0.40438826134810885,0.08614714572726949,50.0,passed,0.5958922393773137,0.501,0.0530630937639456,0.064,0.3179679487267996,0.499,0.9469369062360544,0.31999999999999995,0.6025400640915005,12.0,2.0,14.0,3.6664744080528475
474,COMPLETE,"[20.0, 2.1814905309914114]",2025-09-06T00:44:22.465143,2025-09-06T00:52:24.442718,481.977575,0.07897467170455848,0.4083943472670089,0.09149037023390556,50.0,passed,0.6137284797775484,0.423,0.06494295663935096,0.1,0.4879431242504554,0.577,0.9350570433606491,0.5,0.3900710946869308,20.0,8.0,28.0,2.1814905309914114
475,COMPLETE,"[-5.0, -5.0]",2025-09-06T00:52:24.454728,2025-09-06T00:52:25.128331,0.673603,0.45152663978954594,0.15655485837628175,0.04188056912189273,50.0,penalized,0.2919149973207571,0.752,0.17954001071697162,2.408,5.77327145999599,0.248,0.8204599892830284,0.0,0.0,,,,
476,COMPLETE,"[-5.0, -5.0]",2025-09-06T00:52:25.140340,2025-09-06T00:52:25.808939,0.668599,0.7010310062962266,0.5030561712008131,0.017766519352954382,50.0,penalized,0.29181543253820397,0.732,0.207938269847184,2.384,4.9087331508573,0.268,0.792061730152816,0.0,0.0,,,,
477,COMPLETE,"[-5.0, -5.0]",2025-09-06T00:52:25.819948,2025-09-06T00:52:26.486543,0.666595,0.7408346325271902,0.4654141853365412,0.034430780467640275,50.0,penalized,0.28622753145649604,0.761,0.18968987417401584,2.384,6.495576882722924,0.239,0.8103101258259842,0.0,0.0,,,,
478,COMPLETE,"[-5.0, -5.0]",2025-09-06T00:52:26.497553,2025-09-06T00:52:27.170154,0.672601,0.45874489608060387,0.15655485837628175,0.05954543706053383,50.0,penalized,0.28924480745972314,0.764,0.17342077016110743,2.408,7.11833473892847,0.236,0.8265792298388925,0.0,0.0,,,,
479,COMPLETE,"[-5.0, -5.0]",2025-09-06T00:52:27.181164,2025-09-06T00:52:27.850761,0.669597,0.2591876991608702,0.11509187413840515,0.07669395870816649,50.0,penalized,0.2986252541852421,0.764,0.13589898325903155,1.184,5.430028879810759,0.236,0.8641010167409684,0.0,0.0,,,,
480,COMPLETE,"[2.0, 5.997047462822723]",2025-09-06T00:52:27.861771,2025-09-06T01:00:30.030527,482.168756,0.054491652422439966,0.10940170418090282,0.0042296126058863496,50.0,passed,0.6565779231377684,0.213,0.038051142776874956,0.088,0.5894371646720511,0.787,0.9619488572231251,0.43999999999999995,0.2632035441599362,2.0,5.0,7.0,5.997047462822723
481,COMPLETE,"[-5.0, -5.0]",2025-09-06T01:00:30.040537,2025-09-06T01:00:30.711135,0.670598,0.4667814988141225,0.15088102758829852,0.03148952991052294,50.0,penalized,0.29554212121735096,0.739,0.18323151513059616,2.408,5.08075352556441,0.261,0.8167684848694039,0.0,0.0,,,,
482,COMPLETE,"[5.0, 5.966985059415487]",2025-09-06T01:00:30.723145,2025-09-06T01:08:33.152728,482.429583,0.054491652422439966,0.15655485837628175,0.03145471858420728,50.0,passed,0.6667788075305711,0.237,0.03594130680427398,0.088,0.5171434630734418,0.763,0.964058693195726,0.43999999999999995,0.35357067115819774,5.0,4.0,9.0,5.966985059415487
483,COMPLETE,"[2.0, 6.176953998757744]",2025-09-06T01:08:33.164739,2025-09-06T01:16:34.539433,481.374694,0.054491652422439966,0.11360045657727304,0.010311844996058701,50.0,passed,0.6569919821020547,0.217,0.036996873350915276,0.088,0.5832351982408657,0.783,0.9630031266490847,0.43999999999999995,0.2709560021989179,2.0,5.0,7.0,6.176953998757744
484,COMPLETE,"[11.0, 5.446962372691903]",2025-09-06T01:16:34.551444,2025-09-06T01:24:36.376884,481.82544,0.054491652422439966,0.15655485837628175,0.05612647361535459,50.0,passed,0.6577897027425501,0.28,0.044861351567839346,0.064,0.3879798374619602,0.72,0.9551386484321607,0.31999999999999995,0.5150252031725497,11.0,3.0,14.0,5.446962372691903
485,COMPLETE,"[5.0, 5.914827657318359]",2025-09-06T01:24:36.388894,2025-09-06T01:32:37.641155,481.252261,0.054491652422439966,0.05047073372992712,0.04919411020371659,50.0,passed,0.5920058210090561,0.347,0.024669942000111134,0.004,0.33750677396366474,0.653,0.9753300579998889,0.020000000000000018,0.5781165325454192,5.0,4.0,9.0,5.914827657318359
486,COMPLETE,"[3.0, 5.417492226157586]",2025-09-06T01:32:37.653166,2025-09-06T01:40:38.934117,481.280951,0.054491652422439966,0.4083943472670089,0.007994649167129279,50.0,passed,0.6707393138532982,0.191,0.004952783696141403,0.124,0.7406899608906655,0.8089999999999999,0.9950472163038586,0.6199999999999999,0.07413754888666813,3.0,4.0,7.0,5.417492226157586
487,COMPLETE,"[7.0, 5.826460738293256]",2025-09-06T01:40:38.945127,2025-09-06T01:48:40.275917,481.33079,0.054491652422439966,0.16888521590617497,0.034430780467640275,50.0,passed,0.6683606442852356,0.241,0.03654038940913205,0.088,0.5046170334499254,0.759,0.9634596105908679,0.43999999999999995,0.36922870818759335,7.0,4.0,11.0,5.826460738293256
488,COMPLETE,"[4.0, 6.163668664217396]",2025-09-06T01:48:40.287928,2025-09-06T01:56:41.489809,481.201881,0.054491652422439966,0.13469536692549647,0.026000780829037982,50.0,passed,0.6619811387425621,0.238,0.03615704377618511,0.088,0.5347184012535665,0.762,0.9638429562238149,0.43999999999999995,0.33160199843304194,4.0,4.0,8.0,6.163668664217396
489,COMPLETE,"[-5.0, -5.0]",2025-09-06T01:56:41.501820,2025-09-06T01:56:42.169416,0.667596,0.383537179888396,0.41667306278457744,0.05126140954802584,50.0,penalized,0.28502194898160915,0.76,0.19591220407356338,2.4,6.608350442405306,0.24,0.8040877959264366,0.0,0.0,,,,
490,COMPLETE,"[5.0, 6.161217568077339]",2025-09-06T01:56:42.181427,2025-09-06T02:04:43.355048,481.173621,0.054491652422439966,0.1069671241422181,0.03148952991052294,50.0,passed,0.656021361245689,0.247,0.04184377324080592,0.072,0.47627078177643806,0.753,0.9581562267591941,0.36,0.40466152277945244,5.0,4.0,9.0,6.161217568077339
491,COMPLETE,"[-5.0, -5.0]",2025-09-06T02:04:43.367058,2025-09-06T02:04:44.039659,0.672601,0.3945792964219373,0.152049361907205,0.03148952991052294,50.0,penalized,0.2987499026784416,0.733,0.17880038928623354,1.24,4.813339858211358,0.267,0.8211996107137665,0.0,0.0,,,,
492,COMPLETE,"[16.0, 2.9075871394235935]",2025-09-06T02:04:44.051669,2025-09-06T02:12:45.946628,481.894959,0.07897467170455848,0.16888521590617497,0.074426843336727,50.0,passed,0.6172849531838355,0.367,0.05269827786155981,0.1,0.5643619094030984,0.633,0.9473017221384402,0.5,0.2945476132461271,16.0,8.0,24.0,2.9075871394235935
493,COMPLETE,"[11.0, 3.712342870278229]",2025-09-06T02:12:45.958639,2025-09-06T02:20:47.599243,481.640604,0.054491652422439966,0.5562757692847429,0.067722154015908,50.0,passed,0.6655092329314056,0.301,0.05197877650491362,0.076,0.3685842917694642,0.6990000000000001,0.9480212234950863,0.38,0.5392696352881697,11.0,2.0,13.0,3.712342870278229
494,COMPLETE,"[9.0, 3.6579348204718687]",2025-09-06T02:20:47.612254,2025-09-06T02:28:48.951037,481.338783,0.05302531751572764,0.5928531055410694,0.067722154015908,50.0,passed,0.6695087794846301,0.299,0.051630379368938197,0.076,0.3557345026925417,0.7010000000000001,0.9483696206310618,0.38,0.555331871634323,9.0,2.0,11.0,3.6579348204718687
495,COMPLETE,"[10.0, 5.15807636810764]",2025-09-06T02:28:48.963048,2025-09-06T02:36:50.530911,481.567863,0.054491652422439966,0.0824288519340832,0.08275369209849241,50.0,passed,0.5763234611253633,0.473,0.029698760467586842,0.024,0.2988073950309601,0.527,0.9703012395324132,0.12,0.6264907562112999,10.0,3.0,13.0,5.15807636810764
496,COMPLETE,"[-5.0, -5.0]",2025-09-06T02:36:50.542921,2025-09-06T02:36:51.204512,0.661591,0.7245691809002142,0.021209471145828475,0.08721827436586217,50.0,penalized,0.37968135063779446,0.575,0.07627459744882216,1.1,3.853756224655654,0.42500000000000004,0.9237254025511779,0.0,0.0,,,,
497,COMPLETE,"[-5.0, -5.0]",2025-09-06T02:36:51.216523,2025-09-06T02:36:51.880115,0.663592,0.5972752565127267,0.5372523661757761,0.08614714572726949,50.0,penalized,0.2642740133676781,0.841,0.16550394652928785,2.116,12.063615468457453,0.15900000000000003,0.8344960534707122,0.0,0.0,,,,
498,COMPLETE,"[5.0, 6.121600519365163]",2025-09-06T02:36:51.892126,2025-09-06T02:44:53.591451,481.699325,0.054491652422439966,0.07987285866308844,0.034430780467640275,50.0,passed,0.6355303222878375,0.282,0.04370735135821442,0.052,0.42737135949043525,0.718,0.9562926486417855,0.2599999999999999,0.46578580063695596,5.0,4.0,9.0,6.121600519365163
499,COMPLETE,"[3.0, 6.390138752256249]",2025-09-06T02:44:53.603462,2025-09-06T02:52:55.459928,481.856466,0.054491652422439966,0.061744696865318895,0.017766519352954382,50.0,passed,0.6239275971790479,0.266,0.048861493779737517,0.04,0.44302811750407095,0.734,0.9511385062202625,0.20000000000000007,0.4462148531199114,3.0,4.0,7.0,6.390138752256249
500,COMPLETE,"[4.0, 6.239527442488491]",2025-09-06T02:52:55.471938,2025-09-06T03:00:56.947063,481.475125,0.054491652422439966,0.11360045657727304,0.026000780829037982,50.0,passed,0.6579007481253709,0.24,0.03985056648511442,0.08,0.5125464410134013,0.76,0.9601494335148856,0.4,0.3593169487332484,4.0,4.0,8.0,6.239527442488491
501,COMPLETE,"[-5.0, -5.0]",2025-09-06T03:00:56.958073,2025-09-06T03:00:57.625670,0.667597,0.11338198123158749,0.15655485837628175,0.09788579837287031,50.0,penalized,0.5569294748988421,0.466,0.03188210040463131,0.128,0.8560418255500452,0.534,0.9681178995953686,0.6399999999999999,0.0,,,,
502,COMPLETE,"[10.0, 5.386751931381395]",2025-09-06T03:00:57.636680,2025-09-06T03:09:02.554427,484.917747,0.054491652422439966,0.21575451156818115,0.047237041174356086,50.0,passed,0.6705003298366599,0.253,0.04195183901825688,0.08,0.44184684163510385,0.747,0.9580481609817432,0.4,0.44769144795612026,10.0,3.0,13.0,5.386751931381395
503,COMPLETE,"[-5.0, -5.0]",2025-09-06T03:09:02.566439,2025-09-06T03:09:03.260563,0.694124,0.07897467170455848,0.16888521590617497,0.00736441055614947,50.0,penalized,0.6794138373253034,0.224,0.056744650698786675,0.228,1.875295203149474,0.776,0.9432553493012134,0.86,0.0,,,,
504,COMPLETE,"[11.0, 3.6117219528338733]",2025-09-06T03:09:03.270573,2025-09-06T03:17:04.470613,481.20004,0.054491652422439966,0.5889350154880264,0.06822957731414836,50.0,passed,0.6657640745386468,0.301,0.05228605615066285,0.076,0.36725764569474983,0.6990000000000001,0.9477139438493372,0.38,0.5409279428815628,11.0,2.0,13.0,3.6117219528338733
