number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gating_status,attr_narma10_nrmse,attr_CQ,attr_GR,attr_KR,attr_MC
248,COMPLETE,"[2.0, 3.8669894638790536]",2025-09-02T01:06:06.860602,2025-09-02T01:14:38.357998,511.497396,0.018684106259104195,0.3811045020886362,0.010907840833562273,50.0,passed,0.8464183475142025,2.0,1.0,3.0,3.8669894638790536
249,COMPLETE,"[-5.0, -5.0]",2025-09-02T01:14:38.369008,2025-09-02T01:15:17.229721,38.860713,0.12077808679011773,0.5880371035458497,0.06596312161727945,50.0,penalized,2.0133835050430946,,,,
250,COMPLETE,"[-5.0, -5.0]",2025-09-02T01:15:17.239689,2025-09-02T01:15:56.024828,38.785139,0.37914986174317744,0.40860855916765165,0.07974015671441816,50.0,penalized,2.5817330396734275,,,,
251,COMPLETE,"[3.0, 5.499219877570424]",2025-09-02T01:15:56.035837,2025-09-02T01:24:27.272680,511.236843,0.044572779737187235,0.1972150816888882,0.003094954532084707,50.0,passed,0.7215440894484404,3.0,3.0,6.0,5.499219877570424
252,COMPLETE,"[-5.0, -5.0]",2025-09-02T01:24:27.283689,2025-09-02T01:25:06.062390,38.778701,0.3645500767338472,0.4959590876886059,0.08112209781046482,50.0,penalized,1.8518496598204852,,,,
253,COMPLETE,"[-5.0, -5.0]",2025-09-02T01:25:06.072489,2025-09-02T01:25:45.474985,39.402496,0.5456219330067947,0.47345408714051396,0.010907840833562273,50.0,penalized,2.1099379713028386,,,,
254,COMPLETE,"[4.0, 2.5403801134508672]",2025-09-02T01:25:45.485121,2025-09-02T01:34:16.812464,511.327343,0.009627674964483203,0.206130988398428,0.0699570854983375,50.0,passed,0.8514727688385726,4.0,1.0,5.0,2.5403801134508672
255,COMPLETE,"[-5.0, -5.0]",2025-09-02T01:34:16.823474,2025-09-02T01:34:55.702898,38.879424,0.14565507938900676,0.4959590876886059,0.010907840833562273,50.0,penalized,1.0051530161292317,,,,
256,COMPLETE,"[5.0, 3.6370151003248132]",2025-09-02T01:34:55.713907,2025-09-02T01:43:26.667559,510.953652,0.018684106259104195,0.24924426765971844,0.0015106782772434978,50.0,passed,0.8538050608803263,5.0,1.0,6.0,3.6370151003248132
257,COMPLETE,"[6.0, 2.7325356931679172]",2025-09-02T01:43:26.678570,2025-09-02T01:51:58.037310,511.35874,0.018684106259104195,0.4959590876886059,0.07974015671441816,50.0,passed,0.8560307019440095,6.0,1.0,7.0,2.7325356931679172
258,COMPLETE,"[6.0, 2.5773560899273606]",2025-09-02T01:51:58.047319,2025-09-02T02:00:29.570214,511.522895,0.018684106259104195,0.5675240832317942,0.07974015671441816,50.0,passed,0.8553250353268644,6.0,1.0,7.0,2.5773560899273606
259,COMPLETE,"[-5.0, -5.0]",2025-09-02T02:00:29.580223,2025-09-02T02:01:08.372130,38.791907,0.2739384114897181,0.22330909779963462,0.003094954532084707,50.0,penalized,1.0046819018794049,,,,
260,COMPLETE,"[3.0, 4.133487889566744]",2025-09-02T02:01:08.383141,2025-09-02T02:09:40.170034,511.786893,0.018684106259104195,0.24924426765971844,0.010907840833562273,50.0,passed,0.847758033390986,3.0,1.0,4.0,4.133487889566744
261,COMPLETE,"[6.0, 2.540959231889861]",2025-09-02T02:09:40.181044,2025-09-02T02:18:11.350119,511.169075,0.018684106259104195,0.5860905906566735,0.07974015671441816,50.0,passed,0.8551709630606883,6.0,1.0,7.0,2.540959231889861
262,COMPLETE,"[-5.0, -5.0]",2025-09-02T02:18:11.361130,2025-09-02T02:18:50.255047,38.893917,0.1933883873164998,0.0467625474971101,0.038940159811338686,50.0,penalized,1.0089953012319561,,,,
263,COMPLETE,"[4.0, 2.5375550124597934]",2025-09-02T02:18:50.264930,2025-09-02T02:27:22.251385,511.986455,0.012332035210869653,0.5846281826149853,0.06159770519033945,50.0,passed,0.857207991208542,4.0,1.0,5.0,2.5375550124597934
264,COMPLETE,"[-5.0, -5.0]",2025-09-02T02:27:22.261394,2025-09-02T02:28:01.255155,38.993761,0.044572779737187235,0.4959590876886059,0.003094954532084707,50.0,penalized,1.0691608313712062,,,,
265,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T02:28:01.266346,2025-09-02T02:36:32.688172,511.421826,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
266,COMPLETE,"[6.0, 4.4001095815225835]",2025-09-02T02:36:32.698181,2025-09-02T02:45:03.627565,510.929384,0.03039062596378335,0.0467625474971101,0.003094954532084707,50.0,passed,0.8240824345190654,6.0,1.0,7.0,4.4001095815225835
267,COMPLETE,"[6.0, 2.915148729441069]",2025-09-02T02:45:03.638575,2025-09-02T02:53:34.521075,510.8825,0.018684106259104195,0.4090920417690543,0.07785275142862055,50.0,passed,0.8565968687102521,6.0,1.0,7.0,2.915148729441069
268,COMPLETE,"[3.0, 5.823336412730543]",2025-09-02T02:53:34.531085,2025-09-02T03:02:05.601474,511.070389,0.044572779737187235,0.11591017884503502,0.0055590181549945725,50.0,passed,0.8796723292226853,3.0,3.0,6.0,5.823336412730543
269,COMPLETE,"[2.0, 3.98742818846013]",2025-09-02T03:02:05.612483,2025-09-02T03:10:36.557020,510.944537,0.018684106259104195,0.3875973768996023,0.01498655907650703,50.0,passed,0.8404006470903975,2.0,1.0,3.0,3.98742818846013
270,COMPLETE,"[-5.0, -5.0]",2025-09-02T03:10:36.567029,2025-09-02T03:11:15.350256,38.783227,0.38445332806623694,0.2667701084756906,0.06745355628681332,50.0,penalized,2.1111819427701506,,,,
271,COMPLETE,"[13.0, 4.062007360815034]",2025-09-02T03:11:15.360664,2025-09-02T03:19:46.109549,510.748885,0.044572779737187235,0.01783211460841546,0.003094954532084707,50.0,passed,0.7245072809338061,13.0,2.0,15.0,4.062007360815034
272,COMPLETE,"[4.0, 5.11486647974143]",2025-09-02T03:19:46.120558,2025-09-02T03:28:17.443207,511.322649,0.03262978960255367,0.3518358743056408,0.010907840833562273,50.0,passed,0.849275564119472,4.0,1.0,5.0,5.11486647974143
273,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T03:28:17.453215,2025-09-02T03:36:48.274156,510.820941,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
274,COMPLETE,"[6.0, 2.9618587126017255]",2025-09-02T03:36:48.285167,2025-09-02T03:45:19.054276,510.769109,0.018684106259104195,0.49249423038955426,0.0699570854983375,50.0,passed,0.8541363511122037,6.0,1.0,7.0,2.9618587126017255
275,COMPLETE,"[-5.0, -5.0]",2025-09-02T03:45:19.065286,2025-09-02T03:45:57.805271,38.739985,0.3790650092383263,0.0467625474971101,0.015475255713600377,50.0,penalized,1.0066788507281956,,,,
276,COMPLETE,"[6.0, 2.4978843328197944]",2025-09-02T03:45:57.815281,2025-09-02T03:54:29.727403,511.912122,0.018684106259104195,0.49249423038955426,0.0960464739841758,50.0,passed,0.868749955011757,6.0,1.0,7.0,2.4978843328197944
277,COMPLETE,"[4.0, 3.820979405047056]",2025-09-02T03:54:29.737412,2025-09-02T04:03:01.611725,511.874313,0.018684106259104195,0.30556788102384014,0.003094954532084707,50.0,passed,0.8510820783343044,4.0,1.0,5.0,3.820979405047056
278,COMPLETE,"[-5.0, -5.0]",2025-09-02T04:03:01.622735,2025-09-02T04:03:40.560793,38.938058,0.044572779737187235,0.12672789220277625,0.003094954532084707,50.0,penalized,0.8886850063755628,,,,
279,COMPLETE,"[6.0, 3.109589723226268]",2025-09-02T04:03:40.571728,2025-09-02T04:12:11.449047,510.877319,0.018684106259104195,0.15648073105986263,0.08662900798965714,50.0,passed,0.8460584991078033,6.0,1.0,7.0,3.109589723226268
280,COMPLETE,"[5.0, 3.6281214421776076]",2025-09-02T04:12:11.459057,2025-09-02T04:20:45.785700,514.326643,0.018684106259104195,0.3931563913830435,0.04453390457030697,50.0,passed,0.8472067472980758,5.0,1.0,6.0,3.6281214421776076
281,COMPLETE,"[2.0, 3.466385474450839]",2025-09-02T04:20:45.795710,2025-09-02T04:29:16.966840,511.17113,0.018684106259104195,0.5604681923358041,0.003094954532084707,50.0,passed,0.8507809361438481,2.0,1.0,3.0,3.466385474450839
282,COMPLETE,"[-5.0, -5.0]",2025-09-02T04:29:16.977850,2025-09-02T04:29:55.699947,38.722097,0.5375925176576158,0.1972150816888882,0.025821388759689323,50.0,penalized,1.005873573881671,,,,
283,COMPLETE,"[5.0, 3.756539909906547]",2025-09-02T04:29:55.709957,2025-09-02T04:38:26.124986,510.415029,0.018684106259104195,0.09789931540874465,0.048793460319052344,50.0,passed,0.8461760433450254,5.0,1.0,6.0,3.756539909906547
284,COMPLETE,"[-5.0, -5.0]",2025-09-02T04:38:26.134995,2025-09-02T04:39:04.916475,38.78148,0.41960238789793086,0.4959590876886059,0.07974015671441816,50.0,penalized,6.455661556400951,,,,
285,COMPLETE,"[-5.0, -5.0]",2025-09-02T04:39:04.926737,2025-09-02T04:39:43.825733,38.898996,0.09322783296051967,0.15648073105986263,0.09928162817360409,50.0,penalized,1.6743421053568386,,,,
286,COMPLETE,"[5.0, 2.61562642327434]",2025-09-02T04:39:43.837070,2025-09-02T04:48:14.588495,510.751425,0.018684106259104195,0.04238489294215782,0.08994786882696093,50.0,passed,0.8489045723596002,5.0,1.0,6.0,2.61562642327434
287,COMPLETE,"[-5.0, -5.0]",2025-09-02T04:48:14.598504,2025-09-02T04:48:53.365916,38.767412,0.7863939487628561,0.08814759510654327,0.01033058973024174,50.0,penalized,1.0579983090297687,,,,
288,COMPLETE,"[-5.0, -5.0]",2025-09-02T04:48:53.376367,2025-09-02T04:49:32.127855,38.751488,0.21280392972695827,0.0467625474971101,0.016984310096063333,50.0,penalized,1.0048961962442426,,,,
289,COMPLETE,"[-5.0, -5.0]",2025-09-02T04:49:32.138167,2025-09-02T04:50:11.044010,38.905843,0.7471205291238323,0.21296015196055437,0.08994786882696093,50.0,penalized,1.0592060467055353,,,,
290,COMPLETE,"[-5.0, -5.0]",2025-09-02T04:50:11.054797,2025-09-02T04:50:49.903358,38.848561,0.03262978960255367,0.2667662584537408,0.09632580714710602,50.0,penalized,0.9679830861058765,,,,
291,COMPLETE,"[-5.0, -5.0]",2025-09-02T04:50:49.914368,2025-09-02T04:51:28.630805,38.716437,0.16821322288308124,0.34473173374953175,0.05562463777992877,50.0,penalized,1.0074978582385885,,,,
292,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T04:51:28.641815,2025-09-02T04:59:59.518592,510.876777,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
293,COMPLETE,"[-5.0, -5.0]",2025-09-02T04:59:59.528600,2025-09-02T05:00:38.432845,38.904245,0.044572779737187235,0.5836233314232862,0.04669414744085261,50.0,penalized,1.1181675040841899,,,,
294,COMPLETE,"[-5.0, -5.0]",2025-09-02T05:00:38.443927,2025-09-02T05:01:17.358940,38.915013,0.14063044724629387,0.1794895154850552,0.010907840833562273,50.0,penalized,1.0835717061691958,,,,
295,COMPLETE,"[-5.0, -5.0]",2025-09-02T05:01:17.369256,2025-09-02T05:01:56.180163,38.810907,0.044572779737187235,0.4959590876886059,0.09821625238998148,50.0,penalized,1.2980278125161966,,,,
296,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T05:01:56.190471,2025-09-02T05:10:27.156964,510.966493,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
297,COMPLETE,"[6.0, 2.61931232604625]",2025-09-02T05:10:27.167975,2025-09-02T05:18:58.478690,511.310715,0.018684106259104195,0.554991822240006,0.07974015671441816,50.0,passed,0.8554775995349162,6.0,1.0,7.0,2.61931232604625
298,COMPLETE,"[-5.0, -5.0]",2025-09-02T05:18:58.488699,2025-09-02T05:19:37.306238,38.817539,0.424231598924696,0.08814759510654327,0.03221699851541868,50.0,penalized,1.0049073232035926,,,,
299,COMPLETE,"[-5.0, -5.0]",2025-09-02T05:19:37.316769,2025-09-02T05:20:16.190747,38.873978,0.5842661981571999,0.0467625474971101,0.09802195084200409,50.0,penalized,1.005130478667751,,,,
300,COMPLETE,"[5.0, 3.836513513603057]",2025-09-02T05:20:16.201046,2025-09-02T05:28:48.400714,512.199668,0.018684106259104195,0.0467625474971101,0.003094954532084707,50.0,passed,0.8483800324681907,5.0,1.0,6.0,3.836513513603057
301,COMPLETE,"[6.0, 4.6646650625814425]",2025-09-02T05:28:48.410722,2025-09-02T05:37:21.248542,512.83782,0.03039062596378335,0.12720838604356347,0.003094954532084707,50.0,passed,0.8370619496119012,6.0,1.0,7.0,4.6646650625814425
302,COMPLETE,"[6.0, 3.49125079525671]",2025-09-02T05:37:21.259551,2025-09-02T05:45:54.023651,512.7641,0.018684106259104195,0.206130988398428,0.0699570854983375,50.0,passed,0.8433930954088522,6.0,1.0,7.0,3.49125079525671
303,COMPLETE,"[4.0, 3.810046358362449]",2025-09-02T05:45:54.033660,2025-09-02T05:54:25.867273,511.833613,0.018684106259104195,0.17990918074341425,0.04453390457030697,50.0,passed,0.8444901147379782,4.0,1.0,5.0,3.810046358362449
304,COMPLETE,"[-5.0, -5.0]",2025-09-02T05:54:25.877282,2025-09-02T05:55:04.816088,38.938806,0.044572779737187235,0.33051143355031276,0.003094954532084707,50.0,penalized,0.9751228923445266,,,,
305,COMPLETE,"[-5.0, -5.0]",2025-09-02T05:55:04.826634,2025-09-02T05:55:43.687937,38.861303,0.37992903697802866,0.1972150816888882,0.003094954532084707,50.0,penalized,1.0116442888304038,,,,
306,COMPLETE,"[-5.0, -5.0]",2025-09-02T05:55:43.698522,2025-09-02T05:56:22.604565,38.906043,0.5180309861055328,0.0467625474971101,0.08481290799318816,50.0,penalized,1.0048374927343158,,,,
307,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T05:56:22.614888,2025-09-02T06:04:54.044363,511.429475,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
308,COMPLETE,"[8.0, 4.731086548862407]",2025-09-02T06:04:54.055372,2025-09-02T06:13:25.465906,511.410534,0.044572779737187235,0.0467625474971101,0.081483803886138,50.0,passed,0.8455508196727595,8.0,1.0,9.0,4.731086548862407
309,COMPLETE,"[7.0, 4.205473698323782]",2025-09-02T06:13:25.475915,2025-09-02T06:21:57.861785,512.38587,0.03262978960255367,0.3211841223485355,0.0676247491415506,50.0,passed,0.8506077116526246,7.0,1.0,8.0,4.205473698323782
310,COMPLETE,"[3.0, 3.2128199933790955]",2025-09-02T06:21:57.872794,2025-09-02T06:30:29.519743,511.646949,0.012021646570186917,0.33504586595626384,0.003094954532084707,50.0,passed,0.8585891925676076,3.0,1.0,4.0,3.2128199933790955
311,COMPLETE,"[5.0, 3.747479811754506]",2025-09-02T06:30:29.529752,2025-09-02T06:39:00.416813,510.887061,0.018684106259104195,0.24924426765971844,0.003094954532084707,50.0,passed,0.8517374289260752,5.0,1.0,6.0,3.747479811754506
312,COMPLETE,"[3.0, 5.488487734338856]",2025-09-02T06:39:00.427823,2025-09-02T06:47:32.433214,512.005391,0.044572779737187235,0.2314318807634054,0.003094954532084707,50.0,passed,0.7271077373210632,3.0,3.0,6.0,5.488487734338856
313,COMPLETE,"[-5.0, -5.0]",2025-09-02T06:47:32.443222,2025-09-02T06:48:11.443726,39.000504,0.044572779737187235,0.24220053404072048,0.08999253724335582,50.0,penalized,0.9545550808632712,,,,
314,COMPLETE,"[-5.0, -5.0]",2025-09-02T06:48:11.454069,2025-09-02T06:48:50.460259,39.00619,0.0348728586731176,0.532265453797122,0.01033058973024174,50.0,penalized,1.7058277211031179,,,,
315,COMPLETE,"[4.0, 5.139422657582298]",2025-09-02T06:48:50.470344,2025-09-02T06:57:22.264042,511.793698,0.0348728586731176,0.0467625474971101,0.01033058973024174,50.0,passed,0.8128845287389214,4.0,1.0,5.0,5.139422657582298
316,COMPLETE,"[4.0, 3.85189064591122]",2025-09-02T06:57:22.275053,2025-09-02T07:05:53.388191,511.113138,0.018684106259104195,0.15648073105986263,0.04756945968979173,50.0,passed,0.8452523689197086,4.0,1.0,5.0,3.85189064591122
317,COMPLETE,"[3.0, 5.917162002263538]",2025-09-02T07:05:53.398200,2025-09-02T07:14:23.951382,510.553182,0.044572779737187235,0.19715514505707135,0.010907840833562273,50.0,passed,0.8142363139391027,3.0,3.0,6.0,5.917162002263538
318,COMPLETE,"[6.0, 2.7971295651261454]",2025-09-02T07:14:23.961390,2025-09-02T07:22:54.482217,510.520827,0.018684106259104195,0.45748979305790566,0.07974015671441816,50.0,passed,0.8564983615060119,6.0,1.0,7.0,2.7971295651261454
319,COMPLETE,"[6.0, 2.5236269549775776]",2025-09-02T07:22:54.493245,2025-09-02T07:31:25.239254,510.746009,0.018684106259104195,0.5300298774605412,0.08994786882696093,50.0,passed,0.8667388988027059,6.0,1.0,7.0,2.5236269549775776
320,COMPLETE,"[3.0, 5.653678150406953]",2025-09-02T07:31:25.250264,2025-09-02T07:39:55.878237,510.627973,0.044572779737187235,0.09789931540874465,0.003094954532084707,50.0,passed,0.7836666291737788,3.0,3.0,6.0,5.653678150406953
321,COMPLETE,"[9.0, 4.924139771178746]",2025-09-02T07:39:55.888246,2025-09-02T07:48:26.440583,510.552337,0.044572779737187235,0.28776868738928063,0.06970987445380619,50.0,passed,0.8728566866629669,9.0,1.0,10.0,4.924139771178746
322,COMPLETE,"[-5.0, -5.0]",2025-09-02T07:48:26.450592,2025-09-02T07:49:05.478792,39.0282,0.044572779737187235,0.5138935944216163,0.0699570854983375,50.0,penalized,0.967582691713172,,,,
323,COMPLETE,"[3.0, 3.9378304137184568]",2025-09-02T07:49:05.489779,2025-09-02T07:57:36.823715,511.333936,0.018684106259104195,0.0467625474971101,0.012777249490268216,50.0,passed,0.8441348546995557,3.0,1.0,4.0,3.9378304137184568
324,COMPLETE,"[5.0, 2.6386527014204475]",2025-09-02T07:57:36.833725,2025-09-02T08:06:08.383307,511.549582,0.018684106259104195,0.0467625474971101,0.08994786882696093,50.0,passed,0.8501595382914535,5.0,1.0,6.0,2.6386527014204475
325,COMPLETE,"[-5.0, -5.0]",2025-09-02T08:06:08.395318,2025-09-02T08:06:47.219896,38.824578,0.4972472774102663,0.5221215213364501,0.06304299076226551,50.0,penalized,6.279731589813076,,,,
326,COMPLETE,"[3.0, 5.52427113372945]",2025-09-02T08:06:47.229792,2025-09-02T08:15:19.779707,512.549915,0.044572779737187235,0.16109396050724367,0.003094954532084707,50.0,passed,0.7940047786760621,3.0,3.0,6.0,5.52427113372945
327,COMPLETE,"[-5.0, -5.0]",2025-09-02T08:15:19.790716,2025-09-02T08:15:58.649071,38.858355,0.639852683991696,0.15648073105986263,0.08216877407158751,50.0,penalized,13.012461120420378,,,,
328,COMPLETE,"[2.0, 3.768514951741772]",2025-09-02T08:15:58.659554,2025-09-02T08:24:30.125569,511.466015,0.018684106259104195,0.3931563913830435,0.010907840833562273,50.0,passed,0.8462522734184044,2.0,1.0,3.0,3.768514951741772
329,COMPLETE,"[6.0, 2.8656345556513]",2025-09-02T08:24:30.136579,2025-09-02T08:33:02.539556,512.402977,0.018684106259104195,0.43781011245331797,0.07974015671441816,50.0,passed,0.8567050358882711,6.0,1.0,7.0,2.8656345556513
330,COMPLETE,"[6.0, 5.261846732539369]",2025-09-02T08:33:02.550566,2025-09-02T08:41:34.025401,511.474835,0.044572779737187235,0.05266759084698521,0.003094954532084707,50.0,passed,0.7779944315222891,6.0,2.0,8.0,5.261846732539369
331,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T08:41:34.036412,2025-09-02T08:50:05.489638,511.453226,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
332,COMPLETE,"[3.0, 5.499219877570424]",2025-09-02T08:50:05.500648,2025-09-02T08:58:36.335547,510.834899,0.044572779737187235,0.1972150816888882,0.003094954532084707,50.0,passed,0.7215440894484404,3.0,3.0,6.0,5.499219877570424
333,COMPLETE,"[-5.0, -5.0]",2025-09-02T08:58:36.346558,2025-09-02T08:59:15.278566,38.932008,0.044572779737187235,0.4717797530230605,0.003094954532084707,50.0,penalized,1.1890515726472786,,,,
334,COMPLETE,"[-5.0, -5.0]",2025-09-02T08:59:15.290577,2025-09-02T08:59:54.135149,38.844572,0.044572779737187235,0.4434662335798135,0.010147047862333211,50.0,penalized,0.9415264148856629,,,,
335,COMPLETE,"[5.0, 3.6783006944977403]",2025-09-02T08:59:54.145484,2025-09-02T09:08:25.267543,511.122059,0.018684106259104195,0.0467625474971101,0.048793460319052344,50.0,passed,0.8458199303441171,5.0,1.0,6.0,3.6783006944977403
336,COMPLETE,"[6.0, 4.4001095815225835]",2025-09-02T09:08:25.278553,2025-09-02T09:16:55.951220,510.672667,0.03039062596378335,0.0467625474971101,0.003094954532084707,50.0,passed,0.8240824345190654,6.0,1.0,7.0,4.4001095815225835
337,COMPLETE,"[7.0, 4.899972540890778]",2025-09-02T09:16:55.962230,2025-09-02T09:25:26.943229,510.980999,0.044572779737187235,0.041785393248183644,0.003094954532084707,50.0,passed,0.7735426918800162,7.0,2.0,9.0,4.899972540890778
338,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T09:25:26.953239,2025-09-02T09:33:58.350650,511.397411,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
339,COMPLETE,"[-5.0, -5.0]",2025-09-02T09:33:58.360660,2025-09-02T09:34:37.267931,38.907271,0.044572779737187235,0.389222542987389,0.003094954532084707,50.0,penalized,1.1084289206020022,,,,
340,COMPLETE,"[-5.0, -5.0]",2025-09-02T09:34:37.278941,2025-09-02T09:35:16.000272,38.721331,0.5635700276536155,0.4959590876886059,0.07974015671441816,50.0,penalized,1.9973725243309273,,,,
341,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T09:35:16.010958,2025-09-02T09:43:46.825543,510.814585,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
342,COMPLETE,"[-5.0, -5.0]",2025-09-02T09:43:46.836554,2025-09-02T09:44:25.704673,38.868119,0.044572779737187235,0.5621458418657331,0.011963843947117692,50.0,penalized,2.5525602035023227,,,,
343,COMPLETE,"[-5.0, -5.0]",2025-09-02T09:44:25.715039,2025-09-02T09:45:04.479973,38.764934,0.6003268093749055,0.11591017884503502,0.0699570854983375,50.0,penalized,1.006333775789959,,,,
344,COMPLETE,"[10.0, 5.146020612421292]",2025-09-02T09:45:04.491986,2025-09-02T09:53:35.388135,510.896149,0.044572779737187235,0.206130988398428,0.0699570854983375,50.0,passed,0.8030961226295352,10.0,1.0,11.0,5.146020612421292
345,COMPLETE,"[6.0, 5.437732292535439]",2025-09-02T09:53:35.398143,2025-09-02T10:02:06.358020,510.959877,0.044572779737187235,0.0467625474971101,0.053472213200477736,50.0,passed,0.8628457839386283,6.0,2.0,8.0,5.437732292535439
346,COMPLETE,"[-5.0, -5.0]",2025-09-02T10:02:06.369030,2025-09-02T10:02:45.075562,38.706532,0.5943425552723217,0.1972150816888882,0.04088827399192456,50.0,penalized,1.0058528090154004,,,,
347,COMPLETE,"[5.0, 3.6281214421776076]",2025-09-02T10:02:45.085931,2025-09-02T10:11:16.495583,511.409652,0.018684106259104195,0.3931563913830435,0.04453390457030697,50.0,passed,0.8472067472980758,5.0,1.0,6.0,3.6281214421776076
348,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T10:11:16.506593,2025-09-02T10:19:47.874936,511.368343,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
349,COMPLETE,"[7.0, 5.48609875353016]",2025-09-02T10:19:47.885946,2025-09-02T10:28:20.233368,512.347422,0.044572779737187235,0.05167956863084061,0.05689575683709705,50.0,passed,0.8506491489759669,7.0,2.0,9.0,5.48609875353016
350,COMPLETE,"[-5.0, -5.0]",2025-09-02T10:28:20.244377,2025-09-02T10:28:58.990332,38.745955,0.5539420496637352,0.0467625474971101,0.07352947219381745,50.0,penalized,1.00547162313235,,,,
351,COMPLETE,"[-5.0, -5.0]",2025-09-02T10:28:59.001342,2025-09-02T10:29:38.434736,39.433394,0.03262978960255367,0.4415632635925372,0.003094954532084707,50.0,penalized,0.9299071869088544,,,,
352,COMPLETE,"[5.0, 5.223105120540325]",2025-09-02T10:29:38.444744,2025-09-02T10:38:10.168513,511.723769,0.03262978960255367,0.3211841223485355,0.0326254742488495,50.0,passed,0.7772579829756578,5.0,1.0,6.0,5.223105120540325
353,COMPLETE,"[-5.0, -5.0]",2025-09-02T10:38:10.179523,2025-09-02T10:38:49.194540,39.015017,0.10255486726373926,0.11591017884503502,0.09128886243015596,50.0,penalized,1.16620653251929,,,,
354,COMPLETE,"[3.0, 5.488487734338856]",2025-09-02T10:38:49.205973,2025-09-02T10:47:21.907719,512.701746,0.044572779737187235,0.2314318807634054,0.003094954532084707,50.0,passed,0.7271077373210632,3.0,3.0,6.0,5.488487734338856
355,COMPLETE,"[-5.0, -5.0]",2025-09-02T10:47:21.919729,2025-09-02T10:48:01.477068,39.557339,0.21009852742375054,0.19715514505707135,0.010907840833562273,50.0,penalized,1.0048864248360254,,,,
356,COMPLETE,"[-5.0, -5.0]",2025-09-02T10:48:01.489078,2025-09-02T10:48:40.917446,39.428368,0.516887408918857,0.1480201829870262,0.09911329083941525,50.0,penalized,1.0060066023271563,,,,
357,COMPLETE,"[6.0, 5.7218542813625595]",2025-09-02T10:48:40.928456,2025-09-02T10:57:22.917810,521.989354,0.044572779737187235,0.0467625474971101,0.0508442092682276,50.0,passed,0.8623317161964672,6.0,2.0,8.0,5.7218542813625595
358,COMPLETE,"[-5.0, -5.0]",2025-09-02T10:57:22.928820,2025-09-02T10:58:02.443115,39.514295,0.3784546390417589,0.3590898835374409,0.05377198050238434,50.0,penalized,1.4798073839728665,,,,
359,COMPLETE,"[3.0, 5.145015528545114]",2025-09-02T10:58:02.454596,2025-09-02T11:06:44.548341,522.093745,0.03262978960255367,0.3737162182767684,0.010907840833562273,50.0,passed,0.827293192487182,3.0,1.0,4.0,5.145015528545114
360,COMPLETE,"[8.0, 4.942975402729533]",2025-09-02T11:06:44.560353,2025-09-02T11:15:26.271081,521.710728,0.044572779737187235,0.0467625474971101,0.07548346347446522,50.0,passed,0.843749275260893,8.0,1.0,9.0,4.942975402729533
361,COMPLETE,"[-5.0, -5.0]",2025-09-02T11:15:26.282091,2025-09-02T11:16:05.804399,39.522308,0.5819017481741772,0.25438413318924563,0.003094954532084707,50.0,penalized,1.0060662936021176,,,,
362,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T11:16:05.815409,2025-09-02T11:24:48.214301,522.398892,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
363,COMPLETE,"[7.0, 5.11540459751616]",2025-09-02T11:24:48.226311,2025-09-02T11:33:31.061959,522.835648,0.044572779737187235,0.0467625474971101,0.003094954532084707,50.0,passed,0.7761193491192585,7.0,2.0,9.0,5.11540459751616
364,COMPLETE,"[-5.0, -5.0]",2025-09-02T11:33:31.071967,2025-09-02T11:34:10.568217,39.49625,0.3140363622497999,0.2314318807634054,0.003094954532084707,50.0,penalized,1.004872782588479,,,,
365,COMPLETE,"[-5.0, -5.0]",2025-09-02T11:34:10.579329,2025-09-02T11:34:50.239701,39.660372,0.044572779737187235,0.3211841223485355,0.003094954532084707,50.0,penalized,1.033660190102424,,,,
