number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gating_status,attr_narma10_nrmse,attr_CQ,attr_GR,attr_KR,attr_MC
234,COMPLETE,"[5.0, 4.0702362769339775]",2025-08-30T03:50:24.639217,2025-08-30T03:59:06.093200,521.453983,0.06970003754606036,0.3247141911287035,0.0049996240875250795,20.0,passed,0.8420290603152661,5.0,1.0,6.0,4.0702362769339775
235,COMPLETE,"[-5.0, -5.0]",2025-08-30T03:59:06.105211,2025-08-30T03:59:45.772627,39.667416,0.286554958969807,0.06983337731496639,0.002728184881014467,20.0,penalized,3.6515161801949763,,,,
236,COMPLETE,"[7.0, 5.147648699451503]",2025-08-30T03:59:45.783637,2025-08-30T04:08:26.813334,521.029697,0.12768524788954416,0.18521141270689095,0.0024200593010326055,20.0,passed,0.7217250974785543,7.0,4.0,11.0,5.147648699451503
237,COMPLETE,"[-5.0, -5.0]",2025-08-30T04:08:26.823342,2025-08-30T04:09:06.336284,39.512942,0.4990427678115634,0.12255418036205905,0.00454145878469977,20.0,penalized,1.0055786922712082,,,,
238,COMPLETE,"[15.0, 3.6866255426039345]",2025-08-30T04:09:06.347312,2025-08-30T04:17:47.694281,521.346969,0.06970003754606036,0.0949802874495004,0.0016550408203898333,20.0,passed,0.8421537812319811,15.0,1.0,16.0,3.6866255426039345
239,COMPLETE,"[-5.0, -5.0]",2025-08-30T04:17:47.706292,2025-08-30T04:18:27.400347,39.694055,0.014720203420794997,0.4938089207109404,0.0069621371310606165,20.0,penalized,0.8803383829550933,,,,
240,COMPLETE,"[4.0, 4.792631742401827]",2025-08-30T04:18:27.411357,2025-08-30T04:27:10.625652,523.214295,0.08280641705098651,0.2548892027657659,0.007320822976500409,20.0,passed,0.8261887402617302,4.0,1.0,5.0,4.792631742401827
241,COMPLETE,"[6.0, 3.3828175451583133]",2025-08-30T04:27:10.637662,2025-08-30T04:35:51.481531,520.843869,0.06104004227539345,0.4596396914739963,0.0023223583573944856,20.0,passed,0.8457149154853018,6.0,1.0,7.0,3.3828175451583133
242,COMPLETE,"[4.0, 5.104496210229898]",2025-08-30T04:35:51.492540,2025-08-30T04:44:32.270035,520.777495,0.08678236843528564,0.11106081415946266,0.007650703756295606,20.0,passed,0.8257675737303365,4.0,1.0,5.0,5.104496210229898
243,COMPLETE,"[2.0, 5.676217993196534]",2025-08-30T04:44:32.281044,2025-08-30T04:53:13.569114,521.28807,0.12768524788954416,0.10596211558004508,0.00629023466150719,20.0,passed,0.7377235267610245,2.0,4.0,6.0,5.676217993196534
244,COMPLETE,"[-5.0, -5.0]",2025-08-30T04:53:13.580123,2025-08-30T04:53:53.163861,39.583738,0.3729917631123337,0.18521141270689095,0.0024200593010326055,20.0,penalized,1.0053898343351937,,,,
245,COMPLETE,"[6.0, 3.3491954192778715]",2025-08-30T04:53:53.175223,2025-08-30T05:02:35.736088,522.560865,0.05725418431758128,0.3925387638809066,0.002728184881014467,20.0,passed,0.8486025552921035,6.0,1.0,7.0,3.3491954192778715
246,COMPLETE,"[-5.0, -5.0]",2025-08-30T05:02:35.748099,2025-08-30T05:03:15.435563,39.687464,0.48761135742736433,0.47997144690226023,0.0012943658250991518,20.0,penalized,1.3075600919402388,,,,
247,COMPLETE,"[3.0, 3.8316847162448155]",2025-08-30T05:03:15.445543,2025-08-30T05:11:56.901756,521.456213,0.06970003754606036,0.5446835383354937,0.00502419448562168,20.0,passed,0.8422646235361367,3.0,1.0,4.0,3.8316847162448155
248,COMPLETE,"[-5.0, -5.0]",2025-08-30T05:11:56.911765,2025-08-30T05:12:36.642994,39.731229,0.3828525526466224,0.3925387638809066,0.005308392176019849,20.0,penalized,1.230420331156491,,,,
249,COMPLETE,"[13.0, 4.186182886956164]",2025-08-30T05:12:36.654004,2025-08-30T05:21:18.648650,521.994646,0.08678236843528564,0.04565421619810617,0.003985717592238368,20.0,passed,0.8115458721751728,13.0,1.0,14.0,4.186182886956164
250,COMPLETE,"[3.0, 4.331738118019913]",2025-08-30T05:21:18.661662,2025-08-30T05:30:01.137971,522.476309,0.08065931024913464,0.5446835383354937,0.00629023466150719,20.0,passed,0.8330270471019804,3.0,1.0,4.0,4.331738118019913
251,COMPLETE,"[11.0, 4.87422879959494]",2025-08-30T05:30:01.148981,2025-08-30T05:38:43.438061,522.28908,0.10488131633358477,0.12719664130059466,0.001922854854451186,20.0,passed,0.8074494095251351,11.0,2.0,13.0,4.87422879959494
252,COMPLETE,"[2.0, 4.465920467604178]",2025-08-30T05:38:43.451073,2025-08-30T05:47:24.526623,521.07555,0.12768524788954416,0.514102209812435,0.0025105402574844703,20.0,passed,0.6756370070287914,2.0,4.0,6.0,4.465920467604178
253,COMPLETE,"[8.0, 4.6472945282477855]",2025-08-30T05:47:24.536632,2025-08-30T05:56:05.132222,520.59559,0.08280641705098651,0.11106081415946266,0.004787441900423588,20.0,passed,0.832047362918028,8.0,1.0,9.0,4.6472945282477855
254,COMPLETE,"[-5.0, -5.0]",2025-08-30T05:56:05.143232,2025-08-30T05:56:44.799659,39.656427,0.2797644241677499,0.04565421619810617,0.0037335731488277435,20.0,penalized,2.8688114632159,,,,
255,COMPLETE,"[4.0, 4.84892996697028]",2025-08-30T05:56:44.809668,2025-08-30T06:05:26.082251,521.272583,0.08280641705098651,0.12389996504082075,0.007457952226303288,20.0,passed,0.8296513565440642,4.0,1.0,5.0,4.84892996697028
256,COMPLETE,"[8.0, 4.8814033645926145]",2025-08-30T06:05:26.094262,2025-08-30T06:14:07.914832,521.82057,0.08678236843528564,0.06545477984081383,0.007650703756295606,20.0,passed,0.8197912221946346,8.0,1.0,9.0,4.8814033645926145
257,COMPLETE,"[4.0, 4.985556332610344]",2025-08-30T06:14:07.927843,2025-08-30T06:22:49.418157,521.490314,0.08280641705098651,0.11106081415946266,0.007947300996701942,20.0,passed,0.8284670755361253,4.0,1.0,5.0,4.985556332610344
258,COMPLETE,"[8.0, 4.458474417071039]",2025-08-30T06:22:49.430167,2025-08-30T06:31:31.831198,522.401031,0.08280641705098651,0.11106081415946266,0.003854605928375191,20.0,passed,0.8284421538012916,8.0,1.0,9.0,4.458474417071039
259,COMPLETE,"[-5.0, -5.0]",2025-08-30T06:31:31.842208,2025-08-30T06:32:11.521621,39.679413,0.36919408515420526,0.24546333865886927,0.002640375904971743,20.0,penalized,1.0069670681202354,,,,
260,COMPLETE,"[-5.0, -5.0]",2025-08-30T06:32:11.532751,2025-08-30T06:32:51.199921,39.66717,0.36972200126998384,0.2729963333849318,0.002135024608586507,20.0,penalized,1.0086430722210984,,,,
261,COMPLETE,"[3.0, 3.9334341389583463]",2025-08-30T06:32:51.210930,2025-08-30T06:41:32.618999,521.408069,0.06970003754606036,0.5722717094458769,0.006196345730659771,20.0,passed,0.8408954574616349,3.0,1.0,4.0,3.9334341389583463
262,COMPLETE,"[-5.0, -5.0]",2025-08-30T06:41:32.630008,2025-08-30T06:42:12.294946,39.664938,0.008462306412084564,0.24546333865886927,0.004317229667924632,20.0,penalized,0.8940363089774587,,,,
263,COMPLETE,"[4.0, 4.187725035031399]",2025-08-30T06:42:12.305591,2025-08-30T06:50:53.641161,521.33557,0.06104004227539345,0.18521141270689095,0.007320822976500409,20.0,passed,0.8451961732169521,4.0,1.0,5.0,4.187725035031399
264,COMPLETE,"[2.0, 4.908571583018158]",2025-08-30T06:50:53.652170,2025-08-30T06:59:36.492394,522.840224,0.12768524788954416,0.5110333295117712,0.00629023466150719,20.0,passed,0.6419114063813137,2.0,3.0,5.0,4.908571583018158
265,COMPLETE,"[4.0, 4.650850714956475]",2025-08-30T06:59:36.504405,2025-08-30T07:08:18.181561,521.677156,0.07667693687583776,0.2729963333849318,0.007320822976500409,20.0,passed,0.8339109828118577,4.0,1.0,5.0,4.650850714956475
266,COMPLETE,"[7.0, 3.377251867009133]",2025-08-30T07:08:18.193572,2025-08-30T07:16:59.811852,521.61828,0.06970003754606036,0.5371752643999562,0.0016550408203898333,20.0,passed,0.8445774085411787,7.0,1.0,8.0,3.377251867009133
267,COMPLETE,"[-5.0, -5.0]",2025-08-30T07:16:59.822862,2025-08-30T07:17:39.611163,39.788301,0.1787744708509848,0.18521141270689095,0.007650703756295606,20.0,penalized,1.3652161844259274,,,,
268,COMPLETE,"[8.0, 4.912990871198781]",2025-08-30T07:17:39.621989,2025-08-30T07:26:21.380331,521.758342,0.10654316505126477,0.18521141270689095,0.002728184881014467,20.0,passed,0.7867705718115029,8.0,2.0,10.0,4.912990871198781
269,COMPLETE,"[-5.0, -5.0]",2025-08-30T07:26:21.392341,2025-08-30T07:27:01.048319,39.655978,0.33711490345756,0.2886607901953985,0.005904167673989597,20.0,penalized,4.192377590401867,,,,
270,COMPLETE,"[8.0, 4.571061462523703]",2025-08-30T07:27:01.059392,2025-08-30T07:35:41.899689,520.840297,0.08280641705098651,0.11106081415946266,0.00454145878469977,20.0,passed,0.8317481469199427,8.0,1.0,9.0,4.571061462523703
271,COMPLETE,"[8.0, 4.446803205354334]",2025-08-30T07:35:41.911700,2025-08-30T07:44:23.271200,521.3595,0.08280641705098651,0.11106081415946266,0.003758877618243011,20.0,passed,0.8283772298449471,8.0,1.0,9.0,4.446803205354334
272,COMPLETE,"[3.0, 3.818398707306873]",2025-08-30T07:44:23.282210,2025-08-30T07:53:04.829358,521.547148,0.06970003754606036,0.5722717094458769,0.0051805270105980475,20.0,passed,0.8410196817837401,3.0,1.0,4.0,3.818398707306873
273,COMPLETE,"[-5.0, -5.0]",2025-08-30T07:53:04.840368,2025-08-30T07:53:44.362641,39.522273,0.42481801791974305,0.24546333865886927,0.004317229667924632,20.0,penalized,1.0064753137524685,,,,
274,COMPLETE,"[9.0, 4.107889082470978]",2025-08-30T07:53:44.373651,2025-08-30T08:02:25.771827,521.398176,0.08280641705098651,0.04979775729853751,0.0049996240875250795,20.0,passed,0.8207921743000242,9.0,1.0,10.0,4.107889082470978
275,COMPLETE,"[-5.0, -5.0]",2025-08-30T08:02:25.783837,2025-08-30T08:03:05.471293,39.687456,0.2940277860536656,0.17186319052302293,0.0024200593010326055,20.0,penalized,1.0047957450821445,,,,
276,COMPLETE,"[4.0, 4.792631742401827]",2025-08-30T08:03:05.482303,2025-08-30T08:11:46.109699,520.627396,0.08280641705098651,0.2548892027657659,0.007320822976500409,20.0,passed,0.8261887402617302,4.0,1.0,5.0,4.792631742401827
277,COMPLETE,"[3.0, 5.52633660391798]",2025-08-30T08:11:46.120709,2025-08-30T08:20:27.805881,521.685172,0.13496960381203432,0.0949802874495004,0.004317229667924632,20.0,passed,0.7284158186207655,3.0,5.0,8.0,5.52633660391798
278,COMPLETE,"[-5.0, -5.0]",2025-08-30T08:20:27.816890,2025-08-30T08:21:07.527126,39.710236,0.22013166002715212,0.13962688889697591,0.00454145878469977,20.0,penalized,9.775839187421274,,,,
279,COMPLETE,"[7.0, 4.432228663397122]",2025-08-30T08:21:07.540137,2025-08-30T08:29:50.122835,522.582698,0.12768524788954416,0.42572078369133964,0.0011771381570489167,20.0,passed,0.7729325506921717,7.0,5.0,12.0,4.432228663397122
280,COMPLETE,"[5.0, 3.888218438602128]",2025-08-30T08:29:50.134844,2025-08-30T08:38:31.960021,521.825177,0.06970003754606036,0.4047117267144247,0.003884603129699614,20.0,passed,0.8414330902464707,5.0,1.0,6.0,3.888218438602128
281,COMPLETE,"[-5.0, -5.0]",2025-08-30T08:38:31.972031,2025-08-30T08:39:11.654675,39.682644,0.45023550732994116,0.3035917952662653,0.003205095137729402,20.0,penalized,1.006135804824355,,,,
282,COMPLETE,"[-5.0, -5.0]",2025-08-30T08:39:11.664661,2025-08-30T08:39:51.402499,39.737838,0.12768524788954416,0.2729963333849318,0.00629023466150719,20.0,penalized,0.9407098847117455,,,,
283,COMPLETE,"[2.0, 5.38314616121777]",2025-08-30T08:39:51.413509,2025-08-30T08:48:33.098829,521.68532,0.12768524788954416,0.2720182272299335,0.0066064332965234335,20.0,passed,0.7887365785956709,2.0,4.0,6.0,5.38314616121777
284,COMPLETE,"[4.0, 4.748753470382688]",2025-08-30T08:48:33.110840,2025-08-30T08:57:15.897875,522.787035,0.08280641705098651,0.2548892027657659,0.00629023466150719,20.0,passed,0.830673243432332,4.0,1.0,5.0,4.748753470382688
285,COMPLETE,"[15.0, 3.6866255426039345]",2025-08-30T08:57:15.909886,2025-08-30T09:05:57.333862,521.423976,0.06970003754606036,0.0949802874495004,0.0016550408203898333,20.0,passed,0.8421537812319811,15.0,1.0,16.0,3.6866255426039345
286,COMPLETE,"[6.0, 4.588460951185606]",2025-08-30T09:05:57.345872,2025-08-30T09:14:40.161168,522.815296,0.07667693687583776,0.18521141270689095,0.005625381610431703,20.0,passed,0.8368651506456423,6.0,1.0,7.0,4.588460951185606
287,COMPLETE,"[4.0, 4.826797831373764]",2025-08-30T09:14:40.173179,2025-08-30T09:23:22.690047,522.516868,0.08280641705098651,0.18521141270689095,0.007457952226303288,20.0,passed,0.8288271570242579,4.0,1.0,5.0,4.826797831373764
288,COMPLETE,"[-5.0, -5.0]",2025-08-30T09:23:22.702057,2025-08-30T09:24:02.514682,39.812625,0.13377070047161815,0.11564875909274097,0.004440682168804353,20.0,penalized,0.8956471697913254,,,,
289,COMPLETE,"[-5.0, -5.0]",2025-08-30T09:24:02.527694,2025-08-30T09:24:42.268487,39.740793,0.12768524788954416,0.4312567320339524,0.004429391519116369,20.0,penalized,0.9491069503436826,,,,
290,COMPLETE,"[12.0, 3.521224801398116]",2025-08-30T09:24:42.278868,2025-08-30T09:33:24.723448,522.44458,0.059033085068623536,0.20473529842093197,0.001552290209058368,20.0,passed,0.8524663250326474,12.0,1.0,13.0,3.521224801398116
291,COMPLETE,"[6.0, 4.671255009052173]",2025-08-30T09:33:24.734458,2025-08-30T09:42:06.523012,521.788554,0.08280641705098651,0.24546333865886927,0.0049996240875250795,20.0,passed,0.8321889611918054,6.0,1.0,7.0,4.671255009052173
292,COMPLETE,"[6.0, 3.5272663998804905]",2025-08-30T09:42:06.535023,2025-08-30T09:50:48.121370,521.586347,0.06023544558388566,0.3582179243337829,0.0024200593010326055,20.0,passed,0.8478578245774561,6.0,1.0,7.0,3.5272663998804905
293,COMPLETE,"[4.0, 4.923734242700657]",2025-08-30T09:50:48.133381,2025-08-30T09:59:29.617538,521.484157,0.08678236843528564,0.11284195520462634,0.007182852584461513,20.0,passed,0.8252814761425777,4.0,1.0,5.0,4.923734242700657
294,COMPLETE,"[-5.0, -5.0]",2025-08-30T09:59:29.628547,2025-08-30T10:00:09.311610,39.683063,0.29948935819830663,0.11106081415946266,0.0016550408203898333,20.0,penalized,4.183274046758089,,,,
295,COMPLETE,"[8.0, 4.250168452829823]",2025-08-30T10:00:09.322620,2025-08-30T10:08:50.191556,520.868936,0.08280641705098651,0.04220876862317394,0.007457952226303288,20.0,passed,0.8153712175362053,8.0,1.0,9.0,4.250168452829823
296,COMPLETE,"[-5.0, -5.0]",2025-08-30T10:08:50.202565,2025-08-30T10:09:29.889222,39.686657,0.36382832206168164,0.261280296591746,0.0049996240875250795,20.0,penalized,1.0062838479397798,,,,
297,COMPLETE,"[2.0, 4.78226008877295]",2025-08-30T10:09:29.899565,2025-08-30T10:18:11.449352,521.549787,0.12768524788954416,0.5446835383354937,0.00629023466150719,20.0,passed,0.8179781973687544,2.0,3.0,5.0,4.78226008877295
298,COMPLETE,"[5.0, 4.751701797520252]",2025-08-30T10:18:11.460361,2025-08-30T10:26:54.476927,523.016566,0.08280641705098651,0.18521141270689095,0.005765666057710698,20.0,passed,0.8315076280618309,5.0,1.0,6.0,4.751701797520252
299,COMPLETE,"[-5.0, -5.0]",2025-08-30T10:26:54.488937,2025-08-30T10:27:34.245081,39.756144,0.45656199437356904,0.169267248553143,0.0051805270105980475,20.0,penalized,1.0244924682306364,,,,
300,COMPLETE,"[8.0, 4.395450497967055]",2025-08-30T10:27:34.256053,2025-08-30T10:36:16.554484,522.298431,0.08678236843528564,0.18521141270689095,0.0024200593010326055,20.0,passed,0.8317505606952023,8.0,1.0,9.0,4.395450497967055
301,COMPLETE,"[11.0, 5.14438429728597]",2025-08-30T10:36:16.566495,2025-08-30T10:44:59.970912,523.404417,0.12768524788954416,0.06983337731496639,0.00298090406862243,20.0,passed,0.7285519153069151,11.0,3.0,14.0,5.14438429728597
302,COMPLETE,"[-5.0, -5.0]",2025-08-30T10:44:59.980921,2025-08-30T10:45:39.703416,39.722495,0.13288134344931735,0.2720182272299335,0.0066064332965234335,20.0,penalized,0.9672707165336876,,,,
303,COMPLETE,"[2.0, 5.676217993196534]",2025-08-30T10:45:39.715054,2025-08-30T10:54:21.986504,522.27145,0.12768524788954416,0.10596211558004508,0.00629023466150719,20.0,passed,0.7377235267610245,2.0,4.0,6.0,5.676217993196534
304,COMPLETE,"[11.0, 4.87422879959494]",2025-08-30T10:54:21.997514,2025-08-30T11:03:04.867976,522.870462,0.10488131633358477,0.12719664130059466,0.001922854854451186,20.0,passed,0.8074494095251351,11.0,2.0,13.0,4.87422879959494
305,COMPLETE,"[-5.0, -5.0]",2025-08-30T11:03:04.878986,2025-08-30T11:03:44.633511,39.754525,0.10488131633358477,0.3060384719952696,0.0049996240875250795,20.0,penalized,1.0031061189388328,,,,
306,COMPLETE,"[4.0, 4.923734242700657]",2025-08-30T11:03:44.645103,2025-08-30T11:12:27.175034,522.529931,0.08678236843528564,0.11284195520462634,0.007182852584461513,20.0,passed,0.8252814761425777,4.0,1.0,5.0,4.923734242700657
307,COMPLETE,"[8.0, 4.477373369327312]",2025-08-30T11:12:27.186045,2025-08-30T11:21:11.030803,523.844758,0.08280641705098651,0.11106081415946266,0.003894285421692995,20.0,passed,0.8285371494694053,8.0,1.0,9.0,4.477373369327312
308,COMPLETE,"[6.0, 3.8958153288545243]",2025-08-30T11:21:11.042813,2025-08-30T11:29:54.026948,522.984135,0.059033085068623536,0.20473529842093197,0.005273497559853385,20.0,passed,0.8470449622635923,6.0,1.0,7.0,3.8958153288545243
309,COMPLETE,"[7.0, 4.677708293194634]",2025-08-30T11:29:54.038959,2025-08-30T11:38:36.886473,522.847514,0.08280641705098651,0.06983337731496639,0.007457952226303288,20.0,passed,0.8245683060544191,7.0,1.0,8.0,4.677708293194634
310,COMPLETE,"[-5.0, -5.0]",2025-08-30T11:38:36.899484,2025-08-30T11:39:16.758079,39.858595,0.12768524788954416,0.11106081415946266,0.004317229667924632,20.0,penalized,0.9107227178212466,,,,
311,COMPLETE,"[5.0, 5.3230416838340835]",2025-08-30T11:39:16.768665,2025-08-30T11:47:59.822699,523.054034,0.10101914854589966,0.06983337731496639,0.007312217465291986,20.0,passed,0.8040216014774723,5.0,2.0,7.0,5.3230416838340835
312,COMPLETE,"[5.0, 4.129390785857058]",2025-08-30T11:47:59.833708,2025-08-30T11:56:43.613150,523.779442,0.06102795087642221,0.12893396650408814,0.007457952226303288,20.0,passed,0.8450454337533011,5.0,1.0,6.0,4.129390785857058
313,COMPLETE,"[3.0, 5.116002906129799]",2025-08-30T11:56:43.625161,2025-08-30T12:05:27.620168,523.995007,0.10488131633358477,0.27458090964717724,0.00454145878469977,20.0,passed,0.859691257192783,3.0,2.0,5.0,5.116002906129799
314,COMPLETE,"[10.0, 3.4664155951564197]",2025-08-30T12:05:27.632178,2025-08-30T12:14:12.115385,524.483207,0.057967664146678366,0.37191259892811696,0.001552290209058368,20.0,passed,0.8507065399993996,10.0,1.0,11.0,3.4664155951564197
315,COMPLETE,"[-5.0, -5.0]",2025-08-30T12:14:12.127396,2025-08-30T12:14:52.092245,39.964849,0.48688309168829075,0.536460219983512,0.007947300996701942,20.0,penalized,1.008957005029421,,,,
316,COMPLETE,"[6.0, 4.832491930814733]",2025-08-30T12:14:52.104256,2025-08-30T12:23:35.474224,523.369968,0.08280641705098651,0.11106081415946266,0.005765666057710698,20.0,passed,0.8316585161387411,6.0,1.0,7.0,4.832491930814733
317,COMPLETE,"[5.0, 5.2200085832674175]",2025-08-30T12:23:35.485234,2025-08-30T12:32:19.302170,523.816936,0.10488131633358477,0.18521141270689095,0.00428598516360503,20.0,passed,0.7739919997833441,5.0,2.0,7.0,5.2200085832674175
318,COMPLETE,"[4.0, 4.826797831373764]",2025-08-30T12:32:19.313180,2025-08-30T12:41:02.416503,523.103323,0.08280641705098651,0.18521141270689095,0.007457952226303288,20.0,passed,0.8288271570242579,4.0,1.0,5.0,4.826797831373764
319,COMPLETE,"[8.0, 4.671319396710218]",2025-08-30T12:41:02.428514,2025-08-30T12:49:45.775456,523.346942,0.08678236843528564,0.11106081415946266,0.004317229667924632,20.0,passed,0.8278439017459812,8.0,1.0,9.0,4.671319396710218
320,COMPLETE,"[2.0, 4.674108490121018]",2025-08-30T12:49:45.787467,2025-08-30T12:58:30.295832,524.508365,0.13377070047161815,0.5446835383354937,0.0041160808835288155,20.0,passed,0.6275785309518292,2.0,4.0,6.0,4.674108490121018
321,COMPLETE,"[2.0, 4.8423050262246665]",2025-08-30T12:58:30.307843,2025-08-30T13:07:14.277772,523.969929,0.12768524788954416,0.53883814567518,0.00629023466150719,20.0,passed,0.8777687327236477,2.0,3.0,5.0,4.8423050262246665
322,COMPLETE,"[-5.0, -5.0]",2025-08-30T13:07:14.289782,2025-08-30T13:07:54.128103,39.838321,0.26220480950358654,0.04565421619810617,0.004964603190243789,20.0,penalized,4.14098943352912,,,,
323,COMPLETE,"[31.0, 3.6266245010262366]",2025-08-30T13:07:54.140113,2025-08-30T13:16:37.012570,522.872457,0.10488131633358477,0.02198886470094691,0.002892818387853994,20.0,passed,0.7475785255531697,31.0,2.0,33.0,3.6266245010262366
324,COMPLETE,"[-5.0, -5.0]",2025-08-30T13:16:37.024580,2025-08-30T13:17:16.764008,39.739428,0.3425876380158098,0.517375993470292,0.00629023466150719,20.0,penalized,42.7091759953916,,,,
325,COMPLETE,"[3.0, 4.485619769019676]",2025-08-30T13:17:16.774017,2025-08-30T13:26:00.023413,523.249396,0.08678236843528564,0.5201968541091975,0.00629023466150719,20.0,passed,0.8694244473393427,3.0,1.0,4.0,4.485619769019676
326,COMPLETE,"[-5.0, -5.0]",2025-08-30T13:26:00.033422,2025-08-30T13:26:39.856250,39.822828,0.08943640156481847,0.48089767732069444,0.004787441900423588,20.0,penalized,1.0790942233947116,,,,
327,COMPLETE,"[8.0, 4.458474417071039]",2025-08-30T13:26:39.867260,2025-08-30T13:35:23.073549,523.206289,0.08280641705098651,0.11106081415946266,0.003854605928375191,20.0,passed,0.8284421538012916,8.0,1.0,9.0,4.458474417071039
328,COMPLETE,"[4.0, 5.28642662090119]",2025-08-30T13:35:23.085559,2025-08-30T13:44:06.026760,522.941201,0.10488131633358477,0.12719664130059466,0.006688776954926066,20.0,passed,0.8394560701578432,4.0,2.0,6.0,5.28642662090119
329,COMPLETE,"[-5.0, -5.0]",2025-08-30T13:44:06.036769,2025-08-30T13:44:45.854463,39.817694,0.15628751154236548,0.18521141270689095,0.0024200593010326055,20.0,penalized,10.563072614478198,,,,
330,COMPLETE,"[8.0, 3.7946831478595846]",2025-08-30T13:44:45.865472,2025-08-30T13:53:28.537303,522.671831,0.0666966155178213,0.11106081415946266,0.0028093916341633066,20.0,passed,0.8453927067012719,8.0,1.0,9.0,3.7946831478595846
331,COMPLETE,"[4.0, 5.1654064779716045]",2025-08-30T13:53:28.548313,2025-08-30T14:02:11.959533,523.41122,0.10488131633358477,0.18521141270689095,0.005625381610431703,20.0,passed,0.8082168239646468,4.0,2.0,6.0,5.1654064779716045
332,COMPLETE,"[8.0, 4.516677215155598]",2025-08-30T14:02:11.970543,2025-08-30T14:10:54.799632,522.829089,0.08280641705098651,0.06983337731496639,0.004385521369887342,20.0,passed,0.8249758397457235,8.0,1.0,9.0,4.516677215155598
333,COMPLETE,"[-5.0, -5.0]",2025-08-30T14:10:54.811641,2025-08-30T14:11:34.540795,39.729154,0.4449969013270118,0.046889067837564705,0.002728184881014467,20.0,penalized,1.099044376862257,,,,
334,COMPLETE,"[8.0, 4.263270236963956]",2025-08-30T14:11:34.550932,2025-08-30T14:20:17.515704,522.964772,0.08065931024913464,0.04565421619810617,0.00629023466150719,20.0,passed,0.8197590426830704,8.0,1.0,9.0,4.263270236963956
335,COMPLETE,"[-5.0, -5.0]",2025-08-30T14:20:17.525713,2025-08-30T14:20:57.212658,39.686945,0.39489210919771023,0.014437088196558555,0.002617516011892004,20.0,penalized,1.0279583575782751,,,,
336,COMPLETE,"[-5.0, -5.0]",2025-08-30T14:20:57.222815,2025-08-30T14:21:37.082258,39.859443,0.17107423836840036,0.32715092546097696,0.006757120934045845,20.0,penalized,1.0336559485764576,,,,
337,COMPLETE,"[11.0, 5.018893248491217]",2025-08-30T14:21:37.094268,2025-08-30T14:30:20.592063,523.497795,0.11435977103449796,0.11284195520462634,0.001825545032359719,20.0,passed,0.7838208814646492,11.0,3.0,14.0,5.018893248491217
338,COMPLETE,"[4.0, 4.600348799093927]",2025-08-30T14:30:20.603073,2025-08-30T14:39:04.371345,523.768272,0.08280641705098651,0.35569910316723113,0.0049996240875250795,20.0,passed,0.8344440248626733,4.0,1.0,5.0,4.600348799093927
339,COMPLETE,"[7.0, 4.58834847675284]",2025-08-30T14:39:04.382354,2025-08-30T14:47:47.382498,523.000144,0.08280641705098651,0.24828882469758337,0.003854605928375191,20.0,passed,0.8312197601991644,7.0,1.0,8.0,4.58834847675284
340,COMPLETE,"[4.0, 2.9075876217858383]",2025-08-30T14:47:47.393508,2025-08-30T14:56:30.068685,522.675177,0.03207992091938944,0.5110333295117712,0.00629023466150719,20.0,passed,0.8608400930025394,4.0,1.0,5.0,2.9075876217858383
341,COMPLETE,"[9.0, 4.413048623325504]",2025-08-30T14:56:30.081697,2025-08-30T15:05:13.723171,523.641474,0.08678236843528564,0.04565421619810617,0.00629023466150719,20.0,passed,0.8129985931536516,9.0,1.0,10.0,4.413048623325504
342,COMPLETE,"[7.0, 5.147648699451503]",2025-08-30T15:05:13.735182,2025-08-30T15:13:57.369155,523.633973,0.12768524788954416,0.18521141270689095,0.0024200593010326055,20.0,passed,0.7217250974785543,7.0,4.0,11.0,5.147648699451503
343,COMPLETE,"[5.0, 4.550545698088883]",2025-08-30T15:13:57.379163,2025-08-30T15:22:41.097356,523.718193,0.13377070047161815,0.43679232066701873,0.0018285050293821896,20.0,passed,0.6674884970038929,5.0,4.0,9.0,4.550545698088883
344,COMPLETE,"[7.0, 3.819866725903692]",2025-08-30T15:22:41.108367,2025-08-30T15:31:24.613464,523.505097,0.06468995287796925,0.046889067837564705,0.006851435462153743,20.0,passed,0.8363913922929961,7.0,1.0,8.0,3.819866725903692
345,COMPLETE,"[4.0, 5.211982818237363]",2025-08-30T15:31:24.624473,2025-08-30T15:40:08.514239,523.889766,0.10488131633358477,0.18521141270689095,0.0049996240875250795,20.0,passed,0.7847216648069238,4.0,2.0,6.0,5.211982818237363
346,COMPLETE,"[-5.0, -5.0]",2025-08-30T15:40:08.526250,2025-08-30T15:40:48.485987,39.959737,0.3983201126061154,0.11106081415946266,0.00639704435068913,20.0,penalized,1.005353782025293,,,,
347,COMPLETE,"[6.0, 4.831476116788792]",2025-08-30T15:40:48.497999,2025-08-30T15:49:31.885617,523.387618,0.08280641705098651,0.11284195520462634,0.005765666057710698,20.0,passed,0.8318080145433742,6.0,1.0,7.0,4.831476116788792
348,COMPLETE,"[8.0, 4.458474417071039]",2025-08-30T15:49:31.896627,2025-08-30T15:58:15.527743,523.631116,0.08280641705098651,0.11106081415946266,0.003854605928375191,20.0,passed,0.8284421538012916,8.0,1.0,9.0,4.458474417071039
