number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,param_n_instances,param_beta_range_delta,param_weight_0,param_weight_1,param_weight_2,param_weight_3,param_weight_4,param_weight_5,param_weight_6,param_weight_7,param_weight_8,param_weight_9,attr_CQ,attr_GR,attr_KR,attr_MC,attr_morph_type,attr_weights
200,COMPLETE,[0.08466861780177722],2025-09-18T03:56:25.489888,2025-09-18T04:10:19.318380,833.828492,0.0509936004039453,0.2,0.034160987279853734,50.0,10,2.6358253016712876,0.14415332033107656,0.2884070719556812,0.17956066273568105,0.49793982906383993,0.6944156042496584,0.11297228636302721,0.680864559895368,0.2823473564428231,0.5734903200152414,0.4846543621617252,22.0,8.0,30.0,5.61961276620305,random,"[0.03659823389888527, 0.07322196570487992, 0.04558759464399657, 0.1264189981180801, 0.17630107061700417, 0.028681865606078473, 0.17286067611403014, 0.07168350037372463, 0.14560006541964904, 0.12304602950367162]"
201,COMPLETE,[0.04661211701177475],2025-09-18T04:10:19.335646,2025-09-18T04:24:13.011507,833.675861,0.048111219846774606,0.2,0.03601604357330621,50.0,10,0.9388945511018998,0.17554865468662226,0.5327867436747445,0.5432870666683435,0.16265448710944977,0.7292994268648906,0.9446788619006642,0.6146289254685402,0.6560046203104607,0.02903553276949826,0.10605781583856627,26.0,8.0,34.0,5.764750777850846,random,"[0.03906305129876188, 0.11855559893990374, 0.12089212869847546, 0.03619384372539103, 0.16228356164071386, 0.21020975016388868, 0.13676710475588802, 0.14597401604220403, 0.006460980906327763, 0.023599963828445498]"
202,COMPLETE,[0.0580116434574458],2025-09-18T04:24:13.027623,2025-09-18T04:37:18.310827,785.283204,0.048997711715004624,0.2,0.05312124907124121,50.0,9,0.49436335580136836,0.7879526486194924,0.16350172786659703,0.16529963147762083,0.03275941499151274,0.8602260106534106,0.057396915287733066,0.17231536605309503,0.4394598755801244,0.7679947340336085,,35.0,9.0,44.0,5.5297587036169435,random,"[0.2285970590510158, 0.04743434038269566, 0.04795593959129952, 0.009504005014021998, 0.24956466165712288, 0.016651718927988744, 0.04999131099825624, 0.12749400018459, 0.22280696419300916]"
203,COMPLETE,[0.10183860415380515],2025-09-18T04:37:18.326724,2025-09-18T04:49:36.718012,738.391288,0.047567326736218454,0.2,0.03341390897223433,50.0,8,0.3955207427260812,0.39568407069253797,0.5835888082324644,0.7365253029934606,0.9444225521921116,0.25886366306745406,0.3085083133816304,0.22170203330342472,0.8235064774720525,,,24.0,9.0,33.0,6.0057876198523985,random,"[0.09260530743082339, 0.13658225084716402, 0.17237527908291417, 0.22103123999225144, 0.060584064097081045, 0.07220282372163098, 0.051886811910746636, 0.1927322229173883]"
204,COMPLETE,[0.053970327975407587],2025-09-18T04:49:36.734031,2025-09-18T04:59:50.077126,613.343095,0.04523304493443209,0.2,0.048827773519514686,50.0,5,1.749593413841336,0.6727555026138711,0.6664708912131351,0.9965819182108386,0.46368131470537,0.05381242244162764,,,,,,30.0,6.0,36.0,5.361533481876597,random,"[0.23578138276880645, 0.23357880789506272, 0.3492731933149354, 0.16250691539573905, 0.018859700625456485]"
205,COMPLETE,[0.051962708026610634],2025-09-18T04:59:50.093094,2025-09-18T05:09:37.290306,587.197212,0.048562596077345546,0.2,0.0470002847723507,50.0,4,2.1926355526925496,0.2629299555107971,0.9056586026277544,0.8959574702311351,0.3204877472068332,,,,,,,32.0,7.0,39.0,5.463160690497935,random,"[0.11024160672409793, 0.3797256927352465, 0.37565818958457337, 0.13437451095608222]"
206,COMPLETE,[0.08229958685383036],2025-09-18T05:09:37.306320,2025-09-18T05:20:49.324347,672.018027,0.048777180927670485,0.2,0.041768923945433356,50.0,7,2.51521233365909,0.903716595441785,0.4605428123261772,0.8740026831412165,0.6179490910090973,0.5918653561053719,0.041338914781720054,0.187159604191301,,,,27.0,7.0,34.0,5.3417083116031865,random,"[0.24580392931785147, 0.1252640855107108, 0.23772197482489976, 0.1680773767512554, 0.16098280245333998, 0.011243865320538051, 0.050905965821404574]"
207,COMPLETE,[0.04323622194031181],2025-09-18T05:20:49.340572,2025-09-18T05:34:44.438156,835.097584,0.04823910623568261,0.2,0.05107437442972715,50.0,10,1.3774477995978782,0.7382078195122106,0.4082078167920312,0.2331298812987356,0.02288330313069911,0.8693018209481818,0.41044409194386716,0.8577856116449526,0.47838801039371665,0.020323332416630015,0.9180183525958987,32.0,7.0,39.0,5.445230427177759,random,"[0.14893160828176283, 0.08235492101424266, 0.04703337900606301, 0.004616650010976678, 0.1753794999917855, 0.08280608401485072, 0.17305613314642665, 0.09651360211508896, 0.004100182228432122, 0.1852079401903709]"
208,COMPLETE,[0.06617976263932449],2025-09-18T05:34:44.454170,2025-09-18T05:47:01.304159,736.849989,0.050471685249588186,0.2,0.052171868270577994,50.0,8,0.6956934086723436,0.7361928789432037,0.8764796357005445,0.3345219665375147,0.6824598255982935,0.945446029165164,0.12623666656460375,0.7956486463699672,0.7219322066273706,,,36.0,9.0,45.0,5.4934603264912205,random,"[0.1410623618393267, 0.16794279196706274, 0.0640979558979931, 0.1307665390590899, 0.18115748424121889, 0.02418828386643546, 0.15245471731854346, 0.13832986581032977]"
209,COMPLETE,[0.056099901216135103],2025-09-18T05:47:01.320352,2025-09-18T05:57:42.184841,640.864489,0.04762018021617567,0.2,0.038840767459846215,50.0,6,1.822459019174073,0.6498411099335416,0.08162980738674817,0.8175792562538428,0.29361026702280346,0.38280289432361825,0.5478066037391043,,,,,28.0,7.0,35.0,5.570967393485229,random,"[0.23432306421913424, 0.029434497611941973, 0.2948069514823302, 0.1058715067472687, 0.1380330450300953, 0.19753093490922966]"
210,COMPLETE,[0.047575058990222935],2025-09-18T05:57:42.199829,2025-09-18T06:07:55.171861,612.972032,0.04990180602159598,0.2,0.03750646452829249,50.0,5,0.39292300806922553,0.1749965460072745,0.08466031034302399,0.12049538397614806,0.34837836937341005,0.01690269755908203,,,,,,28.0,11.0,39.0,5.796156145136601,random,"[0.2347581524774644, 0.11357194469124496, 0.16164475453776844, 0.4673501518927904, 0.02267499640073179]"
211,COMPLETE,[0.055968183521660726],2025-09-18T06:07:55.188012,2025-09-18T06:20:09.254036,734.066024,0.04520425075350734,0.2,0.04657468223416672,50.0,8,2.9631874108375955,0.40352467799633407,0.5386947953223342,0.893111464360157,0.5154073005303467,0.5549726096414322,0.7338613029215845,0.29057957540357005,0.47925758565100085,,,25.0,6.0,31.0,5.486838319834531,random,"[0.09151445226779348, 0.12216937853273599, 0.20254673612737323, 0.11688806007370188, 0.1258609873555863, 0.16643075092921134, 0.06589988700395492, 0.10868974770964296]"
212,COMPLETE,[0.12184089273269158],2025-09-18T06:20:09.269987,2025-09-18T06:31:24.702604,675.432617,0.05212855744423717,0.2,0.04337828978953633,50.0,7,2.720289562268837,0.5307329491483695,0.9772581900473339,0.8250825182291128,0.9683727348737429,0.5448733426427088,0.20471563998451914,0.04316670485689252,,,,26.0,10.0,36.0,5.275092072446444,random,"[0.129630374565327, 0.23869319857783056, 0.20152461997501314, 0.2365229453757554, 0.13308413508295389, 0.050001352154895456, 0.010543374268224645]"
213,COMPLETE,[0.048899489090456986],2025-09-18T06:31:24.718619,2025-09-18T06:42:38.437411,673.718792,0.04639306891340615,0.2,0.035694740636116405,50.0,7,1.5013659695196075,0.46879679447091366,0.43853354812736817,0.3497315746606762,0.12170134151608188,0.6171463567974141,0.1111247014292756,0.9721284530490717,,,,24.0,6.0,30.0,5.66211936404803,random,"[0.15224813674373544, 0.14241973577776568, 0.11358008678927557, 0.03952416634151302, 0.20042667532877198, 0.03608925858357342, 0.3157119404353649]"
214,COMPLETE,[0.044976244832558104],2025-09-18T06:42:38.453622,2025-09-18T06:53:49.143401,670.689779,0.04523375089697594,0.2,0.050979083193209665,50.0,7,2.8901477480056172,0.09613359757994103,0.11002192388008461,0.19288009542195345,0.5472388227011826,0.9748934759711269,0.16336964578221153,0.18613150153296257,,,,29.0,6.0,35.0,5.55634081892834,random,"[0.04233712395696105, 0.048453526618735455, 0.0849441684726216, 0.24100333758440012, 0.42934194679128895, 0.0719478009603742, 0.08197209561561855]"
215,COMPLETE,[0.0557762544321367],2025-09-18T06:53:49.159409,2025-09-18T07:03:34.170765,585.011356,0.04904326760138174,0.2,0.03013106703311822,50.0,4,1.2578358217442336,0.32283757853033973,0.5433910111302848,0.59826951564867,0.2005218967177739,,,,,,,23.0,9.0,32.0,5.8910053599663055,random,"[0.19389411426727793, 0.3263570470437212, 0.35931671386548536, 0.12043212482351548]"
216,COMPLETE,[0.06783370874300981],2025-09-18T07:03:34.186779,2025-09-18T07:14:45.637368,671.450589,0.05203849818453241,0.2,0.04506652746049962,50.0,7,1.2574943755699213,0.5170327439062858,0.31025927407652126,0.896630106786402,0.07274700878919885,0.34183535094184603,0.8531724952479991,0.37339552073970406,,,,36.0,9.0,45.0,5.469307870172092,random,"[0.15364683638504453, 0.09219987802091387, 0.2664519432066872, 0.021618258976188496, 0.10158335396704758, 0.2535376266408179, 0.11096210280330047]"
217,COMPLETE,[0.05593333792507261],2025-09-18T07:14:45.653704,2025-09-18T07:23:43.303878,537.650174,0.04729105323997303,0.2,0.036591264856938366,50.0,3,2.8647435047921954,0.8143186749784774,0.4578945320692153,0.04988612894198422,,,,,,,,34.0,8.0,42.0,5.424332535287894,random,"[0.6159285106734489, 0.3463389774161347, 0.037732511910416495]"
218,COMPLETE,[0.043469595830119674],2025-09-18T07:23:43.319703,2025-09-18T07:36:00.871829,737.552126,0.0489003524867226,0.2,0.0322195291395395,50.0,8,2.651621659046158,0.6691752072087789,0.2659991900989358,0.7863269857710968,0.15177136789191034,0.3784535568155076,0.3809301200227886,0.7522841004561319,0.6169662885184127,,,24.0,8.0,32.0,5.67796678754511,random,"[0.16721409014381114, 0.06646811189689977, 0.19648807975071456, 0.03792476307928953, 0.09456830809460992, 0.09518715389004287, 0.18798141358542736, 0.15416807955920492]"
219,COMPLETE,[0.037657497091417066],2025-09-18T07:36:00.887297,2025-09-18T07:47:13.585345,672.698048,0.0501392176820287,0.2,0.03837781092082707,50.0,7,0.568165090717133,0.6930611228428148,0.32135986602931244,0.7826415667920069,0.16064449349276952,0.798871852616424,0.4472824603408041,0.9264418856521272,,,,29.0,10.0,39.0,5.7299957474705945,random,"[0.1677990891389475, 0.07780539266774408, 0.18948767677416262, 0.03889411596585527, 0.19341723953282802, 0.1082928863837546, 0.22430359953670795]"
220,COMPLETE,[0.0896974691901585],2025-09-18T07:47:13.601182,2025-09-18T07:56:58.612204,585.011022,0.04534141125930761,0.2,0.030899574587714446,50.0,4,1.9702134383334375,0.7841019545729152,0.6464190149598439,0.9968840951463322,0.2943469556210011,,,,,,,21.0,6.0,27.0,5.627975297210554,random,"[0.2880872132085209, 0.23750106921517838, 0.3662655847083448, 0.10814613286795585]"
221,COMPLETE,[0.04263071160742551],2025-09-18T07:56:58.628218,2025-09-18T08:07:17.470409,618.842191,0.04708868428857546,0.2,0.03457084737249408,50.0,5,1.1090421699408122,0.8719226895744954,0.11142786237237683,0.05826559758076863,0.06874008849105974,0.7004161184058303,,,,,,26.0,8.0,34.0,5.767233463478452,random,"[0.48151977054484885, 0.06153609644914021, 0.03217720735245663, 0.037961750546485484, 0.3868051751070688]"
222,COMPLETE,[0.10505971971191122],2025-09-18T08:07:17.485898,2025-09-18T08:18:09.565209,652.079311,0.0512220395049345,0.2,0.05083062283248896,50.0,6,2.761465859531656,0.5608984058121083,0.6183731800996609,0.5423417371854653,0.7899402881278468,0.6845660347966023,0.9292755849444826,,,,,33.0,9.0,42.0,5.1672376737275725,random,"[0.1359623440687272, 0.14989428781465822, 0.13146418871930704, 0.19148232930468653, 0.16593950311914166, 0.22525734697347932]"
223,COMPLETE,[0.1161299140904128],2025-09-18T08:18:09.581316,2025-09-18T08:29:29.121350,679.540034,0.04517113420077606,0.2,0.03458375351990567,50.0,7,2.9908661595920023,0.9382919794525569,0.7265882715522661,0.6722435740259707,0.40631656853301296,0.3276193816483806,0.08560831343954531,0.06603413648276693,,,,22.0,5.0,27.0,5.38461506131339,random,"[0.29115069091231266, 0.22545932599216237, 0.20859624224137388, 0.12607946380030668, 0.10165983660954199, 0.026564140109461228, 0.020490300334841206]"
224,COMPLETE,[0.056989898287972934],2025-09-18T08:29:29.137333,2025-09-18T08:40:13.371291,644.233958,0.04941840677434663,0.2,0.04050549778846081,50.0,6,2.8151744208920215,0.7531762383496676,0.31485815020988595,0.3891737179413165,0.832733103046084,0.3539196714149843,0.3657746239467995,,,,,27.0,8.0,35.0,5.503522595222373,random,"[0.25025496845755296, 0.10461670514464293, 0.12930925266749788, 0.2766890215402796, 0.11759552638109788, 0.12153452580892882]"
225,COMPLETE,[0.05758657244658173],2025-09-18T08:40:13.387276,2025-09-18T08:54:09.339914,835.952638,0.04935528857811703,0.2,0.03474866073758215,50.0,10,0.30048116855493323,0.09525100061747538,0.8250928233882859,0.2774596183031308,0.4728734210088914,0.7991290491418108,0.169659723038407,0.5127641632187555,0.7053641294705256,0.13779646404957713,0.7763995346232986,27.0,11.0,38.0,5.888750974958926,random,"[0.019961272829994554, 0.17291055055543858, 0.058145815837643014, 0.099097703012262, 0.16746945305440936, 0.035554734311207044, 0.10745740509917098, 0.14781961072931302, 0.02887731148304077, 0.16270614308752063]"
226,COMPLETE,[0.05013956238938054],2025-09-18T08:54:09.356886,2025-09-18T09:07:12.726726,783.36984,0.046526652502221204,0.2,0.0366773186105942,50.0,9,0.7385902465825482,0.8144044761780124,0.7806142951573584,0.557942996568785,0.36698607180752735,0.28056131576148435,0.46971121737369753,0.7812742499733473,0.3030033664502,0.34966119812537033,,26.0,7.0,33.0,5.897681727308726,random,"[0.17312434459278278, 0.16594130089154266, 0.11860631716369736, 0.07801310652726666, 0.05964111854743649, 0.09985019610565712, 0.16608159266095326, 0.06441180121243778, 0.07433022229822593]"
227,COMPLETE,[0.06590761799834391],2025-09-18T09:07:12.743741,2025-09-18T09:17:28.374936,615.631195,0.04591185978530942,0.2,0.048568361559686635,50.0,5,0.3374316351838257,0.34512368229698076,0.3916282091141865,0.8730074815615296,0.848833547439167,0.916027191656833,,,,,,35.0,7.0,42.0,5.713580455889205,random,"[0.10227038032005753, 0.11605105052079835, 0.2586980023142107, 0.25153454885291315, 0.2714460179920203]"
228,COMPLETE,[0.030316522616130718],2025-09-18T09:17:28.391057,2025-09-18T09:29:41.945090,733.554033,0.052586414200274816,0.2,0.03693832368584182,50.0,8,0.5718213936514094,0.8032051895694129,0.5826107614418309,0.5869844108378367,0.3118703745547767,0.9723429225130762,0.8764371641111087,0.8520337136544284,0.03253595375525312,,,29.0,12.0,41.0,5.704622175914123,random,"[0.16006415101333096, 0.11610370315387246, 0.1169752917423089, 0.06215007992675058, 0.19377021763182525, 0.17465794844425933, 0.16979478566858247, 0.006483822419070075]"
229,COMPLETE,[0.09451069047290092],2025-09-18T09:29:41.961028,2025-09-18T09:38:40.117301,538.156273,0.04906713015267706,0.2,0.048451022101665464,50.0,3,1.848482844117243,0.5758765695388882,0.16064472859307305,0.6274926039978795,,,,,,,,38.0,7.0,45.0,5.341491942075979,random,"[0.42219259542713256, 0.11777352733885937, 0.4600338772340081]"
230,COMPLETE,[0.04992042022348182],2025-09-18T09:38:40.133142,2025-09-18T09:50:56.235687,736.102545,0.049556597899725954,0.2,0.04660791729935222,50.0,8,1.0851983373521703,0.5744465878464143,0.9873110153948278,0.1990087688279182,0.0991847527098339,0.8175629062801251,0.6316063007986049,0.3500722068974726,0.37341098884097546,,,32.0,8.0,40.0,5.588810888140289,random,"[0.1424505493573381, 0.24483215586119428, 0.049349946620352976, 0.024595711438301936, 0.20273823119117115, 0.1566249437804525, 0.0868104698371253, 0.09259799191406379]"
231,COMPLETE,[0.08256575192439919],2025-09-18T09:50:56.251514,2025-09-18T10:01:42.156147,645.904633,0.04688535442821363,0.2,0.033744124701688374,50.0,6,0.35196491570593624,0.8213683774216092,0.7192797788440544,0.36177061009626865,0.22402121256349367,0.97639476727826,0.22251000220270203,,,,,25.0,8.0,33.0,5.993640952585256,random,"[0.2470024732970124, 0.21630231848555143, 0.10879191105512917, 0.06736781582446506, 0.29362211775070235, 0.06691336358713965]"
232,COMPLETE,[0.044835805342370055],2025-09-18T10:01:42.172316,2025-09-18T10:13:57.698426,735.52611,0.05223705495903912,0.2,0.040968342514452145,50.0,8,0.8667966175764003,0.9446198773515991,0.7282237234958298,0.052032398833638145,0.8981453700594806,0.7283150630176993,0.1812856847694871,0.15791564534923994,0.3416231341247463,,,30.0,12.0,42.0,5.586454913997043,random,"[0.23427137494786238, 0.18060383553576212, 0.01290434587377924, 0.22274541939220077, 0.18062648828306135, 0.04495993324678327, 0.03916402380338162, 0.08472457891716928]"
233,COMPLETE,[0.05527547146150697],2025-09-18T10:13:57.715518,2025-09-18T10:26:15.682140,737.966622,0.047564075897446476,0.2,0.039849166813091974,50.0,8,2.133171361272509,0.16283799280194278,0.21345959628455266,0.015596469896315118,0.9547579051936705,0.26002202569627725,0.7744972422353203,0.5903590905215255,0.9681734076516513,,,26.0,7.0,33.0,5.5419653600752365,random,"[0.04133254781326355, 0.05418163671645273, 0.0039587925803755, 0.24234256445611213, 0.06600040091789193, 0.19658768660252252, 0.14984860053915264, 0.24574777037422896]"
234,COMPLETE,[0.04036973068752221],2025-09-18T10:26:15.698146,2025-09-18T10:36:32.965817,617.267671,0.04910317574874187,0.2,0.0457351969427503,50.0,5,2.6427210044095024,0.11207049496793721,0.21771302426035183,0.6047513538323248,0.7451812653645594,0.7715903680192349,,,,,,26.0,9.0,35.0,5.64689237046762,random,"[0.045718678865049066, 0.08881509663846243, 0.24670572702452853, 0.3039935085251482, 0.3147669889468118]"
235,COMPLETE,[0.04982085156219093],2025-09-18T10:36:32.981832,2025-09-18T10:46:17.523655,584.541823,0.04879347744901533,0.2,0.04234400659687905,50.0,4,0.9804660151941984,0.19064737703052143,0.5509519840999018,0.19907312942757874,0.4069194219920153,,,,,,,29.0,9.0,38.0,5.784675531151773,random,"[0.1414726337068644, 0.4088418600385839, 0.1477250847037789, 0.30196042155077274]"
236,COMPLETE,[0.04246605301971839],2025-09-18T10:46:17.539606,2025-09-18T10:56:36.845266,619.30566,0.051029647219605595,0.2,0.041548897564531985,50.0,5,1.1070938565908666,0.6382246454179866,0.2742873680229478,0.745414336583229,0.7387070539871066,0.4235827557139147,,,,,,29.0,10.0,39.0,5.617294368253895,random,"[0.22630344954841275, 0.09725756909699988, 0.2643110649560514, 0.2619327782516819, 0.1501951381468542]"
237,COMPLETE,[0.0361551897657088],2025-09-18T10:56:36.861279,2025-09-18T11:07:50.390294,673.529015,0.04558596941884538,0.2,0.03914176598112565,50.0,7,1.2648692214493829,0.26492927942618144,0.10744886832214658,0.7736568073061131,0.06334153540881012,0.6764532941135751,0.19751227915257122,0.9935157665582152,,,,27.0,6.0,33.0,5.752171074228135,random,"[0.08610384165894883, 0.03492162272317362, 0.2514437942795019, 0.02058643554645136, 0.2198519825826151, 0.06419285194405897, 0.3228994712652502]"
238,COMPLETE,[0.05193001043672426],2025-09-18T11:07:50.406181,2025-09-18T11:20:08.049869,737.643688,0.04913146581589517,0.2,0.030271250701254783,50.0,8,0.7235695829304645,0.07100017458060838,0.3128845158858313,0.07646996001046646,0.4430263390592403,0.31664340823753234,0.6407152829516258,0.8091064523118051,0.2762277593690695,,,23.0,10.0,33.0,5.903133351694935,random,"[0.024099929999589938, 0.10620389281216762, 0.025956565518460338, 0.15037855642425946, 0.10747979168265759, 0.21748106339190543, 0.27463888614517223, 0.09376131402578737]"
239,COMPLETE,[0.03915614193112049],2025-09-18T11:20:08.065883,2025-09-18T11:33:12.331029,784.265146,0.05271244537073178,0.2,0.03717162894609613,50.0,9,0.4175920111922067,0.09671012372018874,0.9734673816208153,0.2080865406600579,0.9408461038876769,0.9592736033662737,0.050897806727350156,0.28912633881954775,0.6475189790886007,0.32583334178315,,29.0,13.0,42.0,5.753961118949881,random,"[0.02153056240549167, 0.2167229179681235, 0.04632627978418136, 0.20946044710196754, 0.21356295894084204, 0.011331372165508877, 0.06436815962552729, 0.14415706703410022, 0.07254023497425753]"
240,COMPLETE,[0.09876659618089827],2025-09-18T11:33:12.347707,2025-09-18T11:43:30.337735,617.990028,0.05206588464849053,0.2,0.04406319611400156,50.0,5,2.323731038107889,0.8874454073901454,0.5592121391400579,0.9904522320041225,0.4220058409347779,0.41594549024690675,,,,,,30.0,9.0,39.0,5.232636781009269,random,"[0.2709706407484709, 0.1707486121346141, 0.3024225194045333, 0.12885434097178455, 0.12700388674059718]"
241,COMPLETE,[0.11900722293537075],2025-09-18T11:43:30.353749,2025-09-18T11:54:15.284007,644.930258,0.046939123459132204,0.2,0.04750671741560761,50.0,6,2.8063948661198292,0.5207827455802506,0.9039805642083231,0.7582905463116077,0.3741757943939648,0.597559322364486,0.32483645697728936,,,,,28.0,6.0,34.0,5.220259470662328,random,"[0.14966632359759702, 0.25979249273705574, 0.21792303844249242, 0.10753335436211268, 0.17173093323227703, 0.09335385762846511]"
242,COMPLETE,[0.054032468275328614],2025-09-18T11:54:15.300021,2025-09-18T12:07:23.195812,787.895791,0.045667897180137126,0.2,0.04268729967890508,50.0,9,0.5332046355642227,0.025833043113419052,0.04217529858432749,0.43985552780425197,0.4578486660761217,0.49607093452557655,0.2697920237903807,0.2489698469746814,0.3398583783387134,0.35256896487110345,,29.0,7.0,36.0,5.836433089875245,random,"[0.009664536890815326, 0.015778424835967267, 0.16455668642789684, 0.1712881949012325, 0.18558773064924963, 0.10093332617926963, 0.09314343107868535, 0.12714622201830283, 0.13190144701858061]"
243,COMPLETE,[0.056700945795441396],2025-09-18T12:07:23.212247,2025-09-18T12:21:21.253670,838.041423,0.05107709719375129,0.2,0.05129996891221769,50.0,10,2.6874447628363596,0.10412121060792359,0.558531576427935,0.35785643315143467,0.5619387952145163,0.5647926304737514,0.3917466640102776,0.10548261408504041,0.9391419936170986,0.7595180793281959,0.4478080449096571,29.0,7.0,36.0,5.435120284249704,random,"[0.02173294868331107, 0.1165808389822295, 0.07469443980015557, 0.11729201887160305, 0.11788769246085021, 0.08176825928247292, 0.02201711087978105, 0.19602465851534803, 0.15853222744636936, 0.09346980507787929]"
244,COMPLETE,[0.04009001425732955],2025-09-18T12:21:21.270686,2025-09-18T12:31:38.404350,617.133664,0.048738045767216534,0.2,0.05072702161211615,50.0,5,2.0495229423830663,0.47217355618847495,0.8156610160637445,0.4283094010429397,0.9655238734676206,0.5703040360838297,,,,,,30.0,8.0,38.0,5.589347563248719,random,"[0.14519607585756814, 0.25082043924369873, 0.13170759664379988, 0.29690412717297254, 0.1753717610819608]"
245,COMPLETE,[0.06201185252463051],2025-09-18T12:31:38.419364,2025-09-18T12:43:57.664514,739.24515,0.05229258664209758,0.2,0.046556283918426374,50.0,8,0.2168702677662384,0.23874082526374252,0.8311446200232778,0.19108396577966055,0.991926973933692,0.49823048464661573,0.14069585186540523,0.4382844571366674,0.6303107148703653,,,37.0,12.0,49.0,5.571068771500211,random,"[0.060281725737681036, 0.2098628585087724, 0.048248435119015616, 0.25046017885052424, 0.1258025031807598, 0.035525506562231954, 0.11066621475825769, 0.15915257728275728]"
246,COMPLETE,[0.07463604208833928],2025-09-18T12:43:57.681497,2025-09-18T12:54:12.290485,614.608988,0.04925877564723523,0.2,0.04369920741066168,50.0,5,2.4078784005994938,0.9733745170730911,0.5056413796341817,0.6405840049861613,0.5252386640309913,0.307502027967927,,,,,,29.0,8.0,37.0,5.282926484942543,random,"[0.32969587558857416, 0.17126796979809158, 0.21697496771028482, 0.17790585041345117, 0.10415533648959817]"
247,COMPLETE,[0.035757567963859274],2025-09-18T12:54:12.305498,2025-09-18T13:03:58.641348,586.33585,0.047182405991556854,0.2,0.03937478045618092,50.0,4,1.284600687380681,0.24859100947453056,0.1361454798354984,0.25335203315672156,0.6219944459282081,,,,,,,26.0,8.0,34.0,5.721002106694184,random,"[0.19728146138755884, 0.10804485359318432, 0.2010598028155486, 0.4936138822037082]"
248,COMPLETE,[0.06848319113084107],2025-09-18T13:03:58.657362,2025-09-18T13:15:12.353368,673.696006,0.04933737283401757,0.2,0.05302261259960765,50.0,7,0.8401375689768299,0.35874497781924974,0.18375622739470646,0.41238636552807395,0.5278288718840719,0.42606174354963183,0.5195542417314714,0.6587346015806307,,,,38.0,8.0,46.0,5.465363593368041,random,"[0.11620900174583117, 0.05952453433613743, 0.13358516727655617, 0.1709806968369074, 0.1380150607291213, 0.16830027879817974, 0.2133852602772668]"
249,COMPLETE,[0.09768118111231104],2025-09-18T13:15:12.369383,2025-09-18T13:25:24.701041,612.331658,0.0454015930870701,0.2,0.03998586609935468,50.0,5,1.835180139203347,0.15060904200391936,0.14015447569472303,0.5724446042085805,0.8928451185940933,0.8592282405350254,,,,,,28.0,6.0,34.0,5.97239030023826,random,"[0.05758808109031477, 0.053590589277290664, 0.21888450951051788, 0.34139541960136965, 0.32854140052050695]"
250,COMPLETE,[0.04101231572015819],2025-09-18T13:25:24.717316,2025-09-18T13:37:44.513026,739.79571,0.047131914545567366,0.2,0.04445905027400075,50.0,8,2.8778459292292666,0.3025634161876338,0.22987759390457166,0.2755142475911171,0.4900752653221022,0.6230225894973975,0.3565612567100254,0.07461539538023314,0.5614826160067111,,,27.0,6.0,33.0,5.635874935431241,random,"[0.1038412089683851, 0.07889508773589074, 0.09455780516483307, 0.16819617083180308, 0.21382432722105105, 0.12237352563832218, 0.02560835993183152, 0.19270351450788328]"
251,COMPLETE,[0.04935876032564661],2025-09-18T13:37:44.529028,2025-09-18T13:50:54.320043,789.791015,0.050577201534140484,0.2,0.04443864246855,50.0,9,0.3883169554113378,0.44042627652246363,0.8053780918346252,0.7668456675110965,0.36845476169933417,0.4131540488826557,0.6907829062428119,0.8535685195214702,0.2792248154952422,0.4046095690497594,,33.0,10.0,43.0,5.672118963987458,random,"[0.08769161367058885, 0.1603557922237544, 0.15268374664498036, 0.07336163698756724, 0.0822615433555076, 0.13753917732336216, 0.1699508064011606, 0.055595399168699135, 0.08056028422437976]"
252,COMPLETE,[0.04411551340078581],2025-09-18T13:50:54.336454,2025-09-18T14:04:53.035571,838.699117,0.05280179200568253,0.2,0.0324373915102499,50.0,10,1.214841403287044,0.0744567972956764,0.5406178129327792,0.6278083971568693,0.9453084916626274,0.34077426843086295,0.06137673446809054,0.5080916991456439,0.17663114294159726,0.8720558304027293,0.7407269990759747,24.0,11.0,35.0,5.8610731386545964,random,"[0.015233042159360895, 0.11060446105146556, 0.1284426960229555, 0.1933997248084003, 0.06971866889759623, 0.012557005105168733, 0.1039499757580406, 0.036136789988436585, 0.17841303564386102, 0.15154460056471458]"
253,COMPLETE,[0.03979331963265267],2025-09-18T14:04:53.051867,2025-09-18T14:15:10.529996,617.478129,0.04815039776387034,0.2,0.05456885523621972,50.0,5,1.440352454737639,0.4607214565935938,0.5436742473928989,0.5234407154201349,0.3388420954258125,0.47622941064934265,,,,,,33.0,7.0,40.0,5.414771208762658,random,"[0.19664513982078638, 0.23205105137928145, 0.22341497492373602, 0.14462458884556242, 0.20326424503063362]"
254,COMPLETE,[0.052355433636175605],2025-09-18T14:15:10.545880,2025-09-18T14:24:10.971269,540.425389,0.05201748330161566,0.2,0.043006773640742534,50.0,3,1.0437345392573578,0.6335313375004848,0.5645502903558148,0.3495633642813693,,,,,,,,33.0,11.0,44.0,5.519043058105242,random,"[0.40935184794894475, 0.36478022623007067, 0.2258679258209846]"
