number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_CQ,attr_GR,attr_KR,attr_MC
327,FAIL,,2025-09-11T01:57:54.548598,2025-09-11T01:57:54.572497,0.023899,,,,,,,,
328,FAIL,,2025-09-11T01:57:54.583507,2025-09-11T01:57:54.607006,0.023499,,,,,,,,
329,FAIL,,2025-09-11T01:57:54.617598,2025-09-11T01:57:54.641946,0.024348,,,,,,,,
330,FAIL,,2025-09-11T01:57:54.652327,2025-09-11T01:57:54.676760,0.024433,,,,,,,,
331,FAIL,,2025-09-11T01:57:54.687710,2025-09-11T01:57:54.713287,0.025577,,,,,,,,
332,FAIL,,2025-09-11T01:57:54.725297,2025-09-11T01:57:54.748657,0.02336,,,,,,,,
333,FAIL,,2025-09-11T01:57:54.759667,2025-09-11T01:57:54.783853,0.024186,,,,,,,,
334,FAIL,,2025-09-11T01:57:54.794367,2025-09-11T01:57:54.819184,0.024817,,,,,,,,
335,FAIL,,2025-09-11T01:57:54.830160,2025-09-11T01:57:54.853981,0.023821,,,,,,,,
336,FAIL,,2025-09-11T01:57:54.864983,2025-09-11T01:57:54.889004,0.024021,,,,,,,,
337,FAIL,,2025-09-11T01:57:54.899012,2025-09-11T01:57:54.923550,0.024538,,,,,,,,
338,FAIL,,2025-09-11T01:57:54.933921,2025-09-11T01:57:54.957589,0.023668,,,,,,,,
339,FAIL,,2025-09-11T01:57:54.969004,2025-09-11T01:57:54.992892,0.023888,,,,,,,,
340,FAIL,,2025-09-11T01:57:55.004068,2025-09-11T01:57:55.034094,0.030026,,,,,,,,
341,FAIL,,2025-09-11T01:57:55.044464,2025-09-11T01:57:55.070578,0.026114,,,,,,,,
342,FAIL,,2025-09-11T01:57:55.081400,2025-09-11T01:57:55.106788,0.025388,,,,,,,,
343,FAIL,,2025-09-11T01:57:55.117720,2025-09-11T01:57:55.141350,0.02363,,,,,,,,
344,FAIL,,2025-09-11T01:57:55.151441,2025-09-11T01:57:55.175337,0.023896,,,,,,,,
345,FAIL,,2025-09-11T01:57:55.186465,2025-09-11T01:57:55.210486,0.024021,,,,,,,,
346,FAIL,,2025-09-11T01:57:55.221495,2025-09-11T01:57:55.245013,0.023518,,,,,,,,
347,FAIL,,2025-09-11T01:57:55.256098,2025-09-11T01:57:55.280186,0.024088,,,,,,,,
348,FAIL,,2025-09-11T01:57:55.291196,2025-09-11T01:57:55.314487,0.023291,,,,,,,,
349,FAIL,,2025-09-11T01:57:55.325460,2025-09-11T01:57:55.349826,0.024366,,,,,,,,
350,FAIL,,2025-09-11T01:57:55.360951,2025-09-11T01:57:55.383971,0.02302,,,,,,,,
351,FAIL,,2025-09-11T01:57:55.395880,2025-09-11T01:57:55.421307,0.025427,,,,,,,,
352,FAIL,,2025-09-11T01:57:55.432345,2025-09-11T01:57:55.456654,0.024309,,,,,,,,
353,FAIL,,2025-09-11T01:57:55.467854,2025-09-11T01:57:55.491467,0.023613,,,,,,,,
354,FAIL,,2025-09-11T01:57:55.501420,2025-09-11T01:57:55.525176,0.023756,,,,,,,,
355,FAIL,,2025-09-11T01:57:55.537103,2025-09-11T01:57:55.560113,0.02301,,,,,,,,
356,FAIL,,2025-09-11T01:57:55.571579,2025-09-11T01:57:55.595960,0.024381,,,,,,,,
357,FAIL,,2025-09-11T01:57:55.606970,2025-09-11T01:57:55.630075,0.023105,,,,,,,,
358,FAIL,,2025-09-11T01:57:55.641065,2025-09-11T01:57:55.665404,0.024339,,,,,,,,
359,FAIL,,2025-09-11T01:57:55.675966,2025-09-11T01:57:55.699987,0.024021,,,,,,,,
360,FAIL,,2025-09-11T01:57:55.710996,2025-09-11T01:57:55.734026,0.02303,,,,,,,,
361,FAIL,,2025-09-11T01:57:55.744920,2025-09-11T01:57:55.770791,0.025871,,,,,,,,
362,FAIL,,2025-09-11T01:57:55.781616,2025-09-11T01:57:55.805638,0.024022,,,,,,,,
363,FAIL,,2025-09-11T01:57:55.816647,2025-09-11T01:57:55.840302,0.023655,,,,,,,,
364,FAIL,,2025-09-11T01:57:55.853314,2025-09-11T01:57:55.877333,0.024019,,,,,,,,
365,FAIL,,2025-09-11T01:57:55.887632,2025-09-11T01:57:55.911209,0.023577,,,,,,,,
366,FAIL,,2025-09-11T01:57:55.923039,2025-09-11T01:57:55.946348,0.023309,,,,,,,,
367,FAIL,,2025-09-11T01:57:55.957357,2025-09-11T01:57:55.981300,0.023943,,,,,,,,
368,FAIL,,2025-09-11T01:57:55.992310,2025-09-11T01:57:56.015882,0.023572,,,,,,,,
369,FAIL,,2025-09-11T01:57:56.026820,2025-09-11T01:57:56.050333,0.023513,,,,,,,,
370,FAIL,,2025-09-11T01:57:56.061436,2025-09-11T01:57:56.085457,0.024021,,,,,,,,
371,FAIL,,2025-09-11T01:57:56.096452,2025-09-11T01:57:56.121784,0.025332,,,,,,,,
372,FAIL,,2025-09-11T01:57:56.133078,2025-09-11T01:57:56.156952,0.023874,,,,,,,,
373,FAIL,,2025-09-11T01:57:56.168404,2025-09-11T01:57:56.191423,0.023019,,,,,,,,
374,FAIL,,2025-09-11T01:57:56.202635,2025-09-11T01:57:56.226657,0.024022,,,,,,,,
375,FAIL,,2025-09-11T01:57:56.237666,2025-09-11T01:57:56.262209,0.024543,,,,,,,,
376,FAIL,,2025-09-11T01:57:56.273718,2025-09-11T01:57:56.297205,0.023487,,,,,,,,
377,FAIL,,2025-09-11T01:57:56.307214,2025-09-11T01:57:56.331539,0.024325,,,,,,,,
378,FAIL,,2025-09-11T01:57:56.342342,2025-09-11T01:57:56.366317,0.023975,,,,,,,,
379,FAIL,,2025-09-11T01:57:56.377291,2025-09-11T01:57:56.400504,0.023213,,,,,,,,
380,FAIL,,2025-09-11T01:57:56.411111,2025-09-11T01:57:56.435832,0.024721,,,,,,,,
381,FAIL,,2025-09-11T01:57:56.446842,2025-09-11T01:57:56.471675,0.024833,,,,,,,,
382,FAIL,,2025-09-11T01:57:56.483772,2025-09-11T01:57:56.508192,0.02442,,,,,,,,
383,FAIL,,2025-09-11T01:57:56.519408,2025-09-11T01:57:56.543655,0.024247,,,,,,,,
384,FAIL,,2025-09-11T01:57:56.553904,2025-09-11T01:57:56.578338,0.024434,,,,,,,,
385,FAIL,,2025-09-11T01:57:56.588347,2025-09-11T01:57:56.612992,0.024645,,,,,,,,
386,FAIL,,2025-09-11T01:57:56.624002,2025-09-11T01:57:56.647364,0.023362,,,,,,,,
387,FAIL,,2025-09-11T01:57:56.658154,2025-09-11T01:57:56.682634,0.02448,,,,,,,,
388,FAIL,,2025-09-11T01:57:56.693966,2025-09-11T01:57:56.718123,0.024157,,,,,,,,
389,FAIL,,2025-09-11T01:57:56.729474,2025-09-11T01:57:56.753372,0.023898,,,,,,,,
390,FAIL,,2025-09-11T01:57:56.764124,2025-09-11T01:57:56.787327,0.023203,,,,,,,,
391,FAIL,,2025-09-11T01:57:56.798336,2025-09-11T01:57:56.823770,0.025434,,,,,,,,
392,FAIL,,2025-09-11T01:57:56.834962,2025-09-11T01:57:56.859984,0.025022,,,,,,,,
393,FAIL,,2025-09-11T01:57:56.870993,2025-09-11T01:57:56.894178,0.023185,,,,,,,,
394,FAIL,,2025-09-11T01:57:56.905187,2025-09-11T01:57:56.929940,0.024753,,,,,,,,
395,FAIL,,2025-09-11T01:57:56.940365,2025-09-11T01:57:56.964087,0.023722,,,,,,,,
396,FAIL,,2025-09-11T01:57:56.975096,2025-09-11T01:57:56.999060,0.023964,,,,,,,,
397,FAIL,,2025-09-11T01:57:57.010070,2025-09-11T01:57:57.034339,0.024269,,,,,,,,
398,FAIL,,2025-09-11T01:57:57.045349,2025-09-11T01:57:57.069520,0.024171,,,,,,,,
399,FAIL,,2025-09-11T01:57:57.080480,2025-09-11T01:57:57.104237,0.023757,,,,,,,,
