number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,param_n_instances,param_beta_range_delta,param_weight_0,param_weight_1,attr_CQ,attr_GR,attr_KR,attr_MC,attr_morph_type,attr_weights
175,COMPLETE,[0.10961538962491817],2025-09-21T03:32:48.998675,2025-09-21T03:41:39.775567,530.776892,0.05154086056002451,0.2,0.034480379776148005,50.0,2,0.5690996131263195,0.1133128595477623,0.5696793954554207,37.0,16.0,53.0,5.890474740016499,gradient,"[0.16590650731059056, 0.8340934926894095]"
176,COMPLETE,[0.10313239443985017],2025-09-21T03:41:39.789579,2025-09-21T03:50:34.719438,534.929859,0.046483403157642024,0.2,0.050594828101090256,50.0,2,0.04959389393743796,0.20907855476616782,0.9636375121325402,53.0,8.0,61.0,5.6474048942747395,gradient,"[0.1782857425319361, 0.8217142574680639]"
177,COMPLETE,[0.03044567771381189],2025-09-21T03:50:34.734452,2025-09-21T03:59:24.512078,529.777626,0.04801245324360555,0.2,0.037112812510734186,50.0,2,2.009738885837598,0.3093574151408217,0.7952706834827317,33.0,9.0,42.0,5.5562825008271854,gradient,"[0.28005571787129396, 0.7199442821287061]"
178,COMPLETE,[0.13277983964934748],2025-09-21T03:59:24.526091,2025-09-21T04:08:14.455269,529.929178,0.05195378541419461,0.2,0.03489668116044574,50.0,2,2.25995765370348,0.8542077447770633,0.2575195548817312,48.0,11.0,59.0,5.216200263818623,gradient,"[0.7683608606528167, 0.23163913934718322]"
179,COMPLETE,[0.055575845898734696],2025-09-21T04:08:14.471282,2025-09-21T04:17:03.497136,529.025854,0.04861073215997894,0.2,0.05073336480958284,50.0,2,2.042798733657147,0.3891079085839406,0.3746418082029882,40.0,9.0,49.0,5.233860348799925,gradient,"[0.509470445659745, 0.490529554340255]"
180,COMPLETE,[0.044701734082774364],2025-09-21T04:17:03.512150,2025-09-21T04:25:53.478071,529.965921,0.04668622719853719,0.2,0.0437469436690857,50.0,2,2.2517562507936226,0.8847700330452374,0.6099848138335925,38.0,7.0,45.0,5.321477451064604,gradient,"[0.5919164837583296, 0.4080835162416704]"
181,COMPLETE,[0.0485723818934657],2025-09-21T04:25:53.493085,2025-09-21T04:34:43.599448,530.106363,0.05169581520864887,0.2,0.03794319873978522,50.0,2,0.8187384254918545,0.8040178738277252,0.3861316771735624,35.0,13.0,48.0,5.6502044925154316,gradient,"[0.6755603723509327, 0.3244396276490673]"
182,COMPLETE,[0.1658498097883638],2025-09-21T04:34:43.614462,2025-09-21T04:43:33.160404,529.545942,0.05262038196934623,0.2,0.048325823586028036,50.0,2,0.3026825569076408,0.26567823500424004,0.02654197777195544,57.0,13.0,70.0,5.43391415096133,gradient,"[0.9091713146062099, 0.09082868539379002]"
183,COMPLETE,[0.18410262580910355],2025-09-21T04:43:33.174418,2025-09-21T04:52:23.559382,530.384964,0.050437337639917576,0.2,0.03173629148956486,50.0,2,1.1256025926604587,0.03151249432531499,0.5863266490019261,45.0,15.0,60.0,6.096304437885415,gradient,"[0.05100436685770857, 0.9489956331422914]"
184,COMPLETE,[0.07815920176666762],2025-09-21T04:52:23.573395,2025-09-21T05:01:12.224954,528.651559,0.05045925126497826,0.2,0.045019917234692446,50.0,2,1.8485102615892477,0.153252413241636,0.9069560218168926,43.0,11.0,54.0,5.6900771767140945,gradient,"[0.1445493246176406, 0.8554506753823594]"
185,COMPLETE,[0.046763185989131685],2025-09-21T05:01:12.241969,2025-09-21T05:10:00.707014,528.465045,0.051335300374569834,0.2,0.04431336688364009,50.0,2,1.470881097157092,0.8770935481746378,0.7588352976460496,38.0,12.0,50.0,5.445802906781735,gradient,"[0.5361440691111666, 0.46385593088883326]"
186,COMPLETE,[0.08033271063226939],2025-09-21T05:10:00.723028,2025-09-21T05:18:50.099963,529.376935,0.05236159699552728,0.2,0.030524774379928808,50.0,2,0.300255937647827,0.8808438752782699,0.6701368492930042,28.0,14.0,42.0,5.769684821197774,gradient,"[0.5679270292167912, 0.43207297078320883]"
187,COMPLETE,[0.04549951133697959],2025-09-21T05:18:50.113975,2025-09-21T05:27:39.335436,529.221461,0.04511263483994202,0.2,0.037325124573864846,50.0,2,1.6893509465065673,0.9367363540779668,0.531975095671786,35.0,6.0,41.0,5.663287352057617,gradient,"[0.6377946833856121, 0.362205316614388]"
188,COMPLETE,[0.030180006258564342],2025-09-21T05:27:39.351451,2025-09-21T05:36:28.394245,529.042794,0.045530236454744695,0.2,0.037060241874631784,50.0,2,2.4453775627376917,0.37292174429199965,0.7209548147437144,32.0,8.0,40.0,5.587347596321514,gradient,"[0.340917575398765, 0.659082424601235]"
189,COMPLETE,[0.02659102163213065],2025-09-21T05:36:28.408258,2025-09-21T05:45:16.997129,528.588871,0.04727189334935363,0.2,0.03146427148639334,50.0,2,1.3848426791464863,0.6644411941418193,0.34561513764708945,32.0,10.0,42.0,5.640193661290121,gradient,"[0.6578258788448252, 0.3421741211551747]"
190,COMPLETE,[0.22185918180103634],2025-09-21T05:45:17.012142,2025-09-21T05:54:06.316712,529.30457,0.05262180749373043,0.2,0.052535519327977884,50.0,2,1.329639862894189,0.5650806115978066,0.05713734458905941,62.0,12.0,74.0,5.141587578189593,gradient,"[0.908171495179577, 0.09182850482042305]"
191,COMPLETE,[0.07746688448639451],2025-09-21T05:54:06.331725,2025-09-21T06:02:56.033903,529.702178,0.04537181776773583,0.2,0.04403340073027057,50.0,2,0.9622324616376638,0.9563093684103978,0.39947299076829496,41.0,6.0,47.0,5.53366011407196,gradient,"[0.7053561081807495, 0.2946438918192505]"
192,COMPLETE,[0.07135476796340345],2025-09-21T06:02:56.048917,2025-09-21T06:11:45.150310,529.101393,0.05013398387763947,0.2,0.045988696168583226,50.0,2,0.15985161001717962,0.14310258548290403,0.4108693218677756,40.0,12.0,52.0,5.654413861106845,gradient,"[0.2583210151707497, 0.7416789848292504]"
193,COMPLETE,[0.15476217817129517],2025-09-21T06:11:45.165323,2025-09-21T06:20:34.761644,529.596321,0.04911581222572422,0.2,0.03406972650687843,50.0,2,0.8676752805481982,0.09019281381125475,0.27005670849563,32.0,11.0,43.0,6.007597628375063,gradient,"[0.2503620635877553, 0.7496379364122446]"
194,COMPLETE,[0.04296724640580003],2025-09-21T06:20:34.778659,2025-09-21T06:29:24.180698,529.402039,0.051722856231746064,0.2,0.031226484282889013,50.0,2,1.5407241614589609,0.14036283364568897,0.06998782815524086,36.0,12.0,48.0,5.511521381445082,gradient,"[0.667280209360713, 0.33271979063928714]"
195,COMPLETE,[0.18938176125271863],2025-09-21T06:29:24.196712,2025-09-21T06:38:13.704858,529.508146,0.04892240941127372,0.2,0.0480097061378002,50.0,2,1.873966295339725,0.7064563694433008,0.09383547954309412,60.0,8.0,68.0,5.185943637693916,gradient,"[0.8827484252626827, 0.11725157473731729]"
196,COMPLETE,[0.1904384173935848],2025-09-21T06:38:13.719872,2025-09-21T06:47:02.700766,528.980894,0.050254939116566665,0.2,0.03160900259243481,50.0,2,2.2339589900892487,0.017231226786491208,0.8104174062939239,44.0,14.0,58.0,6.142039644592711,gradient,"[0.02081949525169699, 0.979180504748303]"
197,COMPLETE,[0.13843323065369093],2025-09-21T06:47:02.715780,2025-09-21T06:55:52.899491,530.183711,0.05077087490582713,0.2,0.048261791746202154,50.0,2,1.3604845330589275,0.5185970535715064,0.12959368744581207,52.0,10.0,62.0,5.313721874181246,gradient,"[0.8000685920900102, 0.19993140790998984]"
198,COMPLETE,[0.20049833602108924],2025-09-21T06:55:52.915505,2025-09-21T07:04:42.016876,529.101371,0.0525739402179774,0.2,0.049461018773417506,50.0,2,2.360530267206778,0.5345244615747059,0.1602368560446381,56.0,10.0,66.0,4.921867234290079,gradient,"[0.7693641658207128, 0.2306358341792872]"
199,COMPLETE,[0.17871060090092866],2025-09-21T07:04:42.030888,2025-09-21T07:13:32.178229,530.147341,0.04776541460210942,0.2,0.03050572421986144,50.0,2,1.159458465864219,0.126265013947872,0.9379838103013135,41.0,11.0,52.0,6.142900138170538,gradient,"[0.11864238049494717, 0.8813576195050529]"
200,COMPLETE,[0.10557877228016095],2025-09-21T07:13:32.193242,2025-09-21T07:22:20.810728,528.617486,0.04829214745461221,0.2,0.032941321473486274,50.0,2,0.6169587844168036,0.178787923257491,0.9813327068700868,41.0,11.0,52.0,5.940854603219087,gradient,"[0.1541114937658076, 0.8458885062341924]"
201,COMPLETE,[0.21348387337041302],2025-09-21T07:22:20.826743,2025-09-21T07:31:09.504008,528.677265,0.050565843377535995,0.2,0.04729011761529994,50.0,2,2.8743912694830156,0.9637223369227197,0.195451768440895,57.0,9.0,66.0,4.836992169582705,gradient,"[0.8313870474361702, 0.1686129525638298]"
202,COMPLETE,[0.15392843211017632],2025-09-21T07:31:09.518021,2025-09-21T07:39:58.899266,529.381245,0.05175204316469325,0.2,0.053124050775328086,50.0,2,2.8317225739301226,0.4707964146081989,0.62230542672446,40.0,10.0,50.0,4.963369008477949,gradient,"[0.43069766860352715, 0.5693023313964728]"
203,COMPLETE,[0.04991231712526427],2025-09-21T07:39:58.914279,2025-09-21T07:48:48.899821,529.985542,0.05055054387506541,0.2,0.04785394456286576,50.0,2,0.30334738858797927,0.5117289290257026,0.7234319202491154,37.0,11.0,48.0,5.5783329574506455,gradient,"[0.41430144853291495, 0.5856985514670849]"
204,COMPLETE,[0.06828079072893235],2025-09-21T07:48:48.913834,2025-09-21T07:57:38.714193,529.800359,0.04538956708466257,0.2,0.04257100009630953,50.0,2,0.07808122315199562,0.4146041282030343,0.9070220227264287,40.0,8.0,48.0,5.825391633796571,gradient,"[0.313707569959519, 0.6862924300404811]"
205,COMPLETE,[0.10103067017057923],2025-09-21T07:57:38.728206,2025-09-21T08:06:27.649284,528.921078,0.05226883259221193,0.2,0.034814055290539374,50.0,2,1.879946524900204,0.8350288695756931,0.9419831077660596,30.0,13.0,43.0,5.356212036907653,gradient,"[0.46990615720262047, 0.5300938427973795]"
206,COMPLETE,[0.08127927374827429],2025-09-21T08:06:27.663296,2025-09-21T08:15:16.724355,529.061059,0.050458018562156794,0.2,0.03012415308243994,50.0,2,1.474399535083164,0.5013762435203194,0.7514109673532623,27.0,12.0,39.0,5.646649156509097,gradient,"[0.40020862215755254, 0.5997913778424474]"
207,COMPLETE,[0.11001259890340127],2025-09-21T08:15:16.739369,2025-09-21T08:24:05.929182,529.189813,0.05161230331661765,0.2,0.037425790808258495,50.0,2,1.8785904419368513,0.9970127246182536,0.32281339968395145,47.0,11.0,58.0,5.289827855782068,gradient,"[0.7554121760890105, 0.24458782391098946]"
208,COMPLETE,[0.04091587706497357],2025-09-21T08:24:05.944195,2025-09-21T08:32:57.616271,531.672076,0.04697406156052325,0.2,0.050624122593590004,50.0,2,0.6536664071246535,0.49586266153365677,0.9418761785178451,36.0,8.0,44.0,5.5457163458986365,gradient,"[0.3448906350167839, 0.6551093649832161]"
209,COMPLETE,[0.1299289564980469],2025-09-21T08:32:57.631286,2025-09-21T08:41:48.689271,531.057985,0.04661973180972691,0.2,0.045744521909520164,50.0,2,1.935476772373124,0.6574946084021028,0.13070774666111842,53.0,7.0,60.0,5.229146224008545,gradient,"[0.8341698095400458, 0.1658301904599542]"
210,COMPLETE,[0.09234263560115084],2025-09-21T08:41:48.707287,2025-09-21T08:50:38.488156,529.780869,0.04577864741849831,0.2,0.05277922332167428,50.0,2,2.59534164988235,0.49810273835655455,0.41867549250185043,40.0,7.0,47.0,5.086255182724214,gradient,"[0.5433186801241638, 0.4566813198758362]"
211,COMPLETE,[0.07431118597167007],2025-09-21T08:50:38.503169,2025-09-21T08:59:29.119695,530.616526,0.0516387817833334,0.2,0.03271340192080685,50.0,2,1.6589315602852088,0.6078580853692533,0.943816940353816,28.0,13.0,41.0,5.563207281145466,gradient,"[0.3917431648331105, 0.6082568351668894]"
212,COMPLETE,[0.06966269097028356],2025-09-21T08:59:29.133708,2025-09-21T09:08:19.563657,530.429949,0.05044009781911237,0.2,0.04976901142469164,50.0,2,2.3230561668754577,0.4735024145822523,0.8911311782262104,36.0,11.0,47.0,5.198756258008168,gradient,"[0.3469813560779843, 0.6530186439220156]"
213,COMPLETE,[0.12064509947971482],2025-09-21T09:08:19.577670,2025-09-21T09:17:09.892947,530.315277,0.050273023524657526,0.2,0.04638752857972228,50.0,2,0.7640970499004142,0.40299354174454755,0.05920975672389875,54.0,10.0,64.0,5.505513876712698,gradient,"[0.8718967239738534, 0.1281032760261465]"
214,COMPLETE,[0.135500775715847],2025-09-21T09:17:09.907960,2025-09-21T09:25:59.447984,529.540024,0.0505235916922314,0.2,0.05378606323833031,50.0,2,2.3023316026537772,0.7495085953040249,0.38861567114295315,48.0,9.0,57.0,4.997060062652768,gradient,"[0.6585472407541733, 0.3414527592458267]"
215,COMPLETE,[0.05302531093383123],2025-09-21T09:25:59.462998,2025-09-21T09:34:50.104924,530.641926,0.05120534022335555,0.2,0.0364724886249962,50.0,2,1.0286535302327224,0.3687391146693042,0.6049027373225924,29.0,12.0,41.0,5.641859746542722,gradient,"[0.3787215123455613, 0.6212784876544387]"
216,COMPLETE,[0.17150396357795078],2025-09-21T09:34:50.119937,2025-09-21T09:43:39.870466,529.750529,0.0527585085659243,0.2,0.04575793615549438,50.0,2,2.130961362794246,0.2334398164370175,0.03618700919106897,60.0,11.0,71.0,5.048168901646286,gradient,"[0.8657885427135353, 0.1342114572864646]"
217,COMPLETE,[0.06121062965682874],2025-09-21T09:43:39.885479,2025-09-21T09:52:29.962828,530.077349,0.04536697843510136,0.2,0.03558851161631974,50.0,2,1.7425734668946942,0.6559069847600768,0.8074689592966392,30.0,7.0,37.0,5.728656040898598,gradient,"[0.4482149562618858, 0.5517850437381142]"
218,COMPLETE,[0.06430007798444251],2025-09-21T09:52:29.977841,2025-09-21T10:01:19.827107,529.849266,0.050643385596776454,0.2,0.047652799049446984,50.0,2,1.8122652914854855,0.11988609712186678,0.8338782585986889,42.0,13.0,55.0,5.649553050148869,gradient,"[0.1256978166596449, 0.874302183340355]"
219,COMPLETE,[0.039428998023328936],2025-09-21T10:01:19.841120,2025-09-21T10:10:10.854502,531.013382,0.05260196496862604,0.2,0.04660289206249005,50.0,2,2.3815339424276596,0.16239723113917784,0.761290756285657,39.0,15.0,54.0,5.349290929246397,gradient,"[0.1758139472961295, 0.8241860527038706]"
220,COMPLETE,[0.09007406749298089],2025-09-21T10:10:10.870516,2025-09-21T10:19:00.928240,530.057724,0.047290854411791004,0.2,0.04982305588454268,50.0,2,2.813257099784302,0.8992149182107012,0.5813209715815901,42.0,7.0,49.0,5.113317910924515,gradient,"[0.6073577306774067, 0.3926422693225933]"
221,COMPLETE,[0.07305739023241388],2025-09-21T10:19:00.943253,2025-09-21T10:27:51.185437,530.242184,0.05222612568739027,0.2,0.050529574030250365,50.0,2,2.94560544487231,0.07377181068281606,0.4239624256933411,43.0,12.0,55.0,5.287971229310992,gradient,"[0.14821526286784065, 0.8517847371321593]"
222,COMPLETE,[0.07051552464650718],2025-09-21T10:27:51.200450,2025-09-21T10:36:40.746613,529.546163,0.050532307246442386,0.2,0.05474088703449584,50.0,2,1.5060362375130643,0.2522326533123,0.9000059675759593,43.0,11.0,54.0,5.380669236034048,gradient,"[0.2189066125190754, 0.7810933874809246]"
223,COMPLETE,[0.055199612941972474],2025-09-21T10:36:40.762628,2025-09-21T10:45:30.591429,529.828801,0.04700456378480116,0.2,0.04379473361553105,50.0,2,0.28126977589522206,0.8197291835274362,0.5411263162797249,36.0,8.0,44.0,5.707511127430884,gradient,"[0.6023631338107501, 0.3976368661892499]"
224,COMPLETE,[0.07743642987642334],2025-09-21T10:45:30.606443,2025-09-21T10:54:21.154241,530.547798,0.04856437288507832,0.2,0.05000459961293231,50.0,2,2.690857132523734,0.9021869734082448,0.7671119573181394,40.0,8.0,48.0,5.092215211455685,gradient,"[0.5404586061860497, 0.4595413938139502]"
225,COMPLETE,[0.12393382550947905],2025-09-21T10:54:21.169255,2025-09-21T11:03:11.543686,530.374431,0.051007172257140646,0.2,0.03269161992164314,50.0,2,1.2449845261480674,0.9951129202065516,0.04373168914480127,57.0,13.0,70.0,5.615998774486444,gradient,"[0.9579035317205843, 0.04209646827941575]"
226,COMPLETE,[0.041571046172307696],2025-09-21T11:03:11.557698,2025-09-21T11:12:01.528738,529.97104,0.05287797558072024,0.2,0.05087529713315365,50.0,2,1.3478386215983904,0.1648666603368571,0.39316836638405184,38.0,14.0,52.0,5.374127391961486,gradient,"[0.2954414193417865, 0.7045585806582135]"
227,COMPLETE,[0.0716152762295567],2025-09-21T11:12:01.542750,2025-09-21T11:20:53.076796,531.534046,0.05215079111834291,0.2,0.03322600886653001,50.0,2,0.7180320522805196,0.2241562043247397,0.2606421716192206,27.0,14.0,41.0,5.754564393539982,gradient,"[0.4623699571771065, 0.5376300428228935]"
228,COMPLETE,[0.05391144319554174],2025-09-21T11:20:53.093811,2025-09-21T11:29:43.365464,530.271653,0.04571607917341618,0.2,0.038529677254166825,50.0,2,2.2095622771539953,0.13588088359727565,0.5593623667729811,38.0,7.0,45.0,5.5947952991163525,gradient,"[0.19544365734570068, 0.8045563426542993]"
229,COMPLETE,[0.08596787800382646],2025-09-21T11:29:43.380478,2025-09-21T11:38:34.394254,531.013776,0.05192695607968751,0.2,0.05205809753294943,50.0,2,2.0050774094888224,0.03921410857462817,0.5082836372002391,47.0,14.0,61.0,5.662041191287185,gradient,"[0.07162423750097618, 0.9283757624990239]"
230,COMPLETE,[0.07019541698598789],2025-09-21T11:38:34.408266,2025-09-21T11:47:24.963893,530.555627,0.0528609716111201,0.2,0.039473453050186534,50.0,2,2.1690128472746246,0.6821116542190658,0.801094393649138,35.0,13.0,48.0,5.221845000276935,gradient,"[0.4598900167643313, 0.5401099832356687]"
231,COMPLETE,[0.22030346859932712],2025-09-21T11:47:24.978908,2025-09-21T11:56:15.430471,530.451563,0.04849918040329843,0.2,0.05326728141695074,50.0,2,1.9303774485882312,0.9718942072561033,0.07549366246317904,67.0,7.0,74.0,5.029174399360181,gradient,"[0.9279219622016315, 0.07207803779836844]"
232,COMPLETE,[0.0865466639809854],2025-09-21T11:56:15.445484,2025-09-21T12:05:07.625649,532.180165,0.051853466367363946,0.2,0.03381920665133584,50.0,2,2.326205002113059,0.43905670073824066,0.5340858499499193,31.0,12.0,43.0,5.3323740601868295,gradient,"[0.4511740858805945, 0.5488259141194055]"
233,COMPLETE,[0.042752620138348574],2025-09-21T12:05:07.641664,2025-09-21T12:13:59.528867,531.887203,0.052401122409235217,0.2,0.04476796242694584,50.0,2,1.544449901828047,0.6230373849252225,0.5669673176486228,37.0,12.0,49.0,5.332365243702563,gradient,"[0.5235587586987372, 0.4764412413012627]"
234,COMPLETE,[0.05366342733882046],2025-09-21T12:13:59.543880,2025-09-21T12:22:51.790097,532.246217,0.050185449922961575,0.2,0.0514570076899737,50.0,2,0.45962166546764593,0.5927032701097306,0.4681426852594969,40.0,9.0,49.0,5.43154979452115,gradient,"[0.5587081395841681, 0.44129186041583185]"
235,COMPLETE,[0.06877446943526291],2025-09-21T12:22:51.806112,2025-09-21T12:31:43.546832,531.74072,0.049008336427256674,0.2,0.049206205288476204,50.0,2,2.6604043990091437,0.944467655897204,0.9848231140182578,41.0,8.0,49.0,5.122542587632246,gradient,"[0.4895413748019895, 0.5104586251980104]"
236,COMPLETE,[0.03807403766397592],2025-09-21T12:31:43.562846,2025-09-21T12:40:34.921321,531.358475,0.04837521715238768,0.2,0.031338601696668966,50.0,2,2.5830461234807967,0.3185030899944331,0.20919081374054138,35.0,9.0,44.0,5.431794996017667,gradient,"[0.603575458689392, 0.39642454131060795]"
237,COMPLETE,[0.04654971611978217],2025-09-21T12:40:34.936335,2025-09-21T12:49:26.658355,531.72202,0.049476396559547164,0.2,0.03026427170947263,50.0,2,1.1505113516972099,0.9260040392932782,0.3994453688352698,36.0,10.0,46.0,5.689040331748137,gradient,"[0.6986340131991444, 0.3013659868008555]"
238,COMPLETE,[0.02874745865927065],2025-09-21T12:49:26.673369,2025-09-21T12:58:17.779337,531.105968,0.04524642169399423,0.2,0.03813041178002938,50.0,2,1.5976944148651961,0.9169261473297444,0.6152238585437465,33.0,7.0,40.0,5.635879120089082,gradient,"[0.5984571639948515, 0.4015428360051485]"
239,COMPLETE,[0.1161482390363147],2025-09-21T12:58:17.794350,2025-09-21T13:07:10.301087,532.506737,0.04642763742148295,0.2,0.053270932942789374,50.0,2,0.5584594214791543,0.6732952217039607,0.11029709220694142,53.0,8.0,61.0,5.444599027483551,gradient,"[0.8592417380200559, 0.14075826197994418]"
240,COMPLETE,[0.09034134414570645],2025-09-21T13:07:10.318102,2025-09-21T13:16:00.318200,530.000098,0.04933454946714396,0.2,0.05467777579152383,50.0,2,2.718076982426042,0.2820842420180847,0.396587805270035,40.0,8.0,48.0,5.020402639824694,gradient,"[0.415641462095359, 0.584358537904641]"
241,COMPLETE,[0.02632237598087002],2025-09-21T13:16:00.334215,2025-09-21T13:24:53.230753,532.896538,0.04715876218616229,0.2,0.03763418670158111,50.0,2,1.772837819278489,0.7353525189124769,0.7749799002368235,32.0,7.0,39.0,5.535399733024126,gradient,"[0.48688123858631505, 0.513118761413685]"
242,COMPLETE,[0.0351822442568451],2025-09-21T13:24:53.246767,2025-09-21T13:33:46.685781,533.439014,0.0479520568036407,0.2,0.04922828646792775,50.0,2,1.443664650364779,0.24110726917727168,0.6345505053129548,36.0,10.0,46.0,5.508726581983425,gradient,"[0.27534417691618723, 0.7246558230838128]"
243,COMPLETE,[0.051238025391129],2025-09-21T13:33:46.701795,2025-09-21T13:42:39.902887,533.201092,0.05226962195093101,0.2,0.03204137683611054,50.0,2,1.0411616044907648,0.5839357459269654,0.44836833081272837,29.0,13.0,42.0,5.587226534176667,gradient,"[0.5656625398314792, 0.43433746016852076]"
244,COMPLETE,[0.07425301834808905],2025-09-21T13:42:39.917900,2025-09-21T13:51:32.664879,532.746979,0.05227073482508603,0.2,0.05445420791275966,50.0,2,2.0808360076455066,0.17026367888135258,0.2308242958049007,42.0,11.0,53.0,5.063908453626378,gradient,"[0.4245045716330426, 0.5754954283669574]"
245,COMPLETE,[0.02461674311904318],2025-09-21T13:51:32.680893,2025-09-21T14:00:24.860199,532.179306,0.05069811366470609,0.2,0.03638102690957074,50.0,2,0.5278820777932238,0.7951921530191408,0.6059549768672666,32.0,10.0,42.0,5.5683699415398555,gradient,"[0.5675293736522931, 0.43247062634770705]"
246,COMPLETE,[0.034738758980790346],2025-09-21T14:00:24.876213,2025-09-21T14:09:17.919395,533.043182,0.04767814540038853,0.2,0.04954633519196523,50.0,2,2.056275046125402,0.355469192052032,0.35436056663865173,39.0,7.0,46.0,5.3058277785973225,gradient,"[0.5007809093658071, 0.49921909063419295]"
247,COMPLETE,[0.09037040831541464],2025-09-21T14:09:17.934408,2025-09-21T14:18:09.942949,532.008541,0.04990386443647744,0.2,0.03430127722853229,50.0,2,0.6514530846342586,0.18291698109793278,0.7535915916601096,36.0,13.0,49.0,5.86139201801088,gradient,"[0.19531799966255245, 0.8046820003374476]"
248,COMPLETE,[0.126135281157003],2025-09-21T14:18:09.958963,2025-09-21T14:27:02.127890,532.168927,0.05086380406625475,0.2,0.04240201742997686,50.0,2,0.017090985459161656,0.06476134983531573,0.9596612649737996,57.0,13.0,70.0,5.700563075169544,gradient,"[0.06321741525335514, 0.9367825847466448]"
249,COMPLETE,[0.05104956807521092],2025-09-21T14:27:02.142904,2025-09-21T14:35:55.704602,533.561698,0.05002618515741274,0.2,0.05101764747644275,50.0,2,0.6150197599150614,0.8025238448296699,0.5083277549426375,42.0,8.0,50.0,5.367829159903036,gradient,"[0.6122156352168826, 0.38778436478311745]"
250,COMPLETE,[0.03148694966133789],2025-09-21T14:35:55.719615,2025-09-21T14:44:49.258997,533.539382,0.04990580635887805,0.2,0.032611601788651384,50.0,2,1.4150141170745258,0.7987974906801909,0.5501564074182244,31.0,11.0,42.0,5.63101079123501,gradient,"[0.5921607045327751, 0.4078392954672249]"
251,COMPLETE,[0.04496234736424356],2025-09-21T14:44:49.274010,2025-09-21T14:53:42.535887,533.261877,0.049974251215665136,0.2,0.03591903079471212,50.0,2,2.7263712408252547,0.4265167685360047,0.343660603885475,36.0,10.0,46.0,5.2901143540081055,gradient,"[0.5537903135157201, 0.44620968648428]"
252,COMPLETE,[0.030856050260197873],2025-09-21T14:53:42.551900,2025-09-21T15:02:35.266133,532.714233,0.04693787230198433,0.2,0.04709684649640086,50.0,2,1.1770145043239422,0.6369982540361246,0.6140245757498548,36.0,8.0,44.0,5.455968948675958,gradient,"[0.5091819580503579, 0.4908180419496421]"
253,COMPLETE,[0.031766139180059945],2025-09-21T15:02:35.281146,2025-09-21T15:11:28.581255,533.300109,0.052434424566797234,0.2,0.03975718027196026,50.0,2,1.0792736681141988,0.9619005894753476,0.8158905416836063,34.0,12.0,46.0,5.447306676406638,gradient,"[0.5410650174907095, 0.4589349825092905]"
254,COMPLETE,[0.035376918814946444],2025-09-21T15:11:28.597830,2025-09-21T15:20:20.592396,531.994566,0.04872500267553412,0.2,0.03622304408136591,50.0,2,0.4221870418633694,0.4710148484109822,0.34516863122410346,31.0,10.0,41.0,5.66377088736943,gradient,"[0.5770943178384009, 0.422905682161599]"
255,COMPLETE,[0.03280455641455156],2025-09-21T15:20:20.610412,2025-09-21T15:29:13.166253,532.555841,0.045234029789658244,0.2,0.04226560929124358,50.0,2,2.210890643971423,0.27876121722507696,0.5521915604730411,33.0,7.0,40.0,5.437253132797148,gradient,"[0.3354717917873666, 0.6645282082126334]"
256,COMPLETE,[0.06824728664470044],2025-09-21T15:29:13.181267,2025-09-21T15:38:06.419488,533.238221,0.05101977892831327,0.2,0.04114603376396062,50.0,2,2.495671289868236,0.07384602857705663,0.5697849529318411,42.0,13.0,55.0,5.546044606857063,gradient,"[0.11473348968369351, 0.8852665103163065]"
257,COMPLETE,[0.07988835011562496],2025-09-21T15:38:06.435503,2025-09-21T15:46:58.615161,532.179658,0.05075947384803335,0.2,0.05207814804878752,50.0,2,0.4275351434050553,0.02934463507498529,0.14840462615211125,47.0,12.0,59.0,5.526038212119653,gradient,"[0.1650900536655053, 0.8349099463344947]"
258,COMPLETE,[0.06445497096384604],2025-09-21T15:46:58.632175,2025-09-21T15:55:52.243664,533.611489,0.05244143071203939,0.2,0.0404300617596799,50.0,2,1.9530972499382624,0.11539680126267111,0.8622123047200644,38.0,17.0,55.0,5.786187206706885,gradient,"[0.11803981832459426, 0.8819601816754057]"
259,COMPLETE,[0.07319100595220261],2025-09-21T15:55:52.257677,2025-09-21T16:04:44.665014,532.407337,0.04519386240392078,0.2,0.043973481972014034,50.0,2,0.4754007755326527,0.8888188552018715,0.21110062242472233,47.0,6.0,53.0,5.573322012031352,gradient,"[0.8080762940208721, 0.19192370597912786]"
260,COMPLETE,[0.03797504526090312],2025-09-21T16:04:44.680027,2025-09-21T16:13:36.461296,531.781269,0.048783318529027946,0.2,0.05063933516390081,50.0,2,2.0683999082217155,0.11514801923020473,0.3843061452766479,40.0,9.0,49.0,5.381730779644469,gradient,"[0.23054772071807375, 0.7694522792819263]"
261,COMPLETE,[0.057648936310595394],2025-09-21T16:13:36.476310,2025-09-21T16:22:28.993999,532.517689,0.048458188375350805,0.2,0.04574624230238539,50.0,2,1.639552569302392,0.14021715231809007,0.5717822295547346,40.0,10.0,50.0,5.610754036377828,gradient,"[0.19693437366373343, 0.8030656263362665]"
262,COMPLETE,[0.049278750070795484],2025-09-21T16:22:29.009012,2025-09-21T16:31:20.569174,531.560162,0.04954426411395872,0.2,0.05123919630401794,50.0,2,1.9370220413622605,0.7381449989048254,0.8295756847952044,40.0,9.0,49.0,5.22868490925312,gradient,"[0.4708396122979667, 0.5291603877020332]"
