number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,param_n_instances,param_beta_range_delta,param_weight_0,param_weight_1,param_weight_2,param_weight_3,param_weight_4,param_weight_5,param_weight_6,param_weight_7,param_weight_8,param_weight_9,attr_CQ,attr_GR,attr_KR,attr_MC,attr_morph_type,attr_weights
196,COMPLETE,[0.06211096233510067],2025-09-18T04:07:50.044871,2025-09-18T04:20:47.291192,777.246321,0.0473407253002176,0.2,0.03945766489995959,50.0,9,0.9967553009212234,0.744540513929915,0.5897291632001667,0.6524361906498873,0.5167472263655949,0.12699258545178907,0.7952481582435926,0.1440631879213838,0.5243397280024591,0.6480458133865898,,27.0,6.0,33.0,5.593057090022417,gradient,"[0.15700508860431903, 0.12435922261915862, 0.1375825761058483, 0.10896914612923726, 0.026779579832007024, 0.16769807043597615, 0.030379345597769124, 0.11057021601048822, 0.13665675466519625]"
197,COMPLETE,[0.07487708989941554],2025-09-18T04:20:47.307205,2025-09-18T04:31:17.707645,630.40044,0.04806194610101614,0.2,0.032142773074996966,50.0,6,2.1984804724840177,0.20540962236045845,0.6832081009964207,0.11855121671542537,0.9356838815492112,0.6633984095856061,0.580671877102179,,,,,21.0,6.0,27.0,5.5856457098063785,gradient,"[0.06445389969556893, 0.21437859583592853, 0.037199271110848406, 0.2936010219730724, 0.20816266569341443, 0.18220454569116734]"
198,COMPLETE,[0.05948676293545638],2025-09-18T04:31:17.722659,2025-09-18T04:40:58.067966,580.345307,0.04523354992437095,0.2,0.03685094275916842,50.0,4,0.45852800577265806,0.3249149208189904,0.22986842555796463,0.26137527868602145,0.7327238836976597,,,,,,,25.0,6.0,31.0,5.848862331445432,gradient,"[0.20977376849518203, 0.14840920744976172, 0.16875087503904035, 0.47306614901601596]"
199,COMPLETE,[0.07758930231899312],2025-09-18T04:40:58.083981,2025-09-18T04:51:01.027128,602.943147,0.048201210053378934,0.2,0.04904713395960418,50.0,5,0.8991314559538895,0.43052559477029256,0.1737828455090062,0.24731331875984985,0.014357549866909472,0.16002210797942656,,,,,,34.0,7.0,41.0,5.407929979932141,gradient,"[0.4196150099647912, 0.16937875781549983, 0.24104578676956473, 0.013993693995562936, 0.15596675145458122]"
200,COMPLETE,[0.052923838810264724],2025-09-18T04:51:01.043142,2025-09-18T05:02:01.133165,660.090023,0.04662458216374542,0.2,0.04915691527003509,50.0,7,1.5521152180112847,0.4729371416447555,0.06492083586185361,0.8734713746907972,0.4638673283910179,0.49798830262586063,0.11353466332964608,0.9700648312838694,,,,29.0,6.0,35.0,5.347375929568194,gradient,"[0.13681418227784428, 0.018780701046959412, 0.25268320321771276, 0.13419041058715533, 0.144061137111675, 0.03284400981833552, 0.28062635594031765]"
201,COMPLETE,[0.06493601296405598],2025-09-18T05:02:01.151181,2025-09-18T05:11:40.367221,579.21604,0.052561674778158145,0.2,0.05111960289049128,50.0,4,1.5071847254306006,0.015910666298971775,0.8864572778523824,0.3880122697629193,0.9848551941305506,,,,,,,33.0,10.0,43.0,5.347603428827987,gradient,"[0.006992975866459582, 0.38961123526736113, 0.17053719733394512, 0.43285859153223416]"
202,COMPLETE,[0.07531748304131934],2025-09-18T05:11:40.382234,2025-09-18T05:22:11.266748,630.884514,0.049867004076404965,0.2,0.04976978689771245,50.0,6,1.9035377639805648,0.379620927325812,0.5541994109921039,0.6500973178874381,0.4016534547800166,0.3198273661293999,0.3481047313387645,,,,,32.0,7.0,39.0,5.137438221586001,gradient,"[0.14306405438531786, 0.2088557531140473, 0.24499586652707142, 0.15136723916535258, 0.12053023531703044, 0.13118685149118037]"
203,COMPLETE,[0.04249338532503641],2025-09-18T05:22:11.280761,2025-09-18T05:33:12.506236,661.225475,0.04946963383236125,0.2,0.048408622810057034,50.0,7,2.0706722427597013,0.8277260875545621,0.013637870015694093,0.7039082371902525,0.36171027011766776,0.08390010892314492,0.9926708996930016,0.5868595308236755,,,,29.0,7.0,36.0,5.261271206167378,gradient,"[0.23182922719403157, 0.003819689766758265, 0.19715036785351092, 0.10130768336330316, 0.023498712563974396, 0.27802691131039514, 0.1643674079480265]"
204,COMPLETE,[0.05749795268714518],2025-09-18T05:33:12.523251,2025-09-18T05:44:13.412403,660.889152,0.05039082340180169,0.2,0.037242227843874966,50.0,7,1.1939749419914691,0.13084532205588525,0.42346106245538145,0.48015758842145556,0.5355005322853292,0.34095958430679985,0.3458418877281732,0.15867642614375807,,,,27.0,8.0,35.0,5.58177518859056,gradient,"[0.05417033412673405, 0.1753140798803058, 0.19878660229952932, 0.22169873789259756, 0.14115823413024298, 0.14317952158239147, 0.06569249008819873]"
205,COMPLETE,[0.12864832056416653],2025-09-18T05:44:13.428418,2025-09-18T05:56:26.478634,733.050216,0.046253341630417895,0.2,0.030043180554891483,50.0,8,2.897112104591951,0.7638160868387935,0.5605518948638138,0.28811300133896617,0.8208545982360632,0.9254212901061044,0.7673895265886364,0.1525934985623848,0.9606273766816026,,,18.0,6.0,24.0,5.494816525011194,gradient,"[0.1457840321184239, 0.1069884712471588, 0.05499003721533309, 0.15667055875854902, 0.17662844420868457, 0.14646606862464673, 0.029124413427255323, 0.1833479743999486]"
206,COMPLETE,[0.16194336451784902],2025-09-18T05:56:26.493648,2025-09-18T06:05:41.624273,555.130625,0.048256104324112474,0.2,0.040657658774945496,50.0,3,0.08504294595447093,0.19930084769410658,0.5055906942349835,0.6084833922021341,,,,,,,,37.0,10.0,47.0,5.773292546652959,gradient,"[0.15174710778681094, 0.3849553399383424, 0.46329755227484665]"
207,COMPLETE,[0.05927922710248682],2025-09-18T06:05:41.640286,2025-09-18T06:16:09.926163,628.285877,0.05121342599331698,0.2,0.04543497219594063,50.0,6,1.0046393739053099,0.022830663574306173,0.3977288658903508,0.10581724261214642,0.24385724152306262,0.36979642897075016,0.08256542349293351,,,,,32.0,9.0,41.0,5.442848955160183,gradient,"[0.018673925054086066, 0.32531507502224544, 0.08655128448360558, 0.1994585850418597, 0.3024682474687252, 0.06753288292947804]"
208,COMPLETE,[0.08544459144823381],2025-09-18T06:16:09.944179,2025-09-18T06:25:25.117763,555.173584,0.045748752766935935,0.2,0.05129113236947429,50.0,3,0.3231266765720454,0.4557104205429104,0.2636595169563093,0.6052503893887649,,,,,,,,34.0,7.0,41.0,5.660798858972193,gradient,"[0.34403097347414263, 0.19904535028217593, 0.45692367624368135]"
209,COMPLETE,[0.1473258106178551],2025-09-18T06:25:25.133778,2025-09-18T06:34:38.044378,552.9106,0.05262438036517674,0.2,0.0480454774787713,50.0,3,1.8099150853157688,0.9943333462174813,0.33869462898357827,0.44665146530388666,,,,,,,,40.0,10.0,50.0,5.137002729421199,gradient,"[0.558714858185562, 0.19031215469201626, 0.2509729871224218]"
210,COMPLETE,[0.0722550744498805],2025-09-18T06:34:38.060392,2025-09-18T06:47:32.716754,774.656362,0.04780059079386919,0.2,0.04232435015500448,50.0,9,2.901761982385458,0.4132191322975272,0.7540058767562574,0.35330764088259453,0.7974162529822831,0.5942337642163781,0.1412672192839716,0.7618418817615185,0.16855197276915473,0.1851911317819782,,25.0,6.0,31.0,5.167523098946385,gradient,"[0.09911625709831852, 0.18085861590843746, 0.0847456669632264, 0.1912711880147442, 0.1425350908199576, 0.033884873501048345, 0.18273818881786882, 0.040429494574775515, 0.04442062430162308]"
211,COMPLETE,[0.05927908845798751],2025-09-18T06:47:32.731767,2025-09-18T06:58:01.527107,628.79534,0.046022699908297535,0.2,0.04022637388865484,50.0,6,0.5732178198160726,0.578247223073792,0.7939784866788898,0.969815969426673,0.5485765650357163,0.20311524588893526,0.5422680205817952,,,,,27.0,7.0,34.0,5.847468417960091,gradient,"[0.15903382365887034, 0.21836582970207133, 0.26672595337941757, 0.15087358006412022, 0.05586225563768395, 0.14913855755783662]"
212,COMPLETE,[0.07636031755984597],2025-09-18T06:58:01.542121,2025-09-18T07:10:55.305682,773.763561,0.04798573408982438,0.2,0.03146883200802252,50.0,9,2.7146774748917855,0.971859560939618,0.49689359723381266,0.6507616658245465,0.4772327258633584,0.5016005096640264,0.11954883400969736,0.4132621448150066,0.5805671541307804,0.022850840113018422,,20.0,7.0,27.0,5.339280924205273,gradient,"[0.2295056987886016, 0.11734196672045033, 0.1536780794907222, 0.1126990304320978, 0.11845350924145874, 0.028231587969594317, 0.09759230771670845, 0.1371015687427836, 0.005396250897582863]"
213,COMPLETE,[0.05511158330750576],2025-09-18T07:10:55.322697,2025-09-18T07:20:34.224558,578.901861,0.04721758413530058,0.2,0.04090823534421775,50.0,4,1.9589505059270726,0.0359879523163735,0.30822774119800206,0.8054137303873722,0.55034160595896,,,,,,,23.0,7.0,30.0,5.604962688658215,gradient,"[0.02116974447459983, 0.18131352580947077, 0.4737808564028095, 0.32373587331311987]"
214,COMPLETE,[0.05636017966403259],2025-09-18T07:20:34.241574,2025-09-18T07:31:04.340375,630.098801,0.05240786441521667,0.2,0.047935165597177934,50.0,6,1.348987467324454,0.3214799437244052,0.046287697417487096,0.33610696580482724,0.8825413260365687,0.3043100962300932,0.9994471042008943,,,,,31.0,9.0,40.0,5.400805784117951,gradient,"[0.11123207118897692, 0.016015544841358902, 0.11629302131383763, 0.3053593280738818, 0.10529130338658975, 0.3458087311953551]"
215,COMPLETE,[0.05146566942037787],2025-09-18T07:31:04.357391,2025-09-18T07:43:16.949372,732.591981,0.05202513286484718,0.2,0.0303451073403204,50.0,8,1.037738754473922,0.8118462323800102,0.48883449812937113,0.24229523580575302,0.04451651562784885,0.766294601791836,0.8832632963759132,0.06296724654180885,0.8011049558361032,,,23.0,10.0,33.0,5.694285556338873,gradient,"[0.19795707542283836, 0.11919529063009292, 0.059080222776155926, 0.010854714711023178, 0.18684996275503496, 0.21537110354792935, 0.015353661168449896, 0.19533796898847547]"
216,COMPLETE,[0.05812738749151395],2025-09-18T07:43:16.965386,2025-09-18T07:56:11.786342,774.820956,0.04709905604751632,0.2,0.033013480194654936,50.0,9,0.7476373060160859,0.8079844584984818,0.6289072022569254,0.02116582441330081,0.12147029106363434,0.8692979926798062,0.9637180312526608,0.9243207867655828,0.09950470832377524,0.09813920216391583,,24.0,7.0,31.0,5.856810543559483,gradient,"[0.1781856752409974, 0.13869357673825525, 0.0046677218546072805, 0.026787972970565312, 0.1917072143926466, 0.21252976630243275, 0.2038414499149984, 0.021943879558376064, 0.02164274302712093]"
217,COMPLETE,[0.04880420036515975],2025-09-18T07:56:11.803358,2025-09-18T08:06:41.676516,629.873158,0.049323504092942165,0.2,0.04445768536040763,50.0,6,1.7519478696658888,0.6546673654450248,0.7814424463570908,0.6397741283350263,0.266789929730197,0.3963521430017683,0.3321706797614394,,,,,31.0,8.0,39.0,5.238550093150966,gradient,"[0.2131636072075501, 0.2544423313010826, 0.20831428018602283, 0.08686839575282482, 0.1290546268016081, 0.10815675875091152]"
218,COMPLETE,[0.06898686425340426],2025-09-18T08:06:41.691530,2025-09-18T08:16:44.857297,603.165767,0.05186238153978011,0.2,0.045688353413839436,50.0,5,0.33618358884834465,0.6779290843861902,0.6622441644653553,0.2979216956451267,0.31763545726397063,0.9889499715109363,,,,,,35.0,10.0,45.0,5.589500555239498,gradient,"[0.2302216194802161, 0.224895092342261, 0.10117284658440935, 0.10786754995452136, 0.33584289163859227]"
219,COMPLETE,[0.05778699516767176],2025-09-18T08:16:44.872310,2025-09-18T08:26:25.239546,580.367236,0.052089919981908386,0.2,0.04393980529535679,50.0,4,2.902972981067,0.18198442277644078,0.7490399136654331,0.9899044337063582,0.8479887281868705,,,,,,,24.0,11.0,35.0,5.262946569080272,gradient,"[0.06572403218436972, 0.27051723791547294, 0.35750593302312866, 0.30625279687702867]"
220,COMPLETE,[0.04477803103236242],2025-09-18T08:26:25.253559,2025-09-18T08:36:04.247282,578.993723,0.047132505821746364,0.2,0.04560533913401419,50.0,4,2.9210892105327453,0.24350287334913412,0.8654193981693313,0.9713521051025852,0.8423208711970208,,,,,,,24.0,6.0,30.0,5.3012035332177545,gradient,"[0.0833173439021112, 0.2961133255846596, 0.33235943493296577, 0.28820989558026355]"
221,COMPLETE,[0.05435287327988082],2025-09-18T08:36:04.262296,2025-09-18T08:45:43.235019,578.972723,0.050289362597914285,0.2,0.0336735980757145,50.0,4,1.0206477353283172,0.784878882103879,0.5944057668258909,0.4609250196891362,0.9488341838465137,,,,,,,25.0,8.0,33.0,5.670587415262794,gradient,"[0.2814150381357657, 0.21312169986156954, 0.1652627366477921, 0.3402005253548726]"
222,COMPLETE,[0.08378842607178066],2025-09-18T08:45:43.252034,2025-09-18T08:57:57.242397,733.990363,0.04904754176852741,0.2,0.0405382210024632,50.0,8,0.22433597134667094,0.7924934900472455,0.9572814646961945,0.6130891574975085,0.8091476812085531,0.49305961394608394,0.3490217302679219,0.5974902751598599,0.41192287555357254,,,31.0,9.0,40.0,5.7488872660840045,gradient,"[0.1577570415072168, 0.19056041930535447, 0.12204407087456705, 0.16107229388379707, 0.09815049203519324, 0.06947771342009973, 0.11893889264999903, 0.08199907632377265]"
223,COMPLETE,[0.09348395038241912],2025-09-18T08:57:57.257411,2025-09-18T09:11:45.458185,828.200774,0.05295702220131544,0.2,0.041631170162084306,50.0,10,2.806022764492279,0.9842257170873417,0.5142193956356274,0.6762722009990086,0.9601588925957375,0.8350129464163338,0.792155936860861,0.46591751978928925,0.010956321479069983,0.1788191915504131,0.6247080203957719,29.0,8.0,37.0,4.946774045979011,gradient,"[0.1628853106549532, 0.08510119635034752, 0.11192026954245617, 0.15890235012492948, 0.13819121042725455, 0.13109855150360442, 0.07710743443592523, 0.0018132261703495808, 0.029593841190162524, 0.10338660960001737]"
224,COMPLETE,[0.04997801490048036],2025-09-18T09:11:45.474199,2025-09-18T09:21:50.720656,605.246457,0.052790912478246604,0.2,0.03880552882728747,50.0,5,1.0903004499427809,0.8926531516572068,0.027005024975129355,0.6927786854821539,0.7662789717133965,0.2034207104135929,,,,,,29.0,10.0,39.0,5.488785087898881,gradient,"[0.34570331055805176, 0.010458403152751268, 0.26829668904502585, 0.2967615997776354, 0.07877999746653565]"
225,COMPLETE,[0.10651437202775485],2025-09-18T09:21:50.736670,2025-09-18T09:32:53.961599,663.224929,0.05165444451790502,0.2,0.0517299606848427,50.0,7,2.099917523768991,0.6412094292711371,0.5952936456044445,0.681756086946683,0.33593164240447065,0.9595735027129524,0.8218629751561636,0.6553240573700427,,,,32.0,8.0,40.0,4.86948389139881,gradient,"[0.1366907014951352, 0.12690254119588118, 0.1453342909807943, 0.07161268964318855, 0.20455840047622587, 0.1752017694666046, 0.13969960674217038]"
226,COMPLETE,[0.051691704019728536],2025-09-18T09:32:53.977613,2025-09-18T09:43:57.143233,663.16562,0.047324796814747,0.2,0.05067324220157522,50.0,7,1.1524189781366039,0.19089358262798758,0.5094174649645453,0.2954705507586663,0.18928740309584377,0.7982153701483715,0.8727942256994515,0.1788817161925807,,,,32.0,6.0,38.0,5.476475403551856,gradient,"[0.06289821378541634, 0.16784979450989201, 0.09735565550745, 0.0623689879088848, 0.26300685600437035, 0.2875801116148802, 0.05894038066910644]"
227,COMPLETE,[0.04447412330115396],2025-09-18T09:43:57.160248,2025-09-18T09:53:14.918551,557.758303,0.050108022944088136,0.2,0.03777700837528318,50.0,3,2.062421979749574,0.6903657478842741,0.9194574450173099,0.8297936786256952,,,,,,,,26.0,9.0,35.0,5.367077175990948,gradient,"[0.2829812155923003, 0.37688600031762354, 0.3401327840900762]"
228,COMPLETE,[0.07423648496588633],2025-09-18T09:53:14.934565,2025-09-18T10:03:18.826388,603.891823,0.045520472089882316,0.2,0.034829816867066016,50.0,5,1.5245850180219318,0.15836062136925655,0.6659030139859341,0.9149331366707026,0.41589517151714406,0.6870027350744524,,,,,,21.0,6.0,27.0,5.544089172515697,gradient,"[0.05571968539988597, 0.23430008120273332, 0.3219221173573863, 0.1463340312503074, 0.24172408478968704]"
229,COMPLETE,[0.04133878795214022],2025-09-18T10:03:18.845405,2025-09-18T10:14:20.595639,661.750234,0.051791631207981456,0.2,0.035093633659158574,50.0,7,2.414832619824297,0.46106452041667856,0.7775252881018172,0.6329413684950463,0.02145585573964521,0.11677504675207989,0.8174929602438867,0.6945635045686659,,,,25.0,9.0,34.0,5.37071122078362,gradient,"[0.1309166030602486, 0.22077380714469055, 0.17972003966991656, 0.0060922661033353245, 0.0331575989173228, 0.2321223964144456, 0.19721728869004057]"
230,COMPLETE,[0.044860243832797006],2025-09-18T10:14:20.610652,2025-09-18T10:24:52.824957,632.214305,0.04781234645215012,0.2,0.03440689462946371,50.0,6,2.864392267955826,0.9312014372843811,0.668242148184334,0.8300841714912253,0.9022711845233693,0.20259342182781234,0.8022205453873565,,,,,22.0,6.0,28.0,5.347286169556424,gradient,"[0.21473012622744253, 0.15409310497691836, 0.19141301955409099, 0.20805896295552984, 0.04671697153818957, 0.18498781474782863]"
231,COMPLETE,[0.09892932392767803],2025-09-18T10:24:52.840971,2025-09-18T10:38:42.173079,829.332108,0.05200212640274602,0.2,0.04275092542107278,50.0,10,2.9303037799803575,0.7573226738317603,0.8002137477525756,0.9972620786648922,0.06809476888067295,0.5140763757321651,0.6893521697578429,0.997492177603393,0.5671185569999976,0.6533085647917773,0.8530905250443439,28.0,8.0,36.0,4.9297874952926115,gradient,"[0.10979937075130047, 0.11601787323390174, 0.14458665043992106, 0.009872625015600807, 0.07453264575839201, 0.0999447620952512, 0.14462001101333438, 0.08222289237020575, 0.09471903034096649, 0.12368413898112614]"
232,COMPLETE,[0.08424774432169052],2025-09-18T10:38:42.190095,2025-09-18T10:50:57.075810,734.885715,0.052482269854847115,0.2,0.03025343971792724,50.0,8,2.5337266150080047,0.3352285673037383,0.1065672001666181,0.4812433890804514,0.9914230513414191,0.0680707093714677,0.9605022452071765,0.7830768651315273,0.5366028825668367,,,19.0,9.0,28.0,5.381425043150333,gradient,"[0.07864203315685245, 0.024999842216139958, 0.11289598277670074, 0.23258019178722378, 0.015968862756708543, 0.2253264094475986, 0.18370378541229682, 0.12588289244647913]"
233,COMPLETE,[0.06589741972138394],2025-09-18T10:50:57.092825,2025-09-18T11:00:39.524445,582.43162,0.04889819391391922,0.2,0.04120734860001726,50.0,4,0.29360096789592405,0.29734178565046065,0.23840876030796523,0.32078440989670265,0.3118903318331656,,,,,,,30.0,9.0,39.0,5.720771636867179,gradient,"[0.2544807860490125, 0.20404279402378578, 0.27454422056490074, 0.266932199362301]"
234,COMPLETE,[0.051544427344118036],2025-09-18T11:00:39.541460,2025-09-18T11:12:54.278729,734.737269,0.04783688138434286,0.2,0.034768864294101406,50.0,8,1.3374818531896595,0.3838709861401928,0.13349267071667953,0.6211407541982387,0.6882562677081495,0.9918364364230206,0.07435741346624755,0.46273667544852687,0.8552259248924832,,,24.0,6.0,30.0,5.47578141770259,gradient,"[0.09116089782368686, 0.03170156681487245, 0.14750723777522998, 0.16344569285614302, 0.23553929133249926, 0.017658246692691358, 0.10988976065627933, 0.20309730604859771]"
235,COMPLETE,[0.09319583815182847],2025-09-18T11:12:54.295744,2025-09-18T11:22:09.176873,554.881129,0.04951297596649897,0.2,0.044053798731213296,50.0,3,1.4637559952465395,0.756015194231566,0.8386204104359043,0.08701427559591801,,,,,,,,37.0,8.0,45.0,5.257891895558403,gradient,"[0.44956753668198474, 0.49868906737266583, 0.051743395945349456]"
236,COMPLETE,[0.0839404136188102],2025-09-18T11:22:09.192888,2025-09-18T11:35:58.741510,829.548622,0.051211528351128285,0.2,0.03657563942997985,50.0,10,2.9703526968788663,0.7896650125582888,0.8645113442394293,0.5573110695326149,0.2081493464418435,0.34096737655218895,0.14306602363650078,0.5335648247853139,0.6821513792671116,0.28501756087446356,0.9771921806568581,24.0,8.0,32.0,5.1253183333847865,gradient,"[0.14673435076949698, 0.16064218220694454, 0.10355869471738299, 0.03867799475411673, 0.06335803896119938, 0.026584310766745393, 0.09914620366004165, 0.12675633106625456, 0.052961529367154196, 0.18158036373066355]"
237,COMPLETE,[0.062110856656850115],2025-09-18T11:35:58.756523,2025-09-18T11:46:30.009857,631.253334,0.05196467204871238,0.2,0.04623192865899613,50.0,6,0.5657466605525864,0.09156721437225702,0.9779624940602404,0.365537232353355,0.04446084083387958,0.2256070284242126,0.11153514339753806,,,,,37.0,10.0,47.0,5.533930133017717,gradient,"[0.05040388002168084, 0.5383270044223483, 0.20121279138287318, 0.024473813060899352, 0.12418713041233755, 0.06139538069986071]"
238,COMPLETE,[0.05068894234846876],2025-09-18T11:46:30.028874,2025-09-18T11:56:10.794636,580.765762,0.051547104908376676,0.2,0.03923575482826308,50.0,4,0.7875253064894485,0.39297740514412594,0.1990792554744664,0.7831606385073021,0.45977682182922314,,,,,,,29.0,10.0,39.0,5.628493679940374,gradient,"[0.21415731018232392, 0.10849040506508288, 0.4267919060687048, 0.2505603786838884]"
239,COMPLETE,[0.04987302571906292],2025-09-18T11:56:10.810651,2025-09-18T12:09:07.441480,776.630829,0.05206116489176408,0.2,0.03224749316143261,50.0,9,0.33148728570917463,0.839504350001217,0.3891353300679421,0.438434983487126,0.17474503358647606,0.06784830102929648,0.43975121009231094,0.387171049141568,0.7539287720865464,0.7007108518408149,,24.0,12.0,36.0,5.843822563321884,gradient,"[0.200300239731579, 0.09284514118422726, 0.1046077156110685, 0.0416930205534054, 0.016188160265671908, 0.10492175865868254, 0.0923764766198896, 0.17988246730258314, 0.16718502007289265]"
240,COMPLETE,[0.0419865746904767],2025-09-18T12:09:07.457494,2025-09-18T12:23:29.969425,862.511931,0.05039516176832476,0.2,0.04373910371256745,50.0,10,1.222445895083264,0.6771978388828211,0.2870387042749515,0.37258394100094056,0.6643661405070882,0.5313256117868931,0.38304904657486477,0.21064739977162206,0.871359523282559,0.44147498153731773,0.5642300760874978,30.0,7.0,37.0,5.468066557289426,gradient,"[0.13535095989962687, 0.05737018330721871, 0.07446803749530176, 0.13278629918664656, 0.10619560111599285, 0.07655968930449585, 0.042101917818410134, 0.17415789171527943, 0.08823723156193583, 0.11277218859509212]"
241,COMPLETE,[0.04705479608807426],2025-09-18T12:23:29.986440,2025-09-18T12:37:08.578728,818.592288,0.050524554880610174,0.2,0.030642718759728474,50.0,9,1.1552600018130792,0.7317552024564439,0.9815901483443304,0.7606976833507403,0.8728087260242989,0.8085542291549885,0.34896891008835107,0.15022808503946522,0.7939488104504628,0.13005108851810984,,24.0,8.0,32.0,5.622107847280342,gradient,"[0.13117176786867704, 0.17595626877482534, 0.13635989140051655, 0.15645650788609147, 0.1449384812023502, 0.06255489364999638, 0.02692933843449585, 0.1423203671315467, 0.023312483651500484]"
242,COMPLETE,[0.05117262695209569],2025-09-18T12:37:08.595743,2025-09-18T12:46:50.435582,581.839839,0.049545646876618256,0.2,0.034209045365981045,50.0,4,0.5682771790976315,0.44049371625050215,0.2853946921383489,0.03840780085703027,0.13027272558555333,,,,,,,27.0,10.0,37.0,5.775250537192065,gradient,"[0.49240891238136414, 0.31903040786021303, 0.04293442278349128, 0.1456262569749316]"
243,COMPLETE,[0.03904279284195822],2025-09-18T12:46:50.452597,2025-09-18T13:00:40.596996,830.144399,0.05194648470152887,0.2,0.03310324166478649,50.0,10,2.019625221700754,0.3121235433689795,0.7673856040635394,0.3159547798949079,0.6582704932994058,0.16404770305755223,0.47265312692789263,0.44873764305883096,0.9759758243113853,0.15720762807797448,0.7821257039332294,24.0,8.0,32.0,5.324214448944526,gradient,"[0.06175183535756522, 0.1518227973654583, 0.0625098233151905, 0.1302350046529944, 0.032455887949539124, 0.09351168373987638, 0.08878014376554973, 0.1930911643681873, 0.031102618729879652, 0.15473904075575948]"
244,COMPLETE,[0.07060836615358301],2025-09-18T13:00:40.613010,2025-09-18T13:09:57.226907,556.613897,0.04868892328926998,0.2,0.04787052317522861,50.0,3,2.754424104787198,0.4933470926896822,0.7757905569420002,0.4175036742822406,,,,,,,,32.0,8.0,40.0,5.098827256451836,gradient,"[0.2925026712525039, 0.45996178674298405, 0.247535542004512]"
245,COMPLETE,[0.040499838118355454],2025-09-18T13:09:57.242922,2025-09-18T13:23:45.933278,828.690356,0.04920889857110342,0.2,0.03941910309182444,50.0,10,2.422196000061568,0.176861343327633,0.7239076274693541,0.5373303693812023,0.978795033717809,0.5336214960446816,0.4174245831906422,0.8377329644614295,0.25343568112857756,0.6720165480332951,0.3347627535099719,25.0,6.0,31.0,5.281775076733522,gradient,"[0.0323572913268905, 0.13244098204315893, 0.09830613617270174, 0.1790733659454933, 0.09762758713091356, 0.07636902779984224, 0.15326565475081344, 0.0463667866172147, 0.12294735984744287, 0.061245808365528745]"
246,COMPLETE,[0.04921269987210561],2025-09-18T13:23:45.948292,2025-09-18T13:33:02.180272,556.23198,0.047369254642434085,0.2,0.0442554868358501,50.0,3,2.86980309708502,0.03484803042973596,0.2690024670461157,0.3336388071299503,,,,,,,,27.0,8.0,35.0,5.637809585007313,gradient,"[0.054664494255765736, 0.4219717336472901, 0.5233637720969441]"
247,COMPLETE,[0.043980844917609896],2025-09-18T13:33:02.195285,2025-09-18T13:46:52.332027,830.136742,0.0453298373864564,0.2,0.04642162140738133,50.0,10,0.8521683266050506,0.17592624195213374,0.5447168443414424,0.0713641621782573,0.5777807049378358,0.15243848312434935,0.8404614177202405,0.2624318952526073,0.39695555863268656,0.6169970029251838,0.84073663235674,28.0,6.0,34.0,5.634095177325458,gradient,"[0.039270925205522084, 0.12159376688181084, 0.01593017985355254, 0.12897440766671464, 0.03402789829869925, 0.18761099599000616, 0.058581046327429664, 0.08860993038902006, 0.13772841893876597, 0.1876724304484787]"
248,COMPLETE,[0.056674428518887175],2025-09-18T13:46:52.350044,2025-09-18T13:57:58.025123,665.675079,0.0462291861074498,0.2,0.04344195345105947,50.0,7,0.5981910948793012,0.9910332563980807,0.014354368526460765,0.7789947176779445,0.5880830211799171,0.25426523548121915,0.8106848202637621,0.3516427758078007,,,,29.0,7.0,36.0,5.756647841173606,gradient,"[0.26155134212986475, 0.0037883737294224797, 0.20559059204659, 0.15520559222445368, 0.06710512807490056, 0.2139541750142077, 0.0928047967805609]"
249,COMPLETE,[0.0895215592119349],2025-09-18T13:57:58.041137,2025-09-18T14:10:55.467120,777.425983,0.049997767002883844,0.2,0.047605908931334165,50.0,9,2.7856925567427844,0.4428485792509242,0.24309818095520064,0.4081387219725635,0.4727108287660898,0.9028594303487184,0.7813803179097619,0.4362185509372194,0.7620461934038448,0.9750546551938802,,26.0,6.0,32.0,5.050521031907876,gradient,"[0.08164077421171403, 0.04481604917015328, 0.07524188358915244, 0.08714599040602887, 0.16644547674217847, 0.14405035286745832, 0.08041850395967436, 0.1404860354747308, 0.17975493357890937]"
250,COMPLETE,[0.05316754026037845],2025-09-18T14:10:55.483134,2025-09-18T14:21:30.984179,635.501045,0.048408270183570835,0.2,0.053626254576949695,50.0,6,1.4002205960670682,0.72260452882783,0.9194233997091592,0.4823667994983459,0.14387576525070356,0.2085701303657308,0.7793365644446005,,,,,33.0,8.0,41.0,5.302816093029479,gradient,"[0.2219180612988324, 0.28236282812566277, 0.1481389898749176, 0.04418548406292852, 0.06405367961184733, 0.23934095702581135]"
251,COMPLETE,[0.044151600026261124],2025-09-18T14:21:31.004198,2025-09-18T14:32:05.949675,634.945477,0.04775228143528916,0.2,0.03133312726492912,50.0,6,1.6769660178007757,0.0624114944691281,0.9349359858021055,0.245502285118983,0.8944610204744718,0.5025835512314893,0.14293407524545457,,,,,22.0,6.0,28.0,5.644301323668508,gradient,"[0.022427359945132754, 0.3359660917847955, 0.08822041776999223, 0.32142154956719765, 0.18060170328956307, 0.05136287764331887]"
