number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,param_n_instances,param_beta_range_delta,param_weight_0,param_weight_1,attr_CQ,attr_GR,attr_KR,attr_MC,attr_morph_type,attr_weights
178,COMPLETE,[0.06430321854035782],2025-09-21T02:50:14.931381,2025-09-21T02:58:41.395832,506.464451,0.05297114880066693,0.2,0.0409501247537904,50.0,2,1.060245343173523,0.9359946205565253,0.777563748716015,36.0,13.0,49.0,5.4768470048677536,random,"[0.546228618377257, 0.45377138162274294]"
179,COMPLETE,[0.07358301861073496],2025-09-21T02:58:41.410844,2025-09-21T03:07:06.603184,505.19234,0.05092614894161434,0.2,0.05206406479990383,50.0,2,1.0457986433762496,0.18400136696942915,0.5253348846647242,43.0,11.0,54.0,5.448524695053143,random,"[0.25939935615236187, 0.7406006438476381]"
180,COMPLETE,[0.10374300541595934],2025-09-21T03:07:06.618108,2025-09-21T03:15:35.423590,508.805482,0.04502233437546682,0.2,0.05339081406128035,50.0,2,1.3089386393970792,0.9398920593026333,0.3751062468087369,46.0,5.0,51.0,5.320715301846463,random,"[0.7147477338446334, 0.2852522661553667]"
181,COMPLETE,[0.055595655119402884],2025-09-21T03:15:35.439187,2025-09-21T03:24:00.410907,504.97172,0.045700603857693776,0.2,0.045169434324168235,50.0,2,1.9544392969853828,0.5135105142406596,0.27483342631544233,39.0,7.0,46.0,5.533834225938686,random,"[0.6513787800264269, 0.3486212199735732]"
182,COMPLETE,[0.11096438485195662],2025-09-21T03:24:00.425368,2025-09-21T03:32:26.847521,506.422153,0.046273272707756885,0.2,0.030091728744352612,50.0,2,0.45346558209458765,0.6213933917693774,0.3518841014427572,28.0,9.0,37.0,5.909637236193893,random,"[0.6384544963827075, 0.36154550361729254]"
183,COMPLETE,[0.09398324654670608],2025-09-21T03:32:26.862534,2025-09-21T03:40:53.311676,506.449142,0.05239314883018634,0.2,0.03348123807158062,50.0,2,1.0722830724797987,0.3408083221501456,0.6694992409096262,29.0,15.0,44.0,5.662517961226955,random,"[0.33733125892672616, 0.6626687410732739]"
184,COMPLETE,[0.04887818118543493],2025-09-21T03:40:53.326545,2025-09-21T03:49:19.691062,506.364517,0.04578762563062745,0.2,0.04045462522182426,50.0,2,1.3438398927221062,0.7962927832092849,0.5056998911659075,36.0,6.0,42.0,5.523410719970342,random,"[0.6115954404977081, 0.38840455950229186]"
185,COMPLETE,[0.12420256540852434],2025-09-21T03:49:19.706357,2025-09-21T03:57:44.748700,505.042343,0.051744721135397465,0.2,0.0435508550456654,50.0,2,0.11785553083030775,0.09754989989753957,0.7792834783056986,53.0,13.0,66.0,5.676344046079858,random,"[0.11125249371486497, 0.888747506285135]"
186,COMPLETE,[0.05635428374437838],2025-09-21T03:57:44.763713,2025-09-21T04:06:10.189951,505.426238,0.04504147496187052,0.2,0.03528182134415009,50.0,2,0.7360493944403684,0.6527920071154587,0.8548077261397089,31.0,7.0,38.0,5.804440846333414,random,"[0.4330008772991544, 0.5669991227008456]"
187,COMPLETE,[0.07233209603427637],2025-09-21T04:06:10.204965,2025-09-21T04:14:35.162565,504.9576,0.05082546070157717,0.2,0.04155581620933303,50.0,2,2.9428670082710973,0.23505706326170492,0.3841882942235113,35.0,11.0,46.0,5.443415322197977,random,"[0.37958631489185873, 0.6204136851081412]"
188,COMPLETE,[0.10601816640272475],2025-09-21T04:14:35.177577,2025-09-21T04:22:59.760274,504.582697,0.05063855701758779,0.2,0.04201886079377281,50.0,2,0.5823582297430842,0.29818896733057293,0.062073513157342185,47.0,12.0,59.0,5.660102277355566,random,"[0.8276992012233025, 0.17230079877669754]"
189,COMPLETE,[0.14860408658371071],2025-09-21T04:22:59.775418,2025-09-21T04:31:24.799282,505.023864,0.04598408062622613,0.2,0.05259686296975626,50.0,2,0.08355018766535072,0.8584723551688703,0.14205580546084787,57.0,7.0,64.0,5.542516635762466,random,"[0.8580191832167522, 0.1419808167832477]"
190,COMPLETE,[0.04557195001553744],2025-09-21T04:31:24.814333,2025-09-21T04:39:50.961273,506.14694,0.04806656403103459,0.2,0.048003196530832126,50.0,2,0.8388345071259659,0.7458072479779352,0.9173347963772642,38.0,8.0,46.0,5.60827103391191,random,"[0.4484326822890734, 0.5515673177109266]"
191,COMPLETE,[0.05356287063984566],2025-09-21T04:39:50.975800,2025-09-21T04:48:16.275262,505.299462,0.04974747324594826,0.2,0.05362238693683499,50.0,2,1.3278227657282682,0.5908153707772356,0.8541123047880136,40.0,9.0,49.0,5.3324210496977065,random,"[0.40888923422835766, 0.5911107657716423]"
192,COMPLETE,[0.11145727312034044],2025-09-21T04:48:16.291275,2025-09-21T04:56:41.965825,505.67455,0.05216279277605362,0.2,0.048254560443034764,50.0,2,2.183753904114498,0.055057080479258315,0.7273914863452519,51.0,15.0,66.0,5.601210260198084,random,"[0.07036511128482478, 0.9296348887151753]"
193,COMPLETE,[0.09128404647351333],2025-09-21T04:56:41.980838,2025-09-21T05:05:06.260156,504.279318,0.0526349686009351,0.2,0.05225943281653728,50.0,2,1.3900840263579979,0.4217214258954792,0.31048500342304897,42.0,11.0,53.0,5.229024864799201,random,"[0.5759597416919426, 0.42404025830805725]"
194,COMPLETE,[0.06941513212246778],2025-09-21T05:05:06.275169,2025-09-21T05:13:31.810969,505.5358,0.04621413581335574,0.2,0.03653938580753299,50.0,2,2.275556873542497,0.6286022138554969,0.6463650301079457,31.0,7.0,38.0,5.675703714138519,random,"[0.49303401074162884, 0.5069659892583711]"
195,COMPLETE,[0.14892329700891185],2025-09-21T05:13:31.826336,2025-09-21T05:21:56.282432,504.456096,0.049977941205981494,0.2,0.05389495341905573,50.0,2,1.3816585582291832,0.030026101625650142,0.9129723017780753,59.0,11.0,70.0,5.528216801413533,random,"[0.03184109487065068, 0.9681589051293493]"
196,COMPLETE,[0.0935191761134065],2025-09-21T05:21:56.297444,2025-09-21T05:30:21.441316,505.143872,0.04780589110662981,0.2,0.04816265677037959,50.0,2,0.5160879814826338,0.7983880754954725,0.21607122474803012,48.0,8.0,56.0,5.623034243416571,random,"[0.7870084835378155, 0.21299151646218445]"
197,COMPLETE,[0.14487419285207612],2025-09-21T05:30:21.456062,2025-09-21T05:38:46.601712,505.14565,0.05039066485021994,0.2,0.05485651652890626,50.0,2,1.9921886210018855,0.6696562540642286,0.6264051171789827,42.0,9.0,51.0,5.14521034691613,random,"[0.5166856052671944, 0.48331439473280563]"
198,COMPLETE,[0.19095613216251336],2025-09-21T05:38:46.617609,2025-09-21T05:47:13.882513,507.264904,0.045729052016572416,0.2,0.046658852910079956,50.0,2,0.017431303904347106,0.6356158893024263,0.7351374701832684,61.0,7.0,68.0,5.667726904675657,random,"[0.4636982174101027, 0.5363017825898974]"
199,COMPLETE,[0.06350325702787439],2025-09-21T05:47:13.898189,2025-09-21T05:55:39.096449,505.19826,0.04529430204476391,0.2,0.0325434667026297,50.0,2,0.8878809139781558,0.7435742369173306,0.4435065688610928,30.0,8.0,38.0,5.794997570512534,random,"[0.6263888972829738, 0.3736111027170262]"
200,COMPLETE,[0.12470449293982373],2025-09-21T05:55:39.111266,2025-09-21T06:04:05.119351,506.008085,0.051936746286095556,0.2,0.05368953357652128,50.0,2,0.8751662576339666,0.07021876376115088,0.880919271202584,56.0,13.0,69.0,5.489763159215524,random,"[0.07382604961626647, 0.9261739503837335]"
201,COMPLETE,[0.16612806795623128],2025-09-21T06:04:05.134354,2025-09-21T06:12:29.869745,504.735391,0.04863366154442206,0.2,0.0330445267692602,50.0,2,0.6205110522671121,0.3410532678257302,0.984936030201284,36.0,11.0,47.0,5.990751524358933,random,"[0.2572066519188317, 0.7427933480811684]"
202,COMPLETE,[0.06823603730804309],2025-09-21T06:12:29.885281,2025-09-21T06:20:56.084869,506.199588,0.04582796419794727,0.2,0.037668997797125944,50.0,2,0.21336089987520157,0.944241707059343,0.9625086938713835,34.0,8.0,42.0,5.879359174722676,random,"[0.4952099166196257, 0.5047900833803742]"
203,COMPLETE,[0.08013948270570531],2025-09-21T06:20:56.099698,2025-09-21T06:29:21.076817,504.977119,0.04900224162922347,0.2,0.04647405673403751,50.0,2,0.19482043083442313,0.5301397935766261,0.3633087601207899,40.0,9.0,49.0,5.689972240394969,random,"[0.5933635365827326, 0.40663646341726756]"
204,COMPLETE,[0.07927057747774187],2025-09-21T06:29:21.092235,2025-09-21T06:37:46.105494,505.013259,0.05216689028986899,0.2,0.04746445953433937,50.0,2,2.1450485939420734,0.21507858912053615,0.8180789641123982,44.0,12.0,56.0,5.5868707292613164,random,"[0.20817598288616954, 0.7918240171138304]"
205,COMPLETE,[0.0746871727416056],2025-09-21T06:37:46.120823,2025-09-21T06:46:10.986136,504.865313,0.04819505772769861,0.2,0.043103303748759564,50.0,2,0.667589751342677,0.3465859563241494,0.860676742073516,37.0,10.0,47.0,5.726863548239721,random,"[0.28708412575337106, 0.712915874246629]"
206,COMPLETE,[0.06511371537537722],2025-09-21T06:46:11.000516,2025-09-21T06:54:36.908957,505.908441,0.05112457688463776,0.2,0.03643737932489552,50.0,2,2.4823495457701257,0.2873221301022661,0.16019351934893905,38.0,11.0,49.0,5.435265509417741,random,"[0.642038173312181, 0.357961826687819]"
207,COMPLETE,[0.10167539200882635],2025-09-21T06:54:36.923971,2025-09-21T07:03:01.735971,504.812,0.047465787186127685,0.2,0.03462873210553656,50.0,2,0.7962737892304361,0.16295986204747825,0.793075176798363,39.0,11.0,50.0,5.8362810442390805,random,"[0.17045385935248678, 0.8295461406475132]"
208,COMPLETE,[0.056105730123290815],2025-09-21T07:03:01.751483,2025-09-21T07:11:27.334080,505.582597,0.0488274562546636,0.2,0.048634885300025785,50.0,2,1.6629762450215821,0.822608078081885,0.8724303875436625,38.0,8.0,46.0,5.380388082254689,random,"[0.4853034870676546, 0.5146965129323454]"
209,COMPLETE,[0.08030693204541546],2025-09-21T07:11:27.349562,2025-09-21T07:19:51.935191,504.585629,0.04576179947667529,0.2,0.039011441016187746,50.0,2,0.9354381357183498,0.8550004085685571,0.1588798748122048,47.0,8.0,55.0,5.6468860856116,random,"[0.8432952317778355, 0.15670476822216456]"
210,COMPLETE,[0.08311573733054338],2025-09-21T07:19:51.950205,2025-09-21T07:28:16.814538,504.864333,0.05179172058085241,0.2,0.04137910994618792,50.0,2,2.1965699424748735,0.5462033703425706,0.5777866307921103,34.0,12.0,46.0,5.41269174599012,random,"[0.4859503819350457, 0.5140496180649544]"
211,COMPLETE,[0.08562790016626717],2025-09-21T07:28:16.829310,2025-09-21T07:36:40.842047,504.012737,0.045766161669206204,0.2,0.04819298347736997,50.0,2,0.3157716216900309,0.331580115822894,0.12245253194096646,42.0,7.0,49.0,5.6986965523585,random,"[0.7303001611358723, 0.2696998388641278]"
212,COMPLETE,[0.17607551625840434],2025-09-21T07:36:40.858062,2025-09-21T07:45:05.673120,504.815058,0.04746045113545051,0.2,0.03044641878987964,50.0,2,0.9547628666775808,0.12860042557423787,0.9540005966343102,44.0,11.0,55.0,5.9353528746839075,random,"[0.11878838365761749, 0.8812116163423825]"
213,COMPLETE,[0.06328833633048213],2025-09-21T07:45:05.688382,2025-09-21T07:53:30.278287,504.589905,0.05068087934010205,0.2,0.03479492539618651,50.0,2,2.2178638219318056,0.4441245706179297,0.8496703221266598,30.0,12.0,42.0,5.755498189985133,random,"[0.3432727808005076, 0.6567272191994924]"
214,COMPLETE,[0.07310955675362926],2025-09-21T07:53:30.292910,2025-09-21T08:01:55.433761,505.140851,0.04785206540902575,0.2,0.04455083849479551,50.0,2,0.8997936212335361,0.15871845700875717,0.6057426081827708,41.0,11.0,52.0,5.668991184441911,random,"[0.20762137437175018, 0.7923786256282498]"
215,COMPLETE,[0.17026109361129466],2025-09-21T08:01:55.448758,2025-09-21T08:10:20.980593,505.531835,0.04984610139906931,0.2,0.031591083835087984,50.0,2,2.472480817549468,0.13011711633233666,0.9446584867877169,41.0,14.0,55.0,5.977446292867419,random,"[0.12106444913208776, 0.8789355508679123]"
216,COMPLETE,[0.06445409587679203],2025-09-21T08:10:20.995606,2025-09-21T08:18:47.426362,506.430756,0.04689830054038193,0.2,0.030066736350452886,50.0,2,1.7758689376980576,0.6139737185435028,0.560453074430711,30.0,7.0,37.0,5.724564398325058,random,"[0.5227858579321286, 0.4772141420678714]"
217,COMPLETE,[0.1632176234148282],2025-09-21T08:18:47.441374,2025-09-21T08:27:13.010770,505.569396,0.049064711553059394,0.2,0.036186429792475314,50.0,2,2.3768492157256986,0.07479393752281376,0.8958659278464954,47.0,12.0,59.0,5.9120008333867995,random,"[0.07705473378602785, 0.9229452662139722]"
218,COMPLETE,[0.070756626180296],2025-09-21T08:27:13.025410,2025-09-21T08:35:39.505136,506.479726,0.052563491608483795,0.2,0.0489484975736314,50.0,2,0.7449765841296455,0.7931777706374694,0.365113212934455,44.0,11.0,55.0,5.442590932784684,random,"[0.6847828239079242, 0.31521717609207583]"
219,COMPLETE,[0.09903992541248004],2025-09-21T08:35:39.519727,2025-09-21T08:44:04.509118,504.989391,0.05200390253986836,0.2,0.041978741959042665,50.0,2,1.6630929957614429,0.0192599742983298,0.5841041906732249,53.0,15.0,68.0,5.734060737518778,random,"[0.03192097810322859, 0.9680790218967714]"
220,COMPLETE,[0.14206180023020576],2025-09-21T08:44:04.524499,2025-09-21T08:52:28.841728,504.317229,0.0495729770425013,0.2,0.053444109047653426,50.0,2,0.1989550190478987,0.010785640138632119,0.3194282450361168,61.0,11.0,72.0,5.532208055853158,random,"[0.03266258816743689, 0.967337411832563]"
221,COMPLETE,[0.18428334432599694],2025-09-21T08:52:28.856249,2025-09-21T09:00:53.648224,504.791975,0.051049005350924756,0.2,0.049205387241598134,50.0,2,2.9146878654897326,0.9060735375140258,0.35902591363624903,49.0,10.0,59.0,5.145237964500961,random,"[0.7162073595796683, 0.2837926404203318]"
222,COMPLETE,[0.06250733365564493],2025-09-21T09:00:53.663156,2025-09-21T09:09:18.867104,505.203948,0.051882593200964035,0.2,0.04551871862167687,50.0,2,1.4509031980023934,0.6480759625891972,0.4564135624229915,41.0,10.0,51.0,5.3966348229450976,random,"[0.5867651506989578, 0.41323484930104226]"
223,COMPLETE,[0.2615581477186388],2025-09-21T09:09:18.881113,2025-09-21T09:17:43.914596,505.033483,0.05228749856175155,0.2,0.04712742942902667,50.0,2,2.9789147144617223,0.141519621608917,0.029618319010322636,56.0,11.0,67.0,5.0871510977846155,random,"[0.8269330640350543, 0.17306693596494574]"
224,COMPLETE,[0.09887621927927825],2025-09-21T09:17:43.929609,2025-09-21T09:26:09.753750,505.824141,0.051546515099849415,0.2,0.034034024929529866,50.0,2,1.9534221521070152,0.03319889566756405,0.19891357462250903,39.0,15.0,54.0,5.863234169136148,random,"[0.1430293496341454, 0.8569706503658545]"
225,COMPLETE,[0.06475862590998975],2025-09-21T09:26:09.769982,2025-09-21T09:34:33.603915,503.833933,0.05048818221632149,0.2,0.032245701413912746,50.0,2,1.8862767094736579,0.269439283215602,0.5466090485835089,29.0,12.0,41.0,5.794626572764928,random,"[0.33017564366755014, 0.6698243563324497]"
226,COMPLETE,[0.08363958903125557],2025-09-21T09:34:33.618928,2025-09-21T09:42:59.702815,506.083887,0.04641424463106331,0.2,0.03780984178310593,50.0,2,2.0471453901556806,0.8604890914821518,0.9505695742293305,31.0,7.0,38.0,5.556089310299136,random,"[0.47513043490731144, 0.5248695650926886]"
227,COMPLETE,[0.08863348849826778],2025-09-21T09:42:59.718092,2025-09-21T09:51:23.783047,504.064955,0.0524620351917096,0.2,0.037269782539567614,50.0,2,0.02382182006836553,0.22559045046391715,0.2471747684912549,53.0,14.0,67.0,5.736360077170222,random,"[0.47717226525775325, 0.5228277347422468]"
228,COMPLETE,[0.06754799050556065],2025-09-21T09:51:23.798541,2025-09-21T09:59:48.256759,504.458218,0.05167835556528607,0.2,0.04036142734135231,50.0,2,0.1712933108388901,0.16787376332361553,0.5917226642454263,41.0,14.0,55.0,5.709795944144584,random,"[0.22100388736801557, 0.7789961126319843]"
229,COMPLETE,[0.09414177053950357],2025-09-21T09:59:48.271416,2025-09-21T10:08:13.771252,505.499836,0.04792631619446835,0.2,0.04891902571666221,50.0,2,2.6698074873229976,0.8486744218037714,0.8094922905942493,38.0,8.0,46.0,5.210910555155551,random,"[0.5118148950031862, 0.48818510499681383]"
230,COMPLETE,[0.09563399017363432],2025-09-21T10:08:13.786398,2025-09-21T10:16:40.077415,506.291017,0.05159845650469856,0.2,0.03302066326626022,50.0,2,2.3832956220828985,0.28691780992673865,0.3426977685046823,30.0,12.0,42.0,5.525288228202295,random,"[0.4557031619858344, 0.5442968380141655]"
231,COMPLETE,[0.04781325288289688],2025-09-21T10:16:40.092354,2025-09-21T10:25:04.923972,504.831618,0.048805260662686284,0.2,0.045607400425852734,50.0,2,0.8676184703366135,0.6615509984062815,0.3575849337417095,40.0,9.0,49.0,5.560289460728894,random,"[0.6491293040879812, 0.3508706959120187]"
232,COMPLETE,[0.1541025026672708],2025-09-21T10:25:04.938732,2025-09-21T10:33:30.647014,505.708282,0.05036869432182644,0.2,0.03987755750439646,50.0,2,2.663984232133078,0.24249418489112587,0.24784272142574074,31.0,11.0,42.0,5.342764408748657,random,"[0.49454605959115944, 0.5054539404088406]"
233,COMPLETE,[0.04155521251938284],2025-09-21T10:33:30.662296,2025-09-21T10:41:55.992304,505.330008,0.048582150810151714,0.2,0.03764641749962482,50.0,2,0.7290397446301923,0.16647303596260649,0.16535566403851798,31.0,10.0,41.0,5.807736931541233,random,"[0.5016836577488396, 0.49831634225116045]"
234,COMPLETE,[0.0739195319619256],2025-09-21T10:41:56.007280,2025-09-21T10:50:21.899870,505.89259,0.04536434144151986,0.2,0.05278231631699494,50.0,2,1.446788402551134,0.09307923406553203,0.4327760130395098,47.0,7.0,54.0,5.529706374759585,random,"[0.177005429874391, 0.822994570125609]"
235,COMPLETE,[0.13697535760575782],2025-09-21T10:50:21.914857,2025-09-21T10:58:47.940503,506.025646,0.047912108924708034,0.2,0.049178128774932814,50.0,2,2.093941229584785,0.6721662930162092,0.1814968771433437,52.0,7.0,59.0,5.320229443960667,random,"[0.7873905265124402, 0.21260947348755976]"
236,COMPLETE,[0.13767154894740663],2025-09-21T10:58:47.956277,2025-09-21T11:07:13.750992,505.794715,0.04602798614521289,0.2,0.03755565034787192,50.0,2,1.7905587477829812,0.11408918279174914,0.8203614881817931,45.0,8.0,53.0,5.921513916785033,random,"[0.12209224770836449, 0.8779077522916354]"
237,COMPLETE,[0.08958027731394841],2025-09-21T11:07:13.766005,2025-09-21T11:15:38.892733,505.126728,0.04940723269661383,0.2,0.05193432347517132,50.0,2,1.5637001585874604,0.46337678099412544,0.24874437096520677,45.0,7.0,52.0,5.294765664132793,random,"[0.6506993644539124, 0.3493006355460876]"
238,COMPLETE,[0.07695864129767765],2025-09-21T11:15:38.907745,2025-09-21T11:24:04.834389,505.926644,0.05175666409920966,0.2,0.03624025873922546,50.0,2,0.2329642471801846,0.7793713626783066,0.2827484903385312,38.0,13.0,51.0,5.766943944287828,random,"[0.7337885272218437, 0.2662114727781562]"
239,COMPLETE,[0.057277871530386874],2025-09-21T11:24:04.849248,2025-09-21T11:32:29.682066,504.832818,0.0494237965267872,0.2,0.03574923081301698,50.0,2,0.20615328329008076,0.3168056273054944,0.6060935323375914,34.0,12.0,46.0,5.815291637522702,random,"[0.34327220259688296, 0.656727797403117]"
240,COMPLETE,[0.08062485730406994],2025-09-21T11:32:29.697099,2025-09-21T11:40:56.326116,506.629017,0.051464748764766956,0.2,0.03787533139554279,50.0,2,1.8900378511437357,0.8824695428387488,0.9795629461131736,30.0,12.0,42.0,5.584547071456052,random,"[0.47392811246567573, 0.5260718875343243]"
241,COMPLETE,[0.05176766932902049],2025-09-21T11:40:56.341655,2025-09-21T11:49:21.885916,505.544261,0.05235472403979377,0.2,0.051429120951888535,50.0,2,1.3422358320908572,0.3612544600607348,0.7907598520734405,41.0,12.0,53.0,5.32459692020102,random,"[0.3135850451297687, 0.6864149548702313]"
242,COMPLETE,[0.07185831340419066],2025-09-21T11:49:21.901361,2025-09-21T11:57:47.518957,505.617596,0.04997933575964295,0.2,0.03073680713622213,50.0,2,1.9802097625825685,0.8469128443976282,0.34880044931795307,36.0,11.0,47.0,5.749316714001925,random,"[0.7082908995399021, 0.29170910046009796]"
243,COMPLETE,[0.048121097933252324],2025-09-21T11:57:47.533861,2025-09-21T12:06:13.935899,506.402038,0.045228380975453314,0.2,0.054827504182641595,50.0,2,2.62203470802384,0.18229103875731564,0.535053481943304,41.0,7.0,48.0,5.525460312686629,random,"[0.25411923210799003, 0.74588076789201]"
244,COMPLETE,[0.057608534454547174],2025-09-21T12:06:13.950809,2025-09-21T12:14:39.333370,505.382561,0.0507119688562883,0.2,0.049494811437548164,50.0,2,2.056529021093645,0.23676484190814137,0.43261977047025246,38.0,11.0,49.0,5.423050073832831,random,"[0.3537052354204723, 0.6462947645795277]"
245,COMPLETE,[0.041544297586508856],2025-09-21T12:14:39.348626,2025-09-21T12:23:04.556918,505.208292,0.05122075920190035,0.2,0.04441472756358607,50.0,2,0.972457325403868,0.2823356621440849,0.6314129323602358,40.0,11.0,51.0,5.563243439383217,random,"[0.3089861520358813, 0.6910138479641187]"
246,COMPLETE,[0.07595430493457365],2025-09-21T12:23:04.571759,2025-09-21T12:31:30.595900,506.024141,0.04666772565202029,0.2,0.030655816677244315,50.0,2,2.6862732407860217,0.3404254517658177,0.3299665741468546,29.0,8.0,37.0,5.614307572758466,random,"[0.507800568335165, 0.49219943166483493]"
247,COMPLETE,[0.050862292538351485],2025-09-21T12:31:30.611915,2025-09-21T12:39:56.345159,505.733244,0.046557909257727396,0.2,0.05484404636604438,50.0,2,2.9965092047712805,0.5275362929529199,0.9014369585318694,39.0,8.0,47.0,5.273000306051279,random,"[0.3691715659511316, 0.6308284340488683]"
248,COMPLETE,[0.06270616324707261],2025-09-21T12:39:56.360050,2025-09-21T12:48:23.440742,507.080692,0.04535772990889293,0.2,0.03989598001256915,50.0,2,1.0726183399008002,0.3255483894801125,0.21300046850810433,33.0,7.0,40.0,5.663827814274863,random,"[0.6044918388578875, 0.3955081611421125]"
249,COMPLETE,[0.04897399474323511],2025-09-21T12:48:23.455755,2025-09-21T12:56:49.145409,505.689654,0.04762386017263178,0.2,0.051592551918576895,50.0,2,1.7899214607031144,0.6407655209370718,0.9076330058956393,39.0,7.0,46.0,5.386329784351679,random,"[0.4138246774541785, 0.5861753225458215]"
250,COMPLETE,[0.04564872889086779],2025-09-21T12:56:49.161059,2025-09-21T13:05:15.148637,505.987578,0.04894085966586313,0.2,0.0316421875529885,50.0,2,1.5092548121366152,0.05999155885178124,0.17039336033207975,33.0,11.0,44.0,5.783854205793829,random,"[0.2603970740111872, 0.7396029259888127]"
251,COMPLETE,[0.0367117795814724],2025-09-21T13:05:15.163650,2025-09-21T13:13:40.937406,505.773756,0.04837740711387845,0.2,0.051659512702057514,50.0,2,0.4788204578351075,0.9141888939732259,0.8327886965206915,40.0,9.0,49.0,5.561797268198075,random,"[0.5232974360677175, 0.4767025639322825]"
252,COMPLETE,[0.05296999345106023],2025-09-21T13:13:40.952464,2025-09-21T13:22:06.464151,505.511687,0.0495008029522527,0.2,0.03589435790559772,50.0,2,1.1725712611220431,0.3186480461250395,0.7145192727838541,33.0,11.0,44.0,5.726678255445414,random,"[0.30841862716056195, 0.6915813728394379]"
253,COMPLETE,[0.05264654293465596],2025-09-21T13:22:06.480036,2025-09-21T13:30:33.015742,506.535706,0.04530752551807504,0.2,0.05299794119306277,50.0,2,2.8071818557403434,0.46270683329818063,0.8182866192438085,37.0,7.0,44.0,5.373252205964165,random,"[0.36120936635545664, 0.6387906336445432]"
254,COMPLETE,[0.07979025971392442],2025-09-21T13:30:33.031756,2025-09-21T13:39:00.217781,507.186025,0.04795768942761485,0.2,0.04503410379301123,50.0,2,0.05856247473180809,0.17501475850333992,0.3647881945504931,52.0,9.0,61.0,5.698524452841584,random,"[0.3242197129771652, 0.6757802870228348]"
255,COMPLETE,[0.06517961313169132],2025-09-21T13:39:00.234047,2025-09-21T13:47:26.513307,506.27926,0.04755639014627172,0.2,0.03392894437839694,50.0,2,1.7376451734095046,0.14506529356494052,0.15392259466772637,29.0,9.0,38.0,5.658782799096058,random,"[0.4851878596903343, 0.5148121403096658]"
256,COMPLETE,[0.11454786358432176],2025-09-21T13:47:26.528320,2025-09-21T13:55:53.640589,507.112269,0.04521006545052534,0.2,0.035462433351530605,50.0,2,1.621338548177951,0.029516580778934202,0.17591781935090597,44.0,8.0,52.0,5.813644765363584,random,"[0.1436788617693965, 0.8563211382306034]"
257,COMPLETE,[0.061364794916024375],2025-09-21T13:55:53.656412,2025-09-21T14:04:20.159246,506.502834,0.047542691292853226,0.2,0.03820633856996764,50.0,2,2.940973608392486,0.8220266327596853,0.29212471607032314,43.0,8.0,51.0,5.3975125805655715,random,"[0.7378051766691403, 0.2621948233308597]"
258,COMPLETE,[0.08264977573328801],2025-09-21T14:04:20.174258,2025-09-21T14:12:46.744042,506.569784,0.051253466789702745,0.2,0.043675773337950516,50.0,2,2.772270393611269,0.31799643338664624,0.14559282251965633,43.0,11.0,54.0,5.232349392038787,random,"[0.68594435555883, 0.31405564444117]"
259,COMPLETE,[0.056101956464396426],2025-09-21T14:12:46.759055,2025-09-21T14:21:13.054533,506.295478,0.04586592067331005,0.2,0.030354634319777748,50.0,2,1.2667699739719627,0.5249317826551062,0.32906573429914454,33.0,6.0,39.0,5.667898879160313,random,"[0.6146760057655146, 0.3853239942344854]"
260,COMPLETE,[0.09515336129971315],2025-09-21T14:21:13.069546,2025-09-21T14:29:39.629729,506.560183,0.04867017669826023,0.2,0.04718869140885304,50.0,2,1.230368745905908,0.9714030664958302,0.2075292029171881,52.0,8.0,60.0,5.533156883256769,random,"[0.8239685109132561, 0.17603148908674404]"
261,COMPLETE,[0.06610255618984283],2025-09-21T14:29:39.645451,2025-09-21T14:38:06.621181,506.97573,0.052558035923649764,0.2,0.047907263013138884,50.0,2,1.0797655714389691,0.1807557099991914,0.938193659824035,47.0,13.0,60.0,5.532759654819219,random,"[0.16154056195388672, 0.8384594380461132]"
262,COMPLETE,[0.058203431088712745],2025-09-21T14:38:06.636195,2025-09-21T14:46:33.884607,507.248412,0.04527634072614645,0.2,0.05267952876700607,50.0,2,2.7189427598797264,0.2001155609064568,0.33508613928660874,36.0,7.0,43.0,5.381665954085635,random,"[0.37390681089814976, 0.6260931891018502]"
263,COMPLETE,[0.08481011452949863],2025-09-21T14:46:33.900594,2025-09-21T14:55:01.215299,507.314705,0.0456034800551041,0.2,0.038234435340922,50.0,2,1.0734963148165286,0.06146231856509314,0.7688055954577568,50.0,9.0,59.0,5.761828525448505,random,"[0.0740270911678295, 0.9259729088321705]"
264,COMPLETE,[0.03431548897336723],2025-09-21T14:55:01.230279,2025-09-21T15:03:31.381643,510.151364,0.04657695034171944,0.2,0.04547460728400293,50.0,2,1.9389625967477842,0.4716337204918226,0.6976282079757534,35.0,7.0,42.0,5.544182527040889,random,"[0.4033601958715456, 0.5966398041284544]"
265,COMPLETE,[0.18076412743426085],2025-09-21T15:03:31.396560,2025-09-21T15:11:58.448537,507.051977,0.046784581848738696,0.2,0.05257555967712388,50.0,2,2.222582494890084,0.8032295890570287,0.07599559775301543,61.0,6.0,67.0,5.261314928610483,random,"[0.9135652630371766, 0.08643473696282339]"
266,COMPLETE,[0.058720638072137045],2025-09-21T15:11:58.464551,2025-09-21T15:20:25.508394,507.043843,0.05153907421113642,0.2,0.05033140060245969,50.0,2,1.8538858100493558,0.23397213174539752,0.6559924232789537,41.0,12.0,53.0,5.468315898282167,random,"[0.26290050589598546, 0.7370994941040145]"
