number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime
124,COMPLETE,"[29.0, 2.3375841346811677]",2025-08-23T09:55:15.895920,2025-08-23T10:03:16.552652,480.656732,0.08569284488381046,0.2,0.15551725296961785,50.0
125,COMPLETE,"[12.0, 4.990141818866364]",2025-08-23T10:03:16.563376,2025-08-23T10:11:17.562934,480.999558,0.0558410153569052,0.2,0.06956416550737306,50.0
126,COMPLETE,"[26.0, 2.6953588884420294]",2025-08-23T10:11:17.573544,2025-08-23T10:19:16.906023,479.332479,0.08071097751469052,0.2,0.11792718017399265,50.0
127,COMPLETE,"[56.0, 0.541761571772635]",2025-08-23T10:19:16.917033,2025-08-23T10:27:17.284231,480.367198,0.1517379783711,0.2,0.18557960960740416,50.0
128,COMPLETE,"[36.0, 0.23997927963958338]",2025-08-23T10:27:17.295242,2025-08-23T10:35:17.402682,480.10744,0.14369809467121317,0.2884175301638873,0.18496218841982326,50.0
129,COMPLETE,"[0.0, 0.0]",2025-08-23T10:35:17.413694,2025-08-23T10:43:15.713403,478.299709,0.5,1.1563352845461246,0.057805212988668475,50.0
130,COMPLETE,"[5.0, 0.66629229785915]",2025-08-23T10:43:15.724363,2025-08-23T10:51:13.771633,478.04727,0.0353348905423091,1.1249086822280687,0.2,50.0
131,COMPLETE,"[3.0, 2.9020293091024914]",2025-08-23T10:51:13.781611,2025-08-23T10:59:11.843731,478.06212,0.020650483061549308,1.1670413178488837,0.041422866840696744,50.0
132,COMPLETE,"[3.0, 1.0]",2025-08-23T10:59:11.854549,2025-08-23T11:07:12.450460,480.595911,0.0,1.614195289496402,0.06404021092322347,50.0
133,COMPLETE,"[10.0, 5.249131089391405]",2025-08-23T11:07:12.461142,2025-08-23T11:15:15.264351,482.803209,0.04938396238032581,0.27023674329578007,0.056876956547185255,50.0
134,COMPLETE,"[35.0, 1.7695115702907473]",2025-08-23T11:15:15.275331,2025-08-23T11:23:16.144515,480.869184,0.09933808709413762,0.2,0.17940165204094205,50.0
135,COMPLETE,"[25.0, 2.999629430446503]",2025-08-23T11:23:16.155102,2025-08-23T11:31:16.953663,480.798561,0.07823230846750141,0.2,0.1266675718027643,50.0
136,COMPLETE,"[25.0, 2.8723127510286384]",2025-08-23T11:31:16.963655,2025-08-23T11:39:20.609050,483.645395,0.07852949032058737,0.2,0.13071341834327785,50.0
137,COMPLETE,"[10.0, 5.290947923254237]",2025-08-23T11:39:20.620699,2025-08-23T11:47:25.736969,485.11627,0.05106990128231963,0.2457636824480225,0.058907885404460396,50.0
138,COMPLETE,"[25.0, 2.865885944232815]",2025-08-23T11:47:25.747908,2025-08-23T11:55:27.713050,481.965142,0.07868576310275993,0.2,0.1309693756366656,50.0
139,COMPLETE,"[49.0, 0.7408020683982375]",2025-08-23T11:55:27.723204,2025-08-23T12:03:31.257755,483.534551,0.12767026992268812,0.2,0.1860617770004425,50.0
140,COMPLETE,"[0.0, 0.0]",2025-08-23T12:03:31.268313,2025-08-23T12:11:33.532596,482.264283,0.27972982038676375,1.530241765131512,0.07446896493038463,50.0
141,COMPLETE,"[46.0, 0.9379595656754105]",2025-08-23T12:11:33.543605,2025-08-23T12:19:37.111214,483.567609,0.12192255742434056,0.2,0.18509670402058973,50.0
142,COMPLETE,"[25.0, 2.7839801801237103]",2025-08-23T12:19:37.121626,2025-08-23T12:27:40.583722,483.462096,0.07881374465332477,0.2,0.13110585321532883,50.0
143,COMPLETE,"[16.0, 4.34207191087933]",2025-08-23T12:27:40.594520,2025-08-23T12:35:45.286915,484.692395,0.06488461286402326,0.2,0.08502696410367613,50.0
144,COMPLETE,"[54.0, 0.6475468678137285]",2025-08-23T12:35:45.296885,2025-08-23T12:43:49.062438,483.765553,0.1459300779546258,0.2,0.18382580350200545,50.0
145,COMPLETE,"[29.0, 2.335960055280852]",2025-08-23T12:43:49.072749,2025-08-23T12:51:50.885983,481.813234,0.08580678853027815,0.2,0.15761570792519997,50.0
146,COMPLETE,"[17.0, 0.0]",2025-08-23T12:51:50.896993,2025-08-23T12:59:52.841966,481.944973,0.39323146297006295,0.2,0.111048240156877,50.0
147,COMPLETE,"[0.0, 0.0]",2025-08-23T12:59:52.852413,2025-08-23T13:07:53.422519,480.570106,0.42808113291065025,0.7586141300244345,0.0,50.0
148,COMPLETE,"[11.0, 5.239807729033473]",2025-08-23T13:07:53.433454,2025-08-23T13:15:53.189794,479.75634,0.05225382150801667,0.22569147712774382,0.06106526812051334,50.0
149,COMPLETE,"[48.0, 0.7643784126287922]",2025-08-23T13:15:53.200362,2025-08-23T13:23:54.254174,481.053812,0.12683429376919456,0.2,0.1856536309782327,50.0
150,COMPLETE,"[9.0, 0.0]",2025-08-23T13:23:54.264183,2025-08-23T13:31:53.074380,478.810197,0.29310481099874613,0.2,0.2,50.0
151,COMPLETE,"[35.0, 1.768393045443687]",2025-08-23T13:31:53.085391,2025-08-23T13:39:52.428490,479.343099,0.09940886715602512,0.2,0.1796796054956806,50.0
152,COMPLETE,"[35.0, 1.7671764225660782]",2025-08-23T13:39:52.439033,2025-08-23T13:47:50.419941,477.980908,0.09948061175202655,0.2,0.17995221780676746,50.0
153,COMPLETE,"[5.0, 0.9824775343602555]",2025-08-23T13:47:50.430718,2025-08-23T13:55:48.387390,477.956672,0.0,0.6796605134915201,0.15560985020520313,50.0
154,COMPLETE,"[25.0, 2.8624092593074604]",2025-08-23T13:55:48.397401,2025-08-23T14:03:47.133109,478.735708,0.07888253457935174,0.2,0.13025314722914258,50.0
