number,state,values,datetime_start,datetime_complete,duration,param_gamma,param_theta,param_m0,param_beta_prime,attr_gating_status,attr_narma10_nrmse,attr_CQ,attr_GR,attr_KR,attr_MC
125,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:18:23.335604,2025-08-29T02:19:02.681988,39.346384,0.22598872220513483,0.49673976585630886,0.004896910859773864,20.0,penalized,1.2383907397882146,,,,
126,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:19:02.693998,2025-08-29T02:19:42.136891,39.442893,0.4700029098669525,0.22600006326468233,0.0034410730957944655,20.0,penalized,1.055844899011405,,,,
127,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:19:42.147902,2025-08-29T02:20:21.203274,39.055372,0.42011406775318644,0.41454395183979126,0.0072464767327006935,20.0,penalized,1.01230153776516,,,,
128,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:20:21.214513,2025-08-29T02:21:00.471725,39.257212,0.2398994551465981,0.4092802424692038,0.006105764525370507,20.0,penalized,1.1235332588194664,,,,
129,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:21:00.482204,2025-08-29T02:21:39.640715,39.158511,0.22820228390973957,0.16004889905257413,0.001960031361271242,20.0,penalized,11.203243516061407,,,,
130,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:21:39.651725,2025-08-29T02:22:19.026812,39.375087,0.305326634819342,0.21034837032008816,0.007431761485818179,20.0,penalized,1.8452397606301951,,,,
131,COMPLETE,"[175.0, 4.121209890015893]",2025-08-29T02:22:19.037166,2025-08-29T02:30:52.279933,513.242767,0.0707559779961009,0.4125779254857521,0.004797513116674583,20.0,passed,0.8418237273051157,175.0,2.0,177.0,4.121209890015893
132,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:30:52.289924,2025-08-29T02:31:31.669733,39.379809,0.09373028530378846,0.4178692483350751,0.003202911643151226,20.0,penalized,0.9142892691710448,,,,
133,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:31:31.679796,2025-08-29T02:32:10.909404,39.229608,0.13543616435191969,0.5550156220873965,0.006436420908062513,20.0,penalized,0.9924834137099404,,,,
134,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:32:10.919793,2025-08-29T02:32:50.175771,39.255978,0.22401474032754742,0.5830537577188666,0.0038183436460501887,20.0,penalized,1.306848697537512,,,,
135,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:32:50.187782,2025-08-29T02:33:29.289278,39.101496,0.1430285828228854,0.37580238076650163,0.006742722946895071,20.0,penalized,2.7538141623228363,,,,
136,COMPLETE,"[165.0, 3.955417311140689]",2025-08-29T02:33:29.300457,2025-08-29T02:42:01.881553,512.581096,0.0707559779961009,0.5470565653237873,0.007873179145284862,20.0,passed,0.8390462979130874,165.0,3.0,168.0,3.955417311140689
137,COMPLETE,"[78.0, 5.336539349327918]",2025-08-29T02:42:01.892564,2025-08-29T02:50:33.454507,511.561943,0.12548785219547737,0.3003403036284258,0.00638463288036349,20.0,passed,0.8629301647198853,78.0,104.0,182.0,5.336539349327918
138,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:50:33.465312,2025-08-29T02:51:12.621527,39.156215,0.4799043327233372,0.48403021127626533,0.006436420908062513,20.0,penalized,1.0058695470319032,,,,
139,COMPLETE,"[-5.0, -5.0]",2025-08-29T02:51:12.632537,2025-08-29T02:51:51.599858,38.967321,0.4768477542227135,0.3512765099009515,0.006797741187591862,20.0,penalized,1.009464115793088,,,,
140,COMPLETE,"[174.0, 5.349258727456984]",2025-08-29T02:51:51.610868,2025-08-29T03:00:23.187807,511.576939,0.10462306585341291,0.10220030209645715,0.005663821335635145,20.0,passed,0.8019129080132007,174.0,13.0,187.0,5.349258727456984
141,COMPLETE,"[-5.0, -5.0]",2025-08-29T03:00:23.198178,2025-08-29T03:01:03.403021,40.204843,0.456497411471544,0.3035508834119928,0.005243679686222788,20.0,penalized,1.0144055762233077,,,,
142,COMPLETE,"[-5.0, -5.0]",2025-08-29T03:01:03.413382,2025-08-29T03:01:42.340064,38.926682,0.14496867681468378,0.18158841362038572,0.004145434978627981,20.0,penalized,3.08928633484792,,,,
143,COMPLETE,"[-5.0, -5.0]",2025-08-29T03:01:42.351073,2025-08-29T03:02:22.317632,39.966559,0.305326634819342,0.32401433711929273,0.0039705244486304865,20.0,penalized,4.395402423092846,,,,
144,COMPLETE,"[142.0, 4.604580123372968]",2025-08-29T03:02:22.327648,2025-08-29T03:10:59.880714,517.553066,0.10462306585341291,0.5858379442846219,0.005880406191813636,20.0,passed,0.7434778688496853,142.0,33.0,175.0,4.604580123372968
145,COMPLETE,"[-5.0, -5.0]",2025-08-29T03:10:59.890894,2025-08-29T03:11:38.990582,39.099688,0.4804640276166176,0.49894049958918046,0.0022087230183076506,20.0,penalized,1.0593023223230205,,,,
146,COMPLETE,"[-5.0, -5.0]",2025-08-29T03:11:39.001203,2025-08-29T03:12:19.148694,40.147491,0.20613349389549013,0.3378536661715088,0.003976603190545427,20.0,penalized,10.578135069699993,,,,
147,COMPLETE,"[-5.0, -5.0]",2025-08-29T03:12:19.159398,2025-08-29T03:12:58.167920,39.008522,0.16555895745854515,0.33407104773794877,0.007879794622847458,20.0,penalized,1.0374794191211854,,,,
148,COMPLETE,"[73.0, 4.717323326022053]",2025-08-29T03:12:58.178567,2025-08-29T03:21:35.752663,517.574096,0.12548785219547737,0.5470565653237873,0.006612281309173069,20.0,passed,0.67722426213312,73.0,104.0,177.0,4.717323326022053
149,COMPLETE,"[178.0, 5.299638429637752]",2025-08-29T03:21:35.763597,2025-08-29T03:30:14.361014,518.597417,0.10462306585341291,0.0789185261398854,0.005880406191813636,20.0,passed,0.7978793337990221,178.0,10.0,188.0,5.299638429637752
150,COMPLETE,"[-5.0, -5.0]",2025-08-29T03:30:14.371380,2025-08-29T03:30:54.468230,40.09685,0.48553751841663817,0.4817546219724585,0.004692224961693113,20.0,penalized,1.011836599508285,,,,
151,COMPLETE,"[176.0, 4.092876295902178]",2025-08-29T03:30:54.479240,2025-08-29T03:39:30.118986,515.639746,0.0707559779961009,0.39332788824175197,0.00489781284025968,20.0,passed,0.8411568219578545,176.0,3.0,179.0,4.092876295902178
152,COMPLETE,"[178.0, 4.657800894808857]",2025-08-29T03:39:30.129996,2025-08-29T03:48:10.250343,520.120347,0.08073710687705715,0.2654295261451476,0.0043529565427459635,20.0,passed,0.8340384777243228,178.0,6.0,184.0,4.657800894808857
153,COMPLETE,"[-5.0, -5.0]",2025-08-29T03:48:10.261175,2025-08-29T03:48:49.664441,39.403266,0.1564085222842772,0.2955836671315545,0.007706418568608215,20.0,penalized,4.315086606280997,,,,
154,COMPLETE,"[-5.0, -5.0]",2025-08-29T03:48:49.674749,2025-08-29T03:49:29.721140,40.046391,0.4832716072450519,0.03092065982899119,0.006055032407599301,20.0,penalized,1.0808586092278591,,,,
155,COMPLETE,"[169.0, 3.9284803802636357]",2025-08-29T03:49:29.731567,2025-08-29T03:58:05.366893,515.635326,0.06855331645435225,0.48403021127626533,0.006436420908062513,20.0,passed,0.8403619673965607,169.0,2.0,171.0,3.9284803802636357
156,COMPLETE,"[67.0, 5.812191996375554]",2025-08-29T03:58:05.377406,2025-08-29T04:06:40.347525,514.970119,0.1327246523368315,0.16004889905257413,0.007868777052548386,20.0,passed,0.7579962749584224,67.0,116.0,183.0,5.812191996375554
157,COMPLETE,"[159.0, 4.107541966844263]",2025-08-29T04:06:40.358436,2025-08-29T04:15:16.752028,516.393592,0.10462306585341291,0.5550156220873965,0.0014293835940078171,20.0,passed,0.7462196877728302,159.0,31.0,190.0,4.107541966844263
158,COMPLETE,"[175.0, 4.4195337901985265]",2025-08-29T04:15:16.762932,2025-08-29T04:23:51.406416,514.643484,0.0707559779961009,0.33407104773794877,0.007886990844031699,20.0,passed,0.8395868195623888,175.0,3.0,178.0,4.4195337901985265
159,COMPLETE,"[-5.0, -5.0]",2025-08-29T04:23:51.416401,2025-08-29T04:24:30.342310,38.925909,0.4799043327233372,0.31850747963698467,0.0025324256297853277,20.0,penalized,1.0060791279188799,,,,
160,COMPLETE,"[164.0, 3.2488603194751455]",2025-08-29T04:24:30.353488,2025-08-29T04:33:02.982190,512.628702,0.03582409186224689,0.2955836671315545,0.006559296494868466,20.0,passed,0.8590757674262588,164.0,1.0,165.0,3.2488603194751455
161,COMPLETE,"[170.0, 4.738867332372294]",2025-08-29T04:33:02.993940,2025-08-29T04:41:40.992442,517.998502,0.0859587031849609,0.3445661780328456,0.007886990844031699,20.0,passed,0.8453820582812629,170.0,7.0,177.0,4.738867332372294
162,COMPLETE,"[128.0, 4.724361317629617]",2025-08-29T04:41:41.002447,2025-08-29T04:50:19.049299,518.046852,0.12520954160437558,0.3036469119146794,0.0014293835940078171,20.0,passed,0.7478883093702402,128.0,66.0,194.0,4.724361317629617
163,COMPLETE,"[181.0, 4.236779360446102]",2025-08-29T04:50:19.060309,2025-08-29T04:58:58.287035,519.226726,0.0707559779961009,0.09291995979038954,0.004797513116674583,20.0,passed,0.8400850038374591,181.0,3.0,184.0,4.236779360446102
164,COMPLETE,"[153.0, 3.873379190768657]",2025-08-29T04:58:58.298637,2025-08-29T05:07:31.644783,513.346146,0.10462306585341291,0.5858379442846219,0.0010447249654211492,20.0,passed,0.703062275555644,153.0,36.0,189.0,3.873379190768657
165,COMPLETE,"[-5.0, -5.0]",2025-08-29T05:07:31.655681,2025-08-29T05:08:11.776821,40.12114,0.3248739342181678,0.32602749657454627,0.003851190054434659,20.0,penalized,3.688432158662015,,,,
166,COMPLETE,"[160.0, 4.846965940697849]",2025-08-29T05:08:11.787831,2025-08-29T05:16:52.354953,520.567122,0.10462306585341291,0.3415012155385655,0.003712272503850565,20.0,passed,0.8110582238954244,160.0,26.0,186.0,4.846965940697849
167,COMPLETE,"[144.0, 4.4110281263322975]",2025-08-29T05:16:52.364957,2025-08-29T05:25:36.427108,524.062151,0.10462306585341291,0.5858379442846219,0.00509846818632761,20.0,passed,0.6954184913960084,144.0,33.0,177.0,4.4110281263322975
168,COMPLETE,"[-5.0, -5.0]",2025-08-29T05:25:36.438191,2025-08-29T05:26:17.236063,40.797872,0.1327246523368315,0.5858379442846219,0.007156824917485903,20.0,penalized,1.046639744777809,,,,
169,COMPLETE,"[-5.0, -5.0]",2025-08-29T05:26:17.249074,2025-08-29T05:26:56.826153,39.577079,0.23210126242351015,0.5858379442846219,0.005880406191813636,20.0,penalized,1.3803855951541613,,,,
170,COMPLETE,"[-5.0, -5.0]",2025-08-29T05:26:56.837263,2025-08-29T05:27:37.121949,40.284686,0.12548785219547737,0.459223855760711,0.006436420908062513,20.0,penalized,1.1574252030606489,,,,
171,COMPLETE,"[-5.0, -5.0]",2025-08-29T05:27:37.132760,2025-08-29T05:28:16.966903,39.834143,0.2195504853970759,0.3003403036284258,0.0015652477849988364,20.0,penalized,8.167365608666955,,,,
172,COMPLETE,"[-5.0, -5.0]",2025-08-29T05:28:16.977899,2025-08-29T05:28:57.155749,40.17785,0.34305274820983317,0.5858379442846219,0.003851190054434659,20.0,penalized,1.0057994743105363,,,,
173,COMPLETE,"[145.0, 4.9674777605820974]",2025-08-29T05:28:57.167684,2025-08-29T05:37:38.688976,521.521292,0.10462306585341291,0.4125779254857521,0.006360957715096779,20.0,passed,0.7386975937387635,145.0,34.0,179.0,4.9674777605820974
174,COMPLETE,"[-5.0, -5.0]",2025-08-29T05:37:38.699498,2025-08-29T05:38:19.275182,40.575684,0.006980254640749417,0.39967645280718417,0.0015652477849988364,20.0,penalized,0.898294705444471,,,,
175,COMPLETE,"[107.0, 5.018132208363134]",2025-08-29T05:38:19.285253,2025-08-29T05:47:00.217985,520.932732,0.12357366834290712,0.25702243928156177,0.003101620175712512,20.0,passed,0.7242524630291705,107.0,84.0,191.0,5.018132208363134
176,COMPLETE,"[153.0, 5.117807127057926]",2025-08-29T05:47:00.228821,2025-08-29T05:55:41.801365,521.572544,0.10462306585341291,0.27580658475902087,0.0045030631869873595,20.0,passed,0.8310644072108012,153.0,34.0,187.0,5.117807127057926
177,COMPLETE,"[178.0, 3.503656617260694]",2025-08-29T05:55:41.811745,2025-08-29T06:04:21.965592,520.153847,0.0707559779961009,0.5470565653237873,0.0022884470467110594,20.0,passed,0.8418026640560107,178.0,2.0,180.0,3.503656617260694
178,COMPLETE,"[159.0, 4.083234248324749]",2025-08-29T06:04:21.976017,2025-08-29T06:13:01.867560,519.891543,0.10334572659438862,0.5550156220873965,0.0014293835940078171,20.0,passed,0.7618400229525034,159.0,29.0,188.0,4.083234248324749
179,COMPLETE,"[-5.0, -5.0]",2025-08-29T06:13:01.878570,2025-08-29T06:13:42.632308,40.753738,0.1327246523368315,0.10220030209645715,0.0012893108127046656,20.0,penalized,15.89953086963179,,,,
180,COMPLETE,"[156.0, 2.9837822194373196]",2025-08-29T06:13:42.642717,2025-08-29T06:22:23.668530,521.025813,0.031385974624295154,0.3445661780328456,0.003428849271013967,20.0,passed,0.8656170489806412,156.0,1.0,157.0,2.9837822194373196
181,COMPLETE,"[-5.0, -5.0]",2025-08-29T06:22:23.678539,2025-08-29T06:23:04.103836,40.425297,0.2575234999171439,0.4125779254857521,0.0022884470467110594,20.0,penalized,1.678982815199564,,,,
182,COMPLETE,"[-5.0, -5.0]",2025-08-29T06:23:04.113844,2025-08-29T06:23:44.542687,40.428843,0.4947810776773336,0.07621450274163542,0.005880406191813636,20.0,penalized,1.0392522768957737,,,,
183,COMPLETE,"[145.0, 4.874233259853387]",2025-08-29T06:23:44.554697,2025-08-29T06:32:26.314879,521.760182,0.10462306585341291,0.4205908492204839,0.006436420908062513,20.0,passed,0.7552578178620668,145.0,34.0,179.0,4.874233259853387
184,COMPLETE,"[96.0, 2.4636583739115636]",2025-08-29T06:32:26.326253,2025-08-29T06:41:08.150285,521.824032,0.025007293088169513,0.5858379442846219,0.0014293835940078171,20.0,passed,0.8785524367524334,96.0,1.0,97.0,2.4636583739115636
185,COMPLETE,"[177.0, 3.780225980386268]",2025-08-29T06:41:08.160651,2025-08-29T06:49:44.891453,516.730802,0.0707559779961009,0.4105288699966501,0.0032656819484371507,20.0,passed,0.8409179376486172,177.0,3.0,180.0,3.780225980386268
186,COMPLETE,"[176.0, 3.9899665123646475]",2025-08-29T06:49:44.901601,2025-08-29T06:58:28.188254,523.286653,0.06244919591272441,0.10220030209645715,0.003712272503850565,20.0,passed,0.8454598758382271,176.0,2.0,178.0,3.9899665123646475
187,COMPLETE,"[132.0, 3.0089124635056073]",2025-08-29T06:58:28.198972,2025-08-29T07:07:08.132205,519.933233,0.033081822611276235,0.10220030209645715,0.00271931257811748,20.0,passed,0.8753243684975975,132.0,1.0,133.0,3.0089124635056073
188,COMPLETE,"[-5.0, -5.0]",2025-08-29T07:07:08.143281,2025-08-29T07:07:48.052850,39.909569,0.14617721597897643,0.08783987093908809,0.005880406191813636,20.0,penalized,0.8909846269779645,,,,
189,COMPLETE,"[171.0, 4.202103318171002]",2025-08-29T07:07:48.062887,2025-08-29T07:16:30.084717,522.02183,0.08073710687705715,0.5606281979145721,0.00428705607468877,20.0,passed,0.8347699589522499,171.0,7.0,178.0,4.202103318171002
190,COMPLETE,"[-5.0, -5.0]",2025-08-29T07:16:30.095727,2025-08-29T07:17:10.124031,40.028304,0.007430000104171497,0.44118588101181605,0.0015815918502789371,20.0,penalized,0.8973107732688941,,,,
191,COMPLETE,"[172.0, 3.3579911928494357]",2025-08-29T07:17:10.135041,2025-08-29T07:25:53.403739,523.268698,0.047712094288659024,0.2728002234871059,0.0038680840845630683,20.0,passed,0.8523800739309927,172.0,1.0,173.0,3.3579911928494357
192,COMPLETE,"[-5.0, -5.0]",2025-08-29T07:25:53.414735,2025-08-29T07:26:33.583336,40.168601,0.09373028530378846,0.5606281979145721,0.003202911643151226,20.0,penalized,0.9473780626099924,,,,
193,COMPLETE,"[-5.0, -5.0]",2025-08-29T07:26:33.594952,2025-08-29T07:27:13.755792,40.16084,0.337866009909033,0.5470565653237873,0.00638463288036349,20.0,penalized,19.789608572063052,,,,
194,COMPLETE,"[165.0, 3.955417311140689]",2025-08-29T07:27:13.766073,2025-08-29T07:35:55.759579,521.993506,0.0707559779961009,0.5470565653237873,0.007873179145284862,20.0,passed,0.8390462979130874,165.0,3.0,168.0,3.955417311140689
195,COMPLETE,"[164.0, 3.504080316443061]",2025-08-29T07:35:55.769587,2025-08-29T07:44:36.884365,521.114778,0.0707559779961009,0.02557411935900749,0.004500376360730778,20.0,passed,0.8136810099956295,164.0,2.0,166.0,3.504080316443061
196,COMPLETE,"[97.0, 5.303201255215116]",2025-08-29T07:44:36.895274,2025-08-29T07:53:19.840579,522.945305,0.12132584464973706,0.32525771466697656,0.006195986372451685,20.0,passed,0.727287597069424,97.0,85.0,182.0,5.303201255215116
197,COMPLETE,"[176.0, 5.25247505895606]",2025-08-29T07:53:19.850587,2025-08-29T08:02:05.019458,525.168871,0.10144525478269323,0.10220030209645715,0.005663821335635145,20.0,passed,0.8068056804424767,176.0,12.0,188.0,5.25247505895606
198,COMPLETE,"[-5.0, -5.0]",2025-08-29T08:02:05.030467,2025-08-29T08:02:45.335837,40.30537,0.34440297078164134,0.39967645280718417,0.0025324256297853277,20.0,penalized,9.659905936295958,,,,
199,COMPLETE,"[157.0, 4.8889791294423]",2025-08-29T08:02:45.347848,2025-08-29T08:11:24.382523,519.034675,0.10159795355194357,0.382141941486919,0.005880406191813636,20.0,passed,0.7973693858477461,157.0,24.0,181.0,4.8889791294423
200,COMPLETE,"[-5.0, -5.0]",2025-08-29T08:11:24.393338,2025-08-29T08:12:03.732990,39.339652,0.13543616435191969,0.5550156220873965,0.006436420908062513,20.0,penalized,0.9924834137099404,,,,
201,COMPLETE,"[-5.0, -5.0]",2025-08-29T08:12:03.743028,2025-08-29T08:12:42.968392,39.225364,0.2808655082980712,0.5759434677684595,0.004722639801826479,20.0,penalized,2.7209396924614953,,,,
202,COMPLETE,"[174.0, 4.389415788531843]",2025-08-29T08:12:42.980403,2025-08-29T08:21:21.804607,518.824204,0.0707559779961009,0.3589173100824278,0.007886990844031699,20.0,passed,0.8389243256907449,174.0,2.0,176.0,4.389415788531843
203,COMPLETE,"[175.0, 5.261898092577126]",2025-08-29T08:21:21.815565,2025-08-29T08:30:00.725191,518.909626,0.10144525478269323,0.10220030209645715,0.005722456365101769,20.0,passed,0.8070492723868574,175.0,12.0,187.0,5.261898092577126
204,COMPLETE,"[181.0, 4.323281532973903]",2025-08-29T08:30:00.736328,2025-08-29T08:38:43.646654,522.910326,0.0707559779961009,0.21914938870841222,0.003779957730835859,20.0,passed,0.8409281908842723,181.0,4.0,185.0,4.323281532973903
205,COMPLETE,"[175.0, 3.8775956177070454]",2025-08-29T08:38:43.656664,2025-08-29T08:47:25.038103,521.381439,0.08073710687705715,0.505136690883986,0.0031612472542075663,20.0,passed,0.8347510746817719,175.0,6.0,181.0,3.8775956177070454
206,COMPLETE,"[174.0, 3.904333535917133]",2025-08-29T08:47:25.049455,2025-08-29T08:56:05.543907,520.494452,0.0707559779961009,0.44779279787561654,0.00489781284025968,20.0,passed,0.8409238332826714,174.0,2.0,176.0,3.904333535917133
207,COMPLETE,"[181.0, 4.271308275197491]",2025-08-29T08:56:05.554916,2025-08-29T09:04:45.829585,520.274669,0.0707559779961009,0.1346011986748933,0.00489781284025968,20.0,passed,0.8421219639994518,181.0,3.0,184.0,4.271308275197491
208,COMPLETE,"[173.0, 4.416402223563585]",2025-08-29T09:04:45.840596,2025-08-29T09:13:25.666247,519.825651,0.0707559779961009,0.33407104773794877,0.007873179145284862,20.0,passed,0.8394616080870287,173.0,3.0,176.0,4.416402223563585
209,COMPLETE,"[-5.0, -5.0]",2025-08-29T09:13:25.677257,2025-08-29T09:14:05.501079,39.823822,0.3534140132202018,0.47890578447027965,0.0025324256297853277,20.0,penalized,1.982959949407779,,,,
210,COMPLETE,"[-5.0, -5.0]",2025-08-29T09:14:05.512517,2025-08-29T09:14:45.799392,40.286875,0.38120034356160604,0.5013729472900471,0.003712272503850565,20.0,penalized,1.0663441674325613,,,,
211,COMPLETE,"[177.0, 4.60291389393905]",2025-08-29T09:14:45.810018,2025-08-29T09:23:27.368617,521.558599,0.1327246523368315,0.03396398477113188,0.0023341104336235376,20.0,passed,0.7325973722900276,177.0,9.0,186.0,4.60291389393905
212,COMPLETE,"[-5.0, -5.0]",2025-08-29T09:23:27.379368,2025-08-29T09:24:07.196323,39.816955,0.23373138479415517,0.5047915950241264,0.002987607328238627,20.0,penalized,1.4778305232141147,,,,
213,COMPLETE,"[172.0, 3.194712048022131]",2025-08-29T09:24:07.207335,2025-08-29T09:32:49.231666,522.024331,0.04970065794506745,0.4205908492204839,0.0027435852796176678,20.0,passed,0.8517807987076258,172.0,1.0,173.0,3.194712048022131
214,COMPLETE,"[-5.0, -5.0]",2025-08-29T09:32:49.242823,2025-08-29T09:33:29.213803,39.97098,0.3075199632688137,0.4205908492204839,0.0014293835940078171,20.0,penalized,1.924423900249737,,,,
215,COMPLETE,"[165.0, 3.955417311140689]",2025-08-29T09:33:29.226065,2025-08-29T09:42:12.826251,523.600186,0.0707559779961009,0.5470565653237873,0.007873179145284862,20.0,passed,0.8390462979130874,165.0,3.0,168.0,3.955417311140689
216,COMPLETE,"[55.0, 5.04861639067236]",2025-08-29T09:42:12.837130,2025-08-29T09:50:54.304264,521.467134,0.1327246523368315,0.38511001668659306,0.003712272503850565,20.0,passed,0.8638333442205416,55.0,130.0,185.0,5.04861639067236
217,COMPLETE,"[141.0, 3.2899994336707774]",2025-08-29T09:50:54.315389,2025-08-29T09:59:38.038840,523.723451,0.0707559779961009,0.017217044088201128,0.005100004427092661,20.0,passed,0.7966652677266186,141.0,2.0,143.0,3.2899994336707774
218,COMPLETE,"[176.0, 4.480406865059764]",2025-08-29T09:59:38.049849,2025-08-29T10:08:22.457394,524.407545,0.0707559779961009,0.21150195681747946,0.00722969188560768,20.0,passed,0.8387580144344678,176.0,5.0,181.0,4.480406865059764
219,COMPLETE,"[-5.0, -5.0]",2025-08-29T10:08:22.468526,2025-08-29T10:09:02.893445,40.424919,0.32854817642302453,0.0789185261398854,0.005880406191813636,20.0,penalized,1.7626177437815662,,,,
220,COMPLETE,"[175.0, 4.121209890015893]",2025-08-29T10:09:02.903719,2025-08-29T10:17:49.031319,526.1276,0.0707559779961009,0.4125779254857521,0.004797513116674583,20.0,passed,0.8418237273051157,175.0,2.0,177.0,4.121209890015893
221,COMPLETE,"[-5.0, -5.0]",2025-08-29T10:17:49.042332,2025-08-29T10:18:29.197246,40.154914,0.10462306585341291,0.4591302992705526,0.003101620175712512,20.0,penalized,0.9443066561993304,,,,
222,COMPLETE,"[-5.0, -5.0]",2025-08-29T10:18:29.207853,2025-08-29T10:19:09.350848,40.142995,0.4427394088682714,0.09238631848591229,0.0037948211414718844,20.0,penalized,1.0051425716731768,,,,
223,COMPLETE,"[-5.0, -5.0]",2025-08-29T10:19:09.362202,2025-08-29T10:19:49.432388,40.070186,0.21377232445132271,0.573764083796417,0.0017224066876867137,20.0,penalized,44.71774399648346,,,,
224,COMPLETE,"[-5.0, -5.0]",2025-08-29T10:19:49.442397,2025-08-29T10:20:29.575138,40.132741,0.18331422265951303,0.16004889905257413,0.005777641317148938,20.0,penalized,1.8889226564243564,,,,
225,COMPLETE,"[182.0, 4.248955612326081]",2025-08-29T10:20:29.585147,2025-08-29T10:29:11.003580,521.418433,0.0707559779961009,0.0789185261398854,0.00489781284025968,20.0,passed,0.8382659312105186,182.0,3.0,185.0,4.248955612326081
226,COMPLETE,"[-5.0, -5.0]",2025-08-29T10:29:11.015804,2025-08-29T10:29:51.074367,40.058563,0.16530031503036285,0.5550156220873965,0.007754102649442675,20.0,penalized,4.425931597945051,,,,
227,COMPLETE,"[177.0, 4.078420880033077]",2025-08-29T10:29:51.086398,2025-08-29T10:38:29.665506,518.579108,0.0707559779961009,0.29033521447400135,0.00489781284025968,20.0,passed,0.8406506339384662,177.0,4.0,181.0,4.078420880033077
228,COMPLETE,"[-5.0, -5.0]",2025-08-29T10:38:29.676953,2025-08-29T10:39:09.353488,39.676535,0.44728549034311416,0.48038836474785895,0.004172293117241041,20.0,penalized,1.0489511064322508,,,,
229,COMPLETE,"[180.0, 4.887457521976511]",2025-08-29T10:39:09.363048,2025-08-29T10:47:52.995062,523.632014,0.10462306585341291,0.0789185261398854,0.0027753028859817726,20.0,passed,0.7975340058618736,180.0,11.0,191.0,4.887457521976511
230,COMPLETE,"[55.0, 5.840541863898058]",2025-08-29T10:47:53.007142,2025-08-29T10:56:36.757624,523.750482,0.1327246523368315,0.18951384754849707,0.007868777052548386,20.0,passed,0.6837324706861644,55.0,126.0,181.0,5.840541863898058
231,COMPLETE,"[98.0, 5.12123188371853]",2025-08-29T10:56:36.768354,2025-08-29T11:05:17.135267,520.366913,0.12132584464973706,0.32401433711929273,0.005663821335635145,20.0,passed,0.7310882517759618,98.0,85.0,183.0,5.12123188371853
232,COMPLETE,"[-5.0, -5.0]",2025-08-29T11:05:17.145644,2025-08-29T11:05:57.475407,40.329763,0.13318036941579353,0.32401433711929273,0.00688859043093869,20.0,penalized,0.9744767433302989,,,,
233,COMPLETE,"[-5.0, -5.0]",2025-08-29T11:05:57.486417,2025-08-29T11:06:37.447196,39.960779,0.42633387568982767,0.3003403036284258,0.006195986372451685,20.0,penalized,1.01031090668467,,,,
234,COMPLETE,"[177.0, 3.5480551860735168]",2025-08-29T11:06:37.458093,2025-08-29T11:15:19.254383,521.79629,0.0707559779961009,0.4105288699966501,0.0015615901247936245,20.0,passed,0.844613197240437,177.0,3.0,180.0,3.5480551860735168
235,COMPLETE,"[-5.0, -5.0]",2025-08-29T11:15:19.265392,2025-08-29T11:16:00.638708,41.373316,0.2695458762725694,0.262775033021132,0.006433880367707662,20.0,penalized,4.1420405603537915,,,,
236,COMPLETE,"[136.0, 3.5668759237089445]",2025-08-29T11:16:00.648576,2025-08-29T11:24:39.415801,518.767225,0.12520954160437558,0.02064592554670528,0.0014293835940078171,20.0,passed,0.7206478162430113,136.0,7.0,143.0,3.5668759237089445
237,COMPLETE,"[175.0, 4.375562632606028]",2025-08-29T11:24:39.426779,2025-08-29T11:33:24.035933,524.609154,0.0707559779961009,0.2654295261451476,0.006862280282883905,20.0,passed,0.8391584148388396,175.0,3.0,178.0,4.375562632606028
238,COMPLETE,"[-5.0, -5.0]",2025-08-29T11:33:24.046942,2025-08-29T11:34:04.767068,40.720126,0.10462306585341291,0.2728002234871059,0.005880406191813636,20.0,penalized,1.0633211396763904,,,,
239,COMPLETE,"[178.0, 4.068265785029475]",2025-08-29T11:34:04.778206,2025-08-29T11:42:49.075626,524.29742,0.06244919591272441,0.21034837032008816,0.003712272503850565,20.0,passed,0.845718150752123,178.0,2.0,180.0,4.068265785029475
240,COMPLETE,"[-5.0, -5.0]",2025-08-29T11:42:49.086436,2025-08-29T11:43:29.155862,40.069426,0.48379596152301096,0.10220030209645715,0.005663821335635145,20.0,penalized,2.4473996564622857,,,,
241,COMPLETE,"[-5.0, -5.0]",2025-08-29T11:43:29.167614,2025-08-29T11:44:08.441479,39.273865,0.3957056584377323,0.5550156220873965,0.0014293835940078171,20.0,penalized,1.0060112766233213,,,,
242,COMPLETE,"[-5.0, -5.0]",2025-08-29T11:44:08.452896,2025-08-29T11:44:48.619493,40.166597,0.3676859827351106,0.3429508541332488,0.005880406191813636,20.0,penalized,15.641766083653128,,,,
243,COMPLETE,"[-5.0, -5.0]",2025-08-29T11:44:48.629370,2025-08-29T11:45:28.225831,39.596461,0.10334572659438862,0.5470565653237873,0.0077682785786023015,20.0,penalized,1.0589643106997668,,,,
